ano_calendario,conteudo_codigo,conteudo_descricao,valor_total,total,acum,gera_credito
2023,10.01.00024,Material de Uso e Consumo ,287346.65,0.0013006117887999638,89.02031094973013,S
2024,10.01.00004,Contribuições obrigatórias a entidades de classe - sindicato patronal ,287277.85,0.0013003003806416663,89.02161125011077,N
2024,10.01.00015,Material de Enfermagem / Cirúrgico ,287260.81,0.0013002232528071113,89.02291147336358,S
2024,10.01.00015,material utilizado na prestação de serviço,287076.25,0.001299387882317353,89.02421086124589,S
2024,10.01.00013,"Salarios com vínculo empregatício, INSS e FGTS",286980.81,0.0012989558940233428,89.02550981713992,N
2024,10.01.00022,Aquisição de Selos,286757.5,0.0012979451301304735,89.02680776227005,S
2024,10.01.00015,Insumos/materiais odontológicos,286757.33,0.0012979443606626405,89.02810570663071,S
2024,10.01.00016,Repasse de Honorários,286745.43,0.0012978904979143303,89.02940359712862,N
2024,10.01.00018,Materiais de uso e consumo,286682.01,0.0012976034411498068,89.03070120056977,S
2023,10.10.00003,Repasses Legais - Parte do Registro Civil - Sinoreg,286633.79,0.0012973851838621161,89.03199858575363,N
2024,10.01.00018,Insumos médicos e descartáveis,286537.39,0.0012969488503379904,89.03329553460397,S
2024,10.01.00018,Internet,286521.55,0.00129687715404108,89.03459241175801,N
2024,10.01.00015,TOTAL DE DESPESAS ,286518.3,0.0012968624436266254,89.03588927420164,N
2023,10.01.00034,VALE TRANSPORTE - PAGTO. VALE TRANSPORTE REF.,286373.9,0.0012962088485967106,89.03718548305024,S
2023,10.01.00016,Serviços tomados,286269.09,0.0012957344490462576,89.03848121749928,N
2023,10.01.00023,INSS,286230.41,0.0012955593724828427,89.03977677687176,N
2024,10.01.00015,Honorário Serviços Contabilidade ,286205.42,0.0012954462607113913,89.04107222313247,N
2023,10.01.00016,SERVIÇOS PAGOS À TERCEIROS,286196.95,0.0012954079231081825,89.04236763105558,S
2024,10.01.00017,Manutenção de Software,286164.82,0.001295262493687745,89.04366289354927,S
2023,10.01.00015,Material de uso e consumo odontologico,286157.01,0.0012952271434302407,89.0449581206927,S
2024,10.01.00015,"Materiais Cirúrgicos, Dentários, Odonto e Prótéticos   ",286156.48,0.001295224744501114,89.0462533454372,S
2023,10.01.00015,Pagamentos a Terceiros sem vinculo empregatício (Serviços),286150.32,0.0012951968626078712,89.04754854229981,S
2023,10.01.00016,Materiais para procedimentos dermatológicos,286002.11,0.0012945260224459343,89.04884306832226,S
2024,10.01.00005,Contribuições Previdenciárias,285983.66,0.0012944425125546465,89.05013751083482,N
2023,10.01.00015,Material de uso e consumo usado na prestação de serviços,285973.23,0.0012943953034399512,89.05143190613826,S
2023,10.01.00016,MATERIAL ODONTOLOGICO ,285928.5,0.0012941928428742441,89.05272609898114,S
2024,10.01.00019,Publicidade e Propaganda,285909.33,0.00129410607406037,89.0540202050552,N
2024,10.01.00018,Vale refeição; cesta básica; vale alimentação; (adiantamento salarial),285870.57,0.0012939306353944454,89.0553141356906,S
2023,10.01.00016,Material e Medicamento,285785.01,0.0012935433667603767,89.05660767905735,S
2024,10.01.00016,Prestador de Serviço ,285784.92,0.0012935429593950532,89.05790122201674,N
2023,10.01.00018,MATERIAL PARA USO E CONSUMO NO CONSULTÓRIO,285761.12,0.0012934352338984329,89.05919465725064,S
2024,10.01.00015,Fornecedor ,285737.57,0.0012933286399721552,89.06048798589062,N
2024,10.01.00015,Despesas com Material utilizado na Prestação de Serviços,285729.68,0.001293292927612141,89.06178127881823,S
2023,10.01.00017,Produtos e serviços odontológicos,285696.77,0.0012931439676922346,89.06307442278592,S
2024,10.01.00015,DESPESAS DIVERSAS - CF. LIVRO DIARIO DE REGISTRO,285666.92,0.0012930088581933222,89.06436743164411,N
2024,10.01.00038,Contratos diversos,285611.38,0.0012927574685259989,89.06566018911263,N
2024,10.01.00015,Material aplicável ,285586.54,0.001292645035696753,89.06695283414832,S
2024,10.01.00015,Honorários Profissionais,285543.81,0.0012924516276937874,89.06824528577602,N
2024,10.01.00023,Internet e Licenças/ Autorização de Sistemas de Informatica,285343.56,0.0012915452398493243,89.06953683101587,N
2024,10.01.00025,Plano de Saude Funcionarios,285332.67,0.0012914959486451983,89.07082832696452,S
2023,10.01.00019,Serviços e materiais Odontológicos ,285269.89,0.001291211788700752,89.07211953875321,S
2023,10.01.00016,Material de escritório/consultório,285214.87,0.0012909627526997412,89.07341050150592,S
2023,10.01.00015,Material de uso e consumo do consultório ,285195.61,0.0012908755765205435,89.07470137708243,S
2024,10.01.00005,REPASSE TJ SERGIPE RATEIO RENDA BRUTA ,285169.57,0.0012907577121536531,89.07599213479459,N
2023,10.01.00015,Despesas com materiais cirúrgicos,285158.09,0.0012907057504435188,89.07728284054504,S
2023,10.01.00016,Material Dentário,285151.25,0.0012906747906789437,89.07857351533572,S
2024,10.07.00001,Suporte em geral,285120.32,0.0012905347927961509,89.07986405012852,N
2023,10.01.00018,Taxas e impostos,285102.14,0.0012904525050008333,89.08115450263352,N
2023,10.01.00015,Materiais médicos ,285061.36,0.00129026792324654,89.08244477055678,S
2024,10.01.00015,Material aplicado em pacientes,285043.77,0.0012901883059572314,89.08373495886273,S
2023,10.01.00015,"Medicamentos, Produtos e Materiais - Consultório",285022.25,0.001290090900382136,89.08502504976312,S
2024,10.01.00017,Despesa medica,284985.29,0.0012899236090226785,89.08631497337214,N
2023,10.01.00005,Prestação de serviços protéticos,284983.12,0.0012899137869921043,89.08760488715913,N
2024,10.01.00020,"Remuneração paga a terceiros, sem vínculo empregatício",284970.64,0.0012898572990005992,89.08889474445813,S
2023,10.01.00015,Pagtos diversos de acordo com livro caixa,284787.39,0.0012890278579394364,89.09018377231607,N
2024,10.01.00018,Despesas com livro caixa compartilhado no mês,284784.09,0.0012890129212109135,89.09147278523727,N
2023,10.01.00017,MATERIAL MEDICO,284748,0.0012888495677162483,89.09276163480499,S
2024,10.01.00019,Vale Transporte,284685.41,0.001288566267765262,89.09405020107275,S
2024,10.01.00020,DESPESAS TOTAIS DE LIVRO CAIXA,284660.82,0.0012884549665063592,89.09533865603926,N
2024,10.01.00002,Condominio,284649.99,0.0012884059468791155,89.09662706198614,N
2023,10.01.00015,encargos totais,284636.68,0.001288345702074073,89.09791540768822,N
2023,10.01.00016,Previdência Social,284629.73,0.001288314244418547,89.09920372193264,N
2023,10.01.00012,Material de consumo odontológico,284584.54,0.0012881097017634095,89.1004918316344,S
2024,10.01.00018,Remuneração Paga a terceiro sem vinculo empregaticio,284540.97,0.0012879124916840925,89.10177974412609,S
2023,11.01.00019,Diversos não dedutíveis,284515.73,0.0012877982483422985,89.10306754237443,N
2023,10.01.00015,Materiais utilizados na prestação do serviço,284475.84,0.0012876176949784253,89.10435516006942,S
2023,10.01.00028,Despesas Diversas,284362.17,0.0012871031925750288,89.105642263262,N
2024,10.01.00027,Locação de Maquinas e Equipamentos,284320.67,0.0012869153518981489,89.1069291786139,N
2023,10.01.00018,Despesas com publicações,284306.23,0.0012868499923951574,89.1082160286063,N
2024,10.01.00019,Cursos,284294.53,0.0012867970349031215,89.1095028256412,N
2024,10.01.00034,Rescisões,284275.07,0.0012867089534676494,89.11078953459467,N
2023,10.01.00024,Restituição de teto remuneratório,284204.96,0.0012863916158807566,89.11207592621055,N
2023,10.01.00017,Serviços Pessoa Jurídica,284117.87,0.0012859974220361908,89.11336192363258,N
2023,10.01.00015,Material/Serviço consultório,284096.91,0.0012859025511786628,89.11464782618376,S
2024,10.01.00007,ENERGIA DO ESCRITORIO/CONSULTORIO,283926.21,0.001285129914948701,89.1159329560987,S
2023,10.01.00016,Pagamento de material útil na prestação de serviço,283894.83,0.0012849878802392916,89.11721794397894,S
2023,10.01.00029,IRRF - Folha de Pagamento ,283745.97,0.0012843140979944636,89.11850225807694,N
2023,10.02.00001,Folha mensal de salários,283685.01,0.0012840381758821118,89.11978629625283,N
2024,10.01.00016,Serviços de Terceiros Pessoa Jurudica,283665.64,0.0012839505018119634,89.12107024675464,S
2023,10.01.00027,Honorários Advocatícios,283662.88,0.0012839380092753805,89.12235418476392,N
2023,10.01.00017,Laboratório de Prótese Dentária / Técnico Prótese Dentária,283659.14,0.0012839210809830544,89.1236381058449,N
2024,10.01.00015,PROTETICO,283581.16,0.0012835681215617747,89.12492167396647,N
2023,10.01.00018,Vale Refeição,283550.37,0.0012834287573583738,89.12620510272383,S
2024,10.01.00015,Rateio de despesa,283533,0.0012833501358509665,89.12748845285968,N
2024,10.01.00006,Material odontológico,283303.21,0.001282310041654816,89.12877076290134,S
2023,10.02.00028,REPASSES LEGAIS PARTE DO MINISTERIO PUBLICO,283243.3,0.001282038872137903,89.13005280177347,N
2023,10.01.00088,Rescisão contratual,283225.88,0.0012819600243164273,89.13133476179779,N
2023,10.01.00017,Insumos de Consultório,283185.81,0.0012817786562219072,89.13261654045401,S
2024,10.01.00012,Material de Expediente,283168.72,0.0012817013020732834,89.13389824175609,S
2024,10.01.00025,Vale Refeição,283165.6,0.0012816871800754072,89.13517992893617,S
2024,10.01.00026,INSS,283048.97,0.001281159279879154,89.13646108821605,N
2024,10.01.00006,Fornecedores de serviço,283030.53,0.0012810758152506801,89.13774216403131,N
2023,10.01.00017,Prestação de serviços pessoa jurídica,282882.85,0.0012804073740178693,89.13902257140532,N
2023,10.01.00022,INSS,282863.45,0.0012803195641592799,89.14030289096948,N
2024,10.01.00015," Remuneração paga a terceiros, sem vínculo empregatício",282850.57,0.0012802612656552265,89.14158315223513,S
2023,10.01.00015,Anuncios e Propagandas,282835.39,0.0012801925567040209,89.14286334479183,N
2024,10.01.00015,SERVIÇOS PRESTADOS POR TERCEIROS,282828.55,0.001280161596939446,89.14414350638877,S
2023,10.01.00012,MATERIAL DO CARTORIO,282700.51,0.001279582051872754,89.14542308844065,S
2024,10.01.00017,Materiais e Medicamentos,282657.83,0.0012793888701838566,89.14670247731084,S
2024,10.01.00008,Investimentos,282594,0.0012790999576439712,89.14798157726848,N
2023,10.01.00015,Material para uso e consumo,282497.6,0.001278663624119845,89.1492602408926,S
2023,10.01.00004,4004 - Contribuições obrigatórias a entidades de classe,282496.7,0.0012786595504666114,89.15053890044307,N
2024,10.01.00015,DESPESAS COM ESCRITORIO,282473.14,0.00127855291127752,89.15181745335434,N
2024,10.01.00014, CONVÊNIO MÉDICO; CONVÊNIO ODONTOLÓGICO - BENEFÍCIO AOS PREPOSTOS,282452.93,0.0012784614351310202,89.15309591478947,N
2023,10.01.00015,Despesas Médicas ,282302.33,0.0012777797771566077,89.15437369456663,N
2024,10.01.00015,TOTAL DE DESPESAS DEDUTIVEIS NO MES (CARTORIO DE ALVORADA DOESTE/RO),282286.27,0.0012777070850777958,89.15565140165171,N
2023,10.01.00019,Propaganda,282203.02,0.0012773302721536932,89.15692873192387,N
2023,10.01.00020,Saldo transferido para o Poder Publico,282197.84,0.0012773068260161933,89.15820603874988,N
2023,10.01.00016,Software,282143.58,0.0012770612299890245,89.15948309997987,N
2024,10.01.00002,Aluguel de imóveis,282142.88,0.001277058061592065,89.16076015804146,S
2023,10.01.00022,IRRF - D,282072.38,0.0012767389587554376,89.1620368970002,N
2024,10.01.00015, Material de Uso e tratamento,282069.73,0.0012767269641098052,89.16331362396431,S
2024,10.01.00018,Folha de pagamento,282054.67,0.001276658798312364,89.16459028276263,N
2023,10.01.00002,Condominio,281988.36,0.0012763586605946794,89.16586664142322,N
2023,10.01.00015,01.00015 - Despesa Dedutíveis,281976.59,0.0012763053862629476,89.16714294680949,N
2024,10.01.00016,Folha de pagamento,281911.37,0.0012760101821919568,89.16841895699169,N
2023,10.01.00016,Consignatários,281882.36,0.0012758788747693956,89.16969483586645,N
2024,10.01.00019,Serviços contábeis/administrativos,281865.86,0.0012758041911267808,89.17097064005758,N
2023,10.01.00015,Pagamentos Efetuados a Terceiros,281745.7,0.0012752603131572892,89.17224590037073,S
2023,10.01.00015,"Remuneração paga a terceiros (CNPJ/CPF), sem vinculo empregatício",281647.11,0.0012748140670769614,89.1735207144378,S
2024,10.01.00061,Manutenção e Reparo,281600.53,0.001274603232890719,89.17479531767069,S
2024,10.01.00021,Impressos gráficos,281592.95,0.0012745689236779297,89.17606988659436,N
2023,10.01.00015,Despesas e Custos Relacionados com a Atividade,281592.65,0.0012745675657935185,89.17734445416015,N
2024,10.01.00017,Insumos Para Atendimento ,281578.1,0.0012745017083995761,89.17861895586854,S
2023,10.01.00006,despesas em Nome da Pessoa Juridica,281573.84,0.0012744824264409376,89.17989343829498,N
2023,10.01.00018,Vale Transporte,281549.15,0.0012743706725538975,89.18116780896753,S
2023,10.01.00017,"Remuneração paga a terceiros, sem vinculo empregaticio",281514.53,0.0012742139726928472,89.18244202294022,S
2024,10.01.00016, Locação de Equipamentos Odontológicos,281465.23,0.0012739908270212763,89.18371601376724,N
2023,10.01.00019,Selos,281395.72,0.0012736762052032058,89.18498968997244,N
2023,10.01.00036,AUXILIO ALIMENTACAO,281337.86,0.0012734143145631026,89.18626310428701,S
2023,10.01.00015,Folha de pagamento -  Salário Mensal,281316.21,0.0012733163205714292,89.18753642060759,N
2024,10.02.00001,Serviços Diversos ,281279.11,0.0012731483955325798,89.18880956900311,N
2023,10.01.00015,Material Auxiliar de Consumo,281242.61,0.0012729831862625528,89.19008255218938,S
2024,10.01.00015,Despesas Diversas ,281021.51,0.0012719824254515126,89.19135453461483,N
2024,10.01.00016,Insumos Medicos,280850.5,0.001271208386074326,89.1926257430009,S
2024,10.01.00015,Serviços de prótese,280840.88,0.001271164843247541,89.19389690784415,N
2023,10.01.00016,REPASSES LEGAIS - PARTE DO IPESP,280834.63,0.0012711365539889747,89.19516804439814,N
2023,10.01.00020,Serviços Protéticos,280759.53,0.0012707966302580424,89.1964388410284,N
2023,10.01.00016,PROTESE DENTARIA,280744.34,0.001270727876044023,89.19770956890444,N
2023,10.01.00015,Remuneração paga a prestadores de serviço,280683.48,0.001270452406559808,89.198980021311,N
2023,10.01.00038,"Impostos retidos - IRRF, CRF, INSS, ISSQN",280665.61,0.0012703715219117154,89.20025039283291,N
2024,10.02.00009,Fundo de garantia por tempo de serviço - FGTS,280540.13,0.0012698035641253323,89.20152019639704,N
2024,10.01.00026,Despesas diversas,280514.5,0.0012696875555338037,89.20278988395258,N
2024,10.01.00015,Material Médico Odontológico,280512.32,0.001269677688240416,89.20405956164082,S
2024,10.01.00043,Locação de Móveis ,280500,0.00126962192445393,89.20532918356527,N
2024,10.01.00021,INSS e IR- Funcionários,280486.79,0.0012695621322770243,89.20659874569755,N
2023,10.01.00005,Serviços de Terceiros,280437.85,0.0012693406160667468,89.20786808631361,S
2024,10.02.00026,REPASSES LEGAIS PARTE DO IPESP,280413.74,0.0012692314874229017,89.20913731780104,N
2024,10.01.00012,"Materiais, outras despesas necessárias a profissão",280413.38,0.0012692298579616084,89.210406547659,S
2023,10.05.00006,Salarios e Encargos - Contribuições Previdenciarias,280370.13,0.0012690340962923298,89.2116755817553,N
2024,10.01.00019,Material dentário ,280333.3,0.0012688673933494506,89.21294444914865,S
2024,10.02.00036,SALARIO E ENCARGOS DARF IRRF,280254.03,0.001268508595025203,89.21421295774367,N
2023,10.01.00043,Funcionários - INSS,280189.26,0.001268215427780829,89.21548117317145,N
2023,10.01.00025,BANRICARD VALE REFEIÇÃO,280152,0.0012680467785369605,89.21674921994999,S
2023,10.01.00002,CONDOMINIO - CONSULTORIO/CLINICA,280033.71,0.001267511364713632,89.2180167313147,N
2024,10.01.00016,Material Médico Hospitalar e Odontológico,279840.96,0.0012666389239794483,89.21928337023868,S
2023,10.01.00030,Vale Transporte,279759.25,0.0012662690815286564,89.22054963932021,S
2024,10.01.00017,Serviços contratados de pessoa jurídica ,279673.04,0.0012658788708116966,89.22181551819102,N
2023,10.01.00024,Salário empregados/Rescisão ,279650.19,0.0012657754452823785,89.2230812936363,N
2024,10.01.00015,Material de Uso e Aplicação,279609.6,0.0012655917235215456,89.22434688535982,S
2024,10.01.00017,DEVOLUÇÃO DE TITULOS,279566.84,0.0012653981797301388,89.22561228353955,N
2023,10.01.00015,TOTAL DE DESPESAS ,279519.3,0.0012651830003137803,89.22687746653986,N
2023,10.01.00015,Materiais de uso profissional,279473.88,0.0012649774166139276,89.22814244395647,S
2023,10.01.00017,Prestação de Serviços - PJ,279435.23,0.0012648024758389537,89.22940724643232,N
2024,10.01.00029,Serviços de Processamento de Dados,279413.94,0.0012647061113085737,89.23067195254363,N
2024,10.01.00015,Outras Despesas do Consultorio,279361.59,0.0012644691604788228,89.2319364217041,N
2023,10.01.00025,Guia de Previdência Social - GPS,279328.95,0.0012643214226548862,89.23320074312676,N
2024,10.01.00035,Locação de Equipamentos,279244.06,0.0012639371866293356,89.2344646803134,N
2024,10.01.00015,insumos consultório,279235.97,0.0012639005690130475,89.23572858088241,S
2024,10.01.00055,SALARIOS ,279233.52,0.0012638894796236898,89.23699247036203,N
2024,10.01.00023,Material de Consumo Odontológico - Consultório,279229.04,0.0012638692018831492,89.2382563395639,S
