ncm,tipo_emitente,tipo_destinatario,cfop_receitabruta,cfop_compra,numero_indicador_mei,numero_indicador_simples,valor_produtos_servicos,tributos_nfe
29411020,PF,PF,True,False,-,-,597,0
29420000,PF,PF,True,False,-,-,255872.4,0
29420000,PF,PJ,True,False,1,1,444,0
29420000,PF,PJ,True,False,2,1,1605,0
29420000,PF,PJ,True,False,2,2,198386.6,23806.39
29420000,PJ,PF,False,True,2,2,20044.84,0
29420000,PJ,PF,True,False,-,-,16400,0
29420000,PJ,PJ,True,False,2,2,66928.78,0
30012090,PJ,PJ,True,False,2,2,7.5,0
30021229,PF,PJ,True,False,2,2,200095.2,0
30023090,PF,PF,True,False,-,-,4192.559999999999,0
30024270,PJ,PJ,True,False,2,2,42360.59,0
30024280,PF,PJ,True,False,2,2,1315.16,0
30024290,PF,PJ,True,False,2,2,22375.5,0
30024290,PJ,PJ,True,False,2,2,126000,0
30024991,PJ,PJ,True,False,2,2,229.43,0
30024999,PF,PF,True,False,-,-,46029.33,0
30024999,PF,PJ,True,False,2,1,456.2,32.85
30024999,PF,PJ,True,False,2,2,9420,0
30024999,PJ,PF,False,True,2,2,1157.5,0
30024999,PJ,PJ,True,False,2,2,603.36,0
30029000,PF,PF,True,False,-,-,494876.88,673.42
30029000,PF,PJ,True,False,2,2,84129.67,4089.52
30029000,PJ,PF,False,True,2,2,1488.06,0
30029091,PF,PF,True,False,-,-,598.56,0
30029099,PF,PF,True,False,-,-,8400,0
30029099,PF,PJ,True,False,2,2,180,0
30039016,PF,PJ,True,False,2,2,1016.4,0
30041012,PJ,PJ,True,False,2,2,35513.93,0
30042019,PF,PJ,True,False,2,2,16264.68,0
30042019,PJ,PJ,True,False,2,2,71887.58,0
30042041,PF,PJ,True,False,2,2,9720,0
30042069,PJ,PJ,True,False,2,2,36542.9,0
30042099,PJ,PJ,True,False,2,2,96142.67,0
30043210,PJ,PJ,True,False,2,2,329.9,0
30043911,PF,PJ,True,False,2,2,91650,0
30043915,PF,PF,True,False,-,-,800,0
30043939,PJ,PJ,True,False,2,2,32.96,0
30044990,PF,PJ,True,False,2,2,67322.51000000001,0
30045020,PF,PF,True,False,-,-,590.94,0
30045090,PJ,PJ,True,False,2,2,130.8,0
30049023,PJ,PJ,True,False,2,2,26.5,0
30049043,PJ,PJ,True,False,2,2,9.49,0
30049059,PF,PF,True,False,-,-,2081.92,0
30049063,PF,PJ,True,False,2,2,39937.5,0
30049069,PF,PJ,True,False,2,2,4190.56,0
30049069,PJ,PJ,True,False,2,2,8037.18,0
30049071,PJ,PJ,True,False,2,2,320.46,0
30049072,PF,PF,True,False,-,-,2354.9,65.94
30049079,PJ,PJ,True,False,2,2,75443.61,0
30049099,PF,PJ,True,False,2,2,104982.56,190.18
30049099,PJ,PJ,True,False,2,2,7494.19,0
30089199,PF,PJ,True,False,2,2,0,0
31010000,PF,PF,True,False,-,-,224825671.09,1330660.41
31010000,PF,PJ,True,False,1,1,66706.39,0
31010000,PF,PJ,True,False,2,1,3406390.02,27150.11
31010000,PF,PJ,True,False,2,2,72186942.41000001,668351.81
31010000,PJ,PF,False,True,2,2,780937,12987
31010000,PJ,PF,True,False,-,-,2448897.84,25003.51
31010000,PJ,PJ,True,False,1,1,111550.46,0
31010000,PJ,PJ,True,False,2,1,3299846.370000001,4678.26
31010000,PJ,PJ,True,False,2,2,52106140.16,97438.04000000001
31021010,PF,PF,True,False,-,-,5399212.9,18110.73
31021010,PF,PJ,True,False,2,1,97954.95,6945.3
31021010,PF,PJ,True,False,2,2,20649309.22,1151324.33
31021010,PJ,PF,False,True,2,2,27555,0
31021010,PJ,PF,True,False,-,-,20,0
31021010,PJ,PJ,True,False,2,2,508128.03,512.14
31021090,PF,PF,True,False,-,-,436858.24,6875.28
31021090,PF,PJ,True,False,2,1,201550.47,9789.81
31021090,PF,PJ,True,False,2,2,184733.54,3272.68
31022100,PF,PF,True,False,-,-,1898574.63,16190.16
31022100,PF,PJ,True,False,2,2,1592586.68,34810.12
31022100,PJ,PF,False,True,2,2,182556.92,0
31022990,PF,PF,True,False,-,-,18656,0
31022990,PF,PJ,True,False,2,2,42840.03,0
31022990,PJ,PJ,True,False,2,2,1425,42.75
31024000,PF,PF,True,False,-,-,24357.2,1169.15
31024000,PF,PJ,True,False,2,2,5113.4,0
31024000,PJ,PJ,True,False,2,2,191100,5734.15
31025011,PF,PF,True,False,-,-,2485.1,0
31025090,PF,PF,True,False,-,-,406257.54,0
31025090,PF,PJ,True,False,2,1,141917,4171.77
31025090,PF,PJ,True,False,2,2,21995.95,0
31025090,PJ,PF,True,False,-,-,3025517.810000001,112212.53
31025090,PJ,PJ,True,False,2,2,3920345.419999999,7574.25
31026000,PF,PF,True,False,-,-,39080.24,0
31026000,PF,PJ,True,False,2,2,10465,313.96
31026000,PJ,PF,False,True,2,2,10352,0
31026000,PJ,PJ,True,False,2,2,25115.73,753.62
31028000,PF,PF,True,False,-,-,29444,36
31028000,PF,PJ,True,False,2,1,16878.33,1215.24
31028000,PF,PJ,True,False,2,2,5040,0
31028000,PJ,PJ,True,False,2,2,160,0
31029000,PF,PF,True,False,-,-,4977973.98,73466.27
31029000,PF,PJ,True,False,2,1,940,67.68
31029000,PF,PJ,True,False,2,2,421006.89,5257.39
31029000,PJ,PJ,True,False,2,2,871692,22284.26
31031100,PF,PF,True,False,-,-,830318.7,16557.77
31031100,PF,PJ,True,False,2,2,2658553.55,102703.98
31031900,PF,PF,True,False,-,-,7639803.7,131408.09
31031900,PF,PJ,True,False,2,2,346757.6,0
31039011,PF,PF,True,False,-,-,33565.93,827.12
31039011,PF,PJ,True,False,2,2,180106.53,0
31039019,PF,PF,True,False,-,-,10438.49,0
31039090,PF,PF,True,False,-,-,400123.55,0
31039090,PF,PJ,True,False,2,1,1069737.29,77021.09
31039090,PF,PJ,True,False,2,2,205017.53,3563.47
31042010,PF,PF,True,False,-,-,5283731.01,29863.36
31042010,PF,PJ,True,False,2,1,115764.07,5570.21
31042010,PF,PJ,True,False,2,2,6519869.69,165174.3
31042010,PJ,PF,False,True,2,2,187601.72,0
31042010,PJ,PJ,True,False,2,2,90890,0
31042090,PF,PF,True,False,-,-,98430769.46,46642.85
31042090,PF,PJ,True,False,2,1,168208.27,11592.96
31042090,PF,PJ,True,False,2,2,12149944.81,825411.3200000001
31042090,PJ,PF,False,True,2,2,700762.21,21351.24
31042090,PJ,PJ,True,False,2,2,8653.92,0
31043010,PF,PJ,True,False,2,1,119,8.57
31049090,PF,PF,True,False,-,-,2661834.8,30396.33
31049090,PF,PJ,True,False,2,1,84471.46,6081.94
31049090,PF,PJ,True,False,2,2,178686.81,5967.33
31049090,PJ,PJ,True,False,2,2,109630,18255.03
31051000,PF,PF,True,False,-,-,434245.67,1687.34
31051000,PF,PJ,True,False,2,1,1071345.3,77136.86
31051000,PF,PJ,True,False,2,2,624688.07,18690.71
31051000,PJ,PF,False,True,2,2,127146.3,21.97
31051000,PJ,PJ,True,False,2,2,76947.6,0
31052000,PF,PF,True,False,-,-,48211556.44,37004.21
31052000,PF,PJ,True,False,1,1,54,0
31052000,PF,PJ,True,False,2,1,19849019.21,1429527.89
31052000,PF,PJ,True,False,2,2,18322165.8,296494
31052000,PJ,PF,False,True,2,2,1416723.86,24
31052000,PJ,PJ,True,False,2,2,378513,7038.199999999999
31053000,PF,PF,True,False,-,-,1797404.4,0
31054000,PF,PF,True,False,-,-,5772456.81,19403.58
31054000,PF,PJ,True,False,2,1,14733917.45,1060842.06
31054000,PF,PJ,True,False,2,2,2663033.99,57232.25999999999
31054000,PJ,PF,False,True,2,2,1377865.45,0
31054000,PJ,PJ,True,False,2,2,11550,0
31055100,PF,PF,True,False,-,-,811005,0
31055100,PF,PJ,True,False,2,1,189,13.61
31055900,PF,PF,True,False,-,-,4945817.48,10940.4
31055900,PF,PJ,True,False,2,1,25370.8,1826.7
31055900,PF,PJ,True,False,2,2,14293822.32,7458.84
31055900,PJ,PF,False,True,2,2,687267.92,0
31055900,PJ,PJ,True,False,2,2,36827.06,87.09
31056000,PF,PF,True,False,-,-,7564221.66,36206.05
31056000,PF,PJ,True,False,2,1,124553.05,8920.15
31056000,PF,PJ,True,False,2,2,9898118.639999999,1107.04
31056000,PJ,PF,False,True,2,2,607600,0
31059019,PF,PF,True,False,-,-,1226677.97,0
31059019,PF,PJ,True,False,2,1,27480,1978.56
31059019,PF,PJ,True,False,2,2,107283.64,0
31059019,PJ,PJ,True,False,2,2,116330.01,0
31059090,PF,PF,True,False,-,-,4526371.73,57585.04
31059090,PF,PJ,True,False,2,1,1355148.26,94960.42
31059090,PF,PJ,True,False,2,2,4520296.23,36874.55
31059090,PJ,PF,False,True,2,2,235631.8,66.63
31059090,PJ,PJ,True,False,2,2,584671.08,16067.27
32041100,PF,PJ,True,False,2,2,16099,632.06
32041830,PJ,PJ,True,False,2,2,47.25,0
32064990,PF,PJ,True,False,2,2,83960.06,0
32081010,PF,PJ,True,False,2,2,515.54,0
32081010,PJ,PF,False,True,2,2,309,0
32082011,PF,PJ,True,False,2,2,114,0
32082019,PF,PJ,True,False,2,2,1239.14,0
32082020,PF,PJ,True,False,2,2,72.03,0
32082020,PJ,PF,False,True,2,2,93.51,0
32089010,PF,PJ,True,False,2,2,1027.1,0
32091010,PF,PJ,True,False,2,2,245.93,0
32091010,PJ,PF,False,True,2,2,1114.8,0
32099019,PF,PF,True,False,-,-,45.7,0
32100010,PF,PJ,True,False,2,2,226.59,0
32139000,PJ,PF,False,True,2,1,59,0
32141010,PF,PJ,True,False,2,2,245.76,0
32159000,PJ,PJ,True,False,2,2,334.61,0
33011300,PF,PF,True,False,-,-,99164,0
33011300,PF,PJ,True,False,2,1,70017.08,0
33011300,PF,PJ,True,False,2,2,3069828.489999999,0
33011300,PJ,PJ,True,False,2,2,6930,0
33012400,PF,PJ,True,False,2,2,123,0
33012918,PF,PJ,True,False,2,2,22875,0
33012919,PF,PF,True,False,-,-,16830,0
33012919,PF,PJ,True,False,2,1,485847.4,19812.3
33012919,PF,PJ,True,False,2,2,6561769.489999999,0
33012990,PF,PF,True,False,-,-,14088,0
33030010,PJ,PF,False,True,2,2,1.8,0
33049910,PJ,PF,False,True,2,2,65.36,0
33049910,PJ,PJ,True,False,2,2,61.5,0
33049990,PF,PJ,True,False,2,2,1595.7,0
33051000,PF,PF,True,False,-,-,189,0
33059000,PF,PF,True,False,-,-,468,0
33059000,PJ,PF,False,True,2,2,15,0
33074900,PF,PF,True,False,-,-,4,0
33074900,PF,PJ,True,False,2,2,279.73,40.99
33074900,PJ,PF,False,True,2,1,25.5,0
33079000,PF,PF,True,False,-,-,112543.68,0
34011190,PF,PJ,True,False,2,2,790.8000000000001,150.25
34011190,PJ,PJ,True,False,2,2,2195.43,395.1899999999999
34012010,PF,PJ,True,False,2,2,137.5,0
34013000,PF,PF,True,False,-,-,1784103.34,0
34013000,PF,PJ,True,False,2,1,927481.3500000001,0
34013000,PF,PJ,True,False,2,2,797300.34,0
34023990,PF,PJ,True,False,2,1,4280.31,308.18
34023990,PF,PJ,True,False,2,2,35,7.7
34024190,PF,PJ,True,False,2,2,4855.28,922.5
34025000,PJ,PF,False,True,2,2,17.94,1.65
34029011,PF,PF,True,False,-,-,123856.3,0
34029011,PF,PJ,True,False,2,2,805.33,26.17
34029011,PJ,PF,False,True,2,2,960,0
34029011,PJ,PJ,True,False,2,2,41000,0
34029019,PF,PF,True,False,-,-,25325.3,1161.6
34029019,PF,PJ,True,False,2,2,1471.01,0
34029019,PJ,PJ,True,False,2,2,12167.46,0
34029029,PF,PF,True,False,-,-,797579.12,14400
34029029,PF,PJ,True,False,2,2,33470.89,0
34029039,PF,PJ,True,False,2,2,2596.58,62.55
34029039,PJ,PF,False,True,2,2,70,0
34029090,PF,PF,True,False,-,-,19277.13,0
34029090,PF,PJ,True,False,2,1,160,11.52
34029090,PF,PJ,True,False,2,2,4014.2,79.94
34029090,PJ,PF,False,True,2,2,1150,0
34029090,PJ,PJ,True,False,2,2,28380,5108.389999999999
34031900,PJ,PF,False,True,2,2,60,0
34049029,PF,PJ,True,False,2,2,180,0
34053000,PF,PJ,True,False,2,2,149.1,24
34060000,PJ,PF,False,True,1,1,36.72,0
34070010,PJ,PF,False,True,2,2,6.9,1.59
35021900,PF,PF,True,False,-,-,35609.9,7121.98
35021900,PF,PJ,True,False,1,1,89,17.8
35021900,PF,PJ,True,False,2,1,11626,2325.2
35021900,PF,PJ,True,False,2,2,177656.6,35531.32000000001
35040020,PF,PF,True,False,-,-,248505.83,0
35040020,PF,PJ,True,False,2,2,7343745.810000001,0
35040030,PF,PJ,True,False,2,2,705,0
35052000,PF,PJ,True,False,2,2,83.84,0
35061090,PF,PF,True,False,-,-,9600,0
35061090,PF,PJ,True,False,2,2,413.79,9.68
35061090,PJ,PF,False,True,2,2,9.8,2.25
35069110,PF,PJ,True,False,2,2,716.66,0
35069120,PF,PF,True,False,-,-,2901.61,0
35069120,PF,PJ,True,False,2,2,77211.45999999999,0
35069120,PJ,PJ,True,False,2,2,28302.09,0
35069190,PF,PJ,True,False,2,2,339.34,32
35069190,PJ,PF,False,True,2,1,11.55,0
35069190,PJ,PF,False,True,2,2,438.17,0
35069900,PF,PF,True,False,-,-,250259.36,4210.11
35069900,PF,PJ,True,False,2,2,40,8.8
35079039,PF,PJ,True,False,2,2,20789.4,0
35079049,PF,PF,True,False,-,-,44164.8,0
35079049,PF,PJ,True,False,2,2,752192.6799999999,0
36061000,PF,PJ,True,False,2,2,2500,0
37079010,PF,PJ,True,False,2,2,6.74,0.81
38012090,PF,PJ,True,False,2,2,11.71,0
38029040,PF,PJ,True,False,2,2,190.6,0
38051000,PF,PF,True,False,-,-,48986.33,0
38085200,PF,PF,True,False,-,-,14274.34,0
38085200,PF,PJ,True,False,2,2,223046.4,360
38085925,PF,PF,True,False,-,-,51591.4,0
38085925,PF,PJ,True,False,2,1,118.52,8.53
38085929,PF,PF,True,False,-,-,343453.75,0
38085929,PF,PJ,True,False,2,1,53181.46,3829.06
38085929,PF,PJ,True,False,2,2,7301.02,90.31
38086100,PF,PJ,True,False,2,2,1000,120
38086210,PF,PF,True,False,-,-,1731.45,0
38086290,PF,PF,True,False,-,-,6719323.1,18227.52
38086290,PF,PJ,True,False,2,1,3133.83,225.63
38086290,PF,PJ,True,False,2,2,1529371.67,301
38086290,PJ,PF,False,True,2,2,577414.55,0
38086990,PF,PF,True,False,-,-,4138968.04,0
38086990,PF,PJ,True,False,2,1,66352,4777.34
38086990,PF,PJ,True,False,2,2,2020600.18,7172.900000000001
38086990,PJ,PF,False,True,2,2,1234293,0
38086990,PJ,PJ,True,False,2,2,274280.72,0
38089111,PF,PF,True,False,-,-,280000,47600
38089111,PF,PJ,True,False,2,2,89418.29999999999,0
38089119,PF,PF,True,False,-,-,3049610.23,0
38089119,PF,PJ,True,False,2,2,1053766.83,69.63
38089119,PJ,PF,False,True,2,2,129,0
38089119,PJ,PJ,True,False,2,2,257419.91,0
38089120,PF,PF,True,False,-,-,26825,0
38089191,PF,PF,True,False,-,-,6060897.25,5080.32
38089191,PF,PJ,True,False,2,1,5076.8,0
38089191,PF,PJ,True,False,2,2,1714062.37,0
38089191,PJ,PF,False,True,2,2,26977.5,0
38089191,PJ,PJ,True,False,2,2,1432.5,0
38089192,PF,PF,True,False,-,-,33873.13,0
38089192,PF,PJ,True,False,2,1,567.36,40.85
38089192,PJ,PJ,True,False,2,2,27021.65,0
38089194,PF,PJ,True,False,2,2,211310.91,0
38089195,PF,PF,True,False,-,-,50187.89,0
38089195,PF,PJ,True,False,2,2,7250,0
38089196,PF,PF,True,False,-,-,320,0
38089197,PF,PF,True,False,-,-,350670,0
38089197,PF,PJ,True,False,2,1,3253.8,0
38089197,PF,PJ,True,False,2,2,4896484.6,0
38089197,PJ,PJ,True,False,2,2,54330.46,0
38089199,PF,PF,True,False,-,-,39490564.96,2712.1522
38089199,PF,PJ,True,False,2,1,588674.18,37407.63
38089199,PF,PJ,True,False,2,2,23592126.12,33682.49000000001
38089199,PJ,PF,False,True,2,2,1044539.61,0
38089199,PJ,PJ,True,False,2,2,1571267.89,0
38089211,PF,PF,True,False,-,-,3557.8,0
38089211,PF,PJ,True,False,2,2,4711.8,0
38089219,PF,PF,True,False,-,-,344714.24,0
38089219,PF,PJ,True,False,2,1,48534.09,3494.45
38089219,PJ,PJ,True,False,2,2,2800,0
38089220,PF,PF,True,False,-,-,429962.6,0
38089291,PF,PF,True,False,-,-,105468.07,0
38089291,PF,PJ,True,False,2,2,17672.18,0
38089291,PJ,PF,False,True,2,2,3950,0
38089291,PJ,PJ,True,False,2,2,237443.49,0
38089292,PF,PJ,True,False,2,2,2317287.64,0
38089292,PJ,PJ,True,False,2,2,30088.5,0
38089293,PF,PF,True,False,-,-,5375104.49,1894.46
38089293,PF,PJ,True,False,2,1,18288.16,1185.62
38089293,PF,PJ,True,False,2,2,1507947.05,0
38089293,PJ,PF,False,True,2,2,0,0
38089295,PF,PJ,True,False,2,2,418912,0
38089296,PF,PF,True,False,-,-,22540,0
38089296,PF,PJ,True,False,2,2,11835.79,619.77
38089297,PF,PF,True,False,-,-,1257530.33,0
38089297,PF,PJ,True,False,2,2,265474.14,0
38089297,PJ,PF,False,True,2,2,289480,0
38089299,PF,PF,True,False,-,-,23333550.19,46378.03019999999
38089299,PF,PJ,True,False,2,1,2061321.88,147820.51
38089299,PF,PJ,True,False,2,2,38339105.14,14547.59
38089299,PJ,PF,False,True,2,2,3100641.3,0
38089299,PJ,PJ,True,False,2,2,913120.3,0
38089311,PF,PJ,True,False,2,2,348506.57,9392.62
38089311,PJ,PJ,True,False,2,2,300,0
38089319,PF,PF,True,False,-,-,431191.91,0
38089319,PF,PJ,True,False,2,1,820,59.04
38089319,PF,PJ,True,False,2,2,385708,0
38089319,PJ,PJ,True,False,2,2,222075.35,0
38089321,PJ,PJ,True,False,2,2,1164.6,0
38089322,PF,PF,True,False,-,-,567232.01,198.8252
38089322,PF,PJ,True,False,2,1,51371.28999999999,3666.33
38089322,PF,PJ,True,False,2,2,532810.79,0
38089322,PJ,PF,False,True,2,2,63055,0
38089322,PJ,PJ,True,False,2,2,98434.23999999999,0
38089323,PF,PF,True,False,-,-,2145327.42,143.81
38089323,PF,PJ,True,False,2,1,31502.44,2106.18
38089323,PF,PJ,True,False,2,2,1767102.66,0
38089323,PJ,PF,False,True,2,2,76380,0
38089324,PF,PF,True,False,-,-,8212623.53,4660.4396
38089324,PF,PJ,True,False,2,1,92042.14,5773.98
38089324,PF,PJ,True,False,2,2,8471427.86,0
38089324,PJ,PF,False,True,2,2,1170169.04,0
38089324,PJ,PJ,True,False,2,2,220238.09,0
38089325,PF,PF,True,False,-,-,2544,305.28
38089326,PF,PF,True,False,-,-,1384.98,0
38089326,PF,PJ,True,False,2,2,3773.11,0
38089327,PF,PF,True,False,-,-,1271567.49,3019.5156
38089327,PF,PJ,True,False,2,1,750,54
38089327,PF,PJ,True,False,2,2,238031.28,0
38089328,PF,PF,True,False,-,-,3151,0
38089329,PF,PF,True,False,-,-,10688515.19,7798.690000000001
38089329,PF,PJ,True,False,2,1,838085.35,59566.73
38089329,PF,PJ,True,False,2,2,13630776,5845.01
38089329,PJ,PF,False,True,2,2,2209201.99,0
38089329,PJ,PJ,True,False,2,2,629151.82,0
38089351,PF,PF,True,False,-,-,34059.96,0
38089359,PF,PF,True,False,-,-,1441310.4,2102.71
38089359,PF,PJ,True,False,2,1,2472,0
38089359,PF,PJ,True,False,2,2,835288.4,0
38089359,PJ,PF,False,True,2,2,7181.1,0
38089359,PJ,PJ,True,False,2,2,298700,0
38089419,PF,PF,True,False,-,-,108214.66,0
38089419,PF,PJ,True,False,2,1,5150.28,0
38089419,PF,PJ,True,False,2,2,2760.59,35.85
38089419,PJ,PJ,True,False,2,2,306523.12,0
38089429,PF,PF,True,False,-,-,20999.2,3528
38089429,PF,PJ,True,False,2,2,81539.52,0
38089429,PJ,PJ,True,False,2,2,61007.1,0
38089919,PF,PJ,True,False,2,2,66521.76,0
38089919,PJ,PJ,True,False,2,2,582.67,0
38089991,PF,PF,True,False,-,-,182479.8,0
38089991,PJ,PJ,True,False,2,2,61658.71000000001,0
38089993,PF,PF,True,False,-,-,264003.88,0
38089993,PF,PJ,True,False,2,1,69643.45,4207.93
38089993,PF,PJ,True,False,2,2,722104.96,0
38089993,PJ,PJ,True,False,2,2,638248.58,0
38089995,PF,PF,True,False,-,-,519500.16,0
38089995,PF,PJ,True,False,2,1,153,11.02
38089995,PF,PJ,True,False,2,2,823206.15,7706.13
38089995,PJ,PJ,True,False,2,2,14500,0
38089996,PF,PJ,True,False,2,2,72000,0
38089996,PJ,PJ,True,False,2,2,1182.16,0
38089999,PF,PF,True,False,-,-,2013553.43,283.2
38089999,PF,PJ,True,False,2,1,672591.3200000001,48356.16
38089999,PF,PJ,True,False,2,2,1878324.55,307.42
38089999,PJ,PJ,True,False,2,2,147443.31,0
38091090,PF,PJ,True,False,2,2,286.6,54.45
38099190,PJ,PJ,True,False,1,1,74,5.58
38099390,PF,PF,True,False,-,-,671162.4,0
38109000,PF,PJ,True,False,2,2,411.97,0
38112140,PF,PF,True,False,-,-,1840,0
38112190,PF,PJ,True,False,2,2,2050,0
38112990,PF,PJ,True,False,2,2,1742.97,348.59
38119010,PF,PJ,True,False,2,2,11725.21,0
38140090,PF,PJ,True,False,2,2,155.59,0
38190000,PF,PJ,True,False,2,1,323.19,63.02
38190000,PF,PJ,True,False,2,2,4748.339999999999,0
38200000,PF,PJ,True,False,2,2,44746.19,0
38210000,PF,PF,True,False,-,-,30793.16,0
38210000,PF,PJ,True,False,2,2,114554.66,2323.08
38210000,PJ,PF,False,True,2,2,1200,0
38244000,PJ,PF,False,True,2,2,59.11,16.7
38249077,PF,PF,True,False,-,-,10916.68,524
38249079,PF,PJ,True,False,2,2,10293.42,0
38249919,PF,PJ,True,False,2,2,60,0
38249929,PF,PF,True,False,-,-,460656.5,0
38249929,PF,PJ,True,False,2,2,355541.28,0
38249931,PF,PJ,True,False,2,2,234.2,0
38249941,PF,PJ,True,False,2,2,115.98,0
38249941,PJ,PF,False,True,2,2,245518.94,0
38249977,PF,PF,True,False,-,-,109272,3012.13
38249977,PF,PJ,True,False,2,1,8433.5,607.21
38249977,PF,PJ,True,False,2,2,109320.02,9549.65
38249977,PJ,PJ,True,False,2,2,495589,14320.98
38249979,PF,PF,True,False,-,-,69384.72,2099.77
38249979,PF,PJ,True,False,2,1,8390.66,604.13
38249979,PF,PJ,True,False,2,2,2775670.9,11415.15
38249979,PJ,PJ,True,False,2,2,246284.41,3763.06
38249986,PF,PF,True,False,-,-,14742,0
38249988,PF,PJ,True,False,2,2,69476,0
38249989,PF,PJ,True,False,2,2,4881.45,0
38249989,PJ,PJ,True,False,2,2,760,0
38256100,PF,PJ,True,False,2,2,82958.39999999998,0
38259000,PF,PF,True,False,-,-,331439.6,0
39019090,PJ,PF,False,True,2,1,5.9,0
39029000,PJ,PJ,True,False,2,2,12600,2267.95
39039090,PF,PF,True,False,-,-,1400,0
39052100,PF,PJ,True,False,2,2,6073.6,0
39069019,PF,PJ,True,False,2,2,117.04,0
39069045,PF,PF,True,False,-,-,1093.79,0
39069045,PF,PJ,True,False,2,2,278.1,0
39069049,PF,PF,True,False,-,-,6483.75,0
39079911,PJ,PF,False,True,2,1,19.35,0
39079919,PF,PJ,True,False,2,2,122,0
39095011,PF,PJ,True,False,2,2,360.45,0
39095019,PF,PJ,True,False,2,2,900,0
39100013,PF,PJ,True,False,2,2,72.18,0
39100030,PJ,PJ,True,False,2,1,14407.4,0
39100030,PJ,PJ,True,False,2,2,6743.14,0
39100090,PF,PJ,True,False,2,2,52,11.44
39119013,PJ,PF,False,True,2,1,400,0
39121110,PF,PJ,True,False,2,2,518.97,22.07
39121120,PJ,PJ,True,False,2,2,593950,0
39131000,PJ,PJ,True,False,2,2,280,0
39151000,PF,PJ,True,False,2,1,3440,0
39151000,PF,PJ,True,False,2,2,1,0
39153000,PF,PF,True,False,-,-,474,85.32000000000001
39153000,PF,PJ,True,False,1,1,1634.75,0
39153000,PF,PJ,True,False,2,1,2123.4,0
39153000,PF,PJ,True,False,2,2,1237.69,0
39153000,PJ,PJ,True,False,1,1,10789.53,108.59
39159000,PF,PF,True,False,-,-,29790,0
39159000,PF,PJ,True,False,1,1,88798,0
39159000,PF,PJ,True,False,2,1,574322.26,996.48
39159000,PF,PJ,True,False,2,2,159516.36,330.11
39159000,PJ,PF,False,True,2,1,19053,0
39159000,PJ,PF,False,True,2,2,5205.389999999999,0
39159000,PJ,PF,True,False,-,-,13763,0
39159000,PJ,PJ,True,False,1,1,6711.1,0
39159000,PJ,PJ,True,False,2,1,57384.5,0
39159000,PJ,PJ,True,False,2,2,80501.16,0
39169090,PF,PJ,True,False,2,2,64.57,0
39171029,PF,PJ,True,False,2,2,50251.83,9527.24
39172100,PF,PF,True,False,-,-,50390.5,66.39
39172100,PF,PJ,True,False,2,2,270,0
39172300,PF,PF,True,False,-,-,7300,0
39172300,PF,PJ,True,False,2,1,7040,0
39172300,PF,PJ,True,False,2,2,12170.43,1217.14
39172900,PF,PF,True,False,-,-,43000,0
39172900,PF,PJ,True,False,2,1,2370,0
39173100,PF,PF,True,False,-,-,1572.29,0
39173100,PF,PJ,True,False,2,1,1185,0
39173100,PF,PJ,True,False,2,2,5547.66,230.47
39173100,PJ,PF,False,True,2,2,3711,659.45
39173100,PJ,PJ,True,False,2,2,444.05,0
39173229,PF,PF,True,False,-,-,395,0
39173229,PF,PJ,True,False,2,2,1455.02,291
39173229,PJ,PF,False,True,2,1,3.95,0
39173240,PF,PJ,True,False,2,2,1172,0
39173290,PF,PF,True,False,-,-,12799.5,157.52
39173290,PF,PJ,True,False,2,1,700,0
39173290,PF,PJ,True,False,2,2,45769.3,7798.34
39173300,PF,PJ,True,False,2,2,3357.76,537.79
39173900,PF,PF,True,False,-,-,400,0
39173900,PF,PJ,True,False,2,2,7478.27,945.6
39174010,PF,PJ,True,False,2,2,354,0
39174090,PF,PF,True,False,-,-,200000,0
39174090,PF,PJ,True,False,2,2,9938.49,963.23
39174090,PJ,PF,False,True,2,1,386.96,0
39174090,PJ,PF,False,True,2,2,2050.97,89.05
39189000,PJ,PJ,True,False,2,2,6912,0
39191010,PJ,PF,False,True,2,2,9.8,2.25
39191020,PF,PJ,True,False,2,2,139.11,0
39191090,PF,PJ,True,False,2,2,225.96,18.88
39199090,PJ,PF,False,True,2,1,150,0
39201010,PF,PJ,True,False,2,2,160,0
39201099,PF,PF,True,False,-,-,309167.22,5020.8
39201099,PF,PJ,True,False,2,1,412034.9,1608.2
39201099,PF,PJ,True,False,2,2,11900.15,168
39201099,PJ,PJ,True,False,2,2,443.3,0
39204310,PF,PJ,True,False,2,2,55849.5,3909.47
39205900,PJ,PJ,True,False,2,2,770.68,138.73
39209990,PF,PF,True,False,-,-,398,0
39209990,PF,PJ,True,False,2,1,900,0
39209990,PF,PJ,True,False,2,2,1011.54,148.05
39209990,PJ,PF,False,True,2,2,1361.25,0
39211900,PF,PJ,True,False,2,2,9134.09,1173
39219012,PF,PF,True,False,-,-,200,0
39219012,PF,PJ,True,False,1,1,200,0
39219012,PF,PJ,True,False,2,1,2760,0
39219012,PF,PJ,True,False,2,2,900,0
39219090,PF,PJ,True,False,2,1,50022,0
39219090,PF,PJ,True,False,2,2,450,0
39229000,PJ,PF,False,True,2,2,149.73,0
39231090,PF,PF,True,False,-,-,124400,0
39231090,PF,PJ,True,False,2,2,1007906.24,0
39231090,PJ,PF,False,True,2,2,3920,0
39232110,PF,PF,True,False,-,-,2739,0
39232110,PF,PJ,True,False,2,2,230,0
