ncm,valor_produtos_servicos,tributos_nfe
09081200,18367.5,4195.439999999999
09082100,34.90000000000001,8.81
09083100,225.04,46.74
09083200,3605.86,29.09
09090290,0,0
09092000,1043.23,208.79
09092100,89038.24000000002,4297.089999999999
09092200,11709.52,1933.37
09093000,1081.18,225.1300000000001
09093100,52946.15999999999,5104.769999999999
09093200,49096.06999999999,10286.16
09096110,123241.15,13603.59
09096120,12220.13,1883.52
09096190,17385.26,1128.45
09096210,6311.8,1104.49
09096220,127.46,27.24000000000001
09096290,42199.91000000001,3753.74
09101000,19.09,0
09101100,489807.54,1418.76
09101200,21348.6,1859.62
09102000,291437.08,46477.11999999999
09103000,90219.32000000002,17718.35
09104000,11.95,2.15
09109100,30356.42,3935.439999999999
09109900,320390.9,38869.34
09135802,0,0
09164856,0,0
09179528,0,0
09194070,0,0
09194080,0,0
09358980,0,0
09385089,0,0
09401690,0,0
09512798,0,0
09529850,0,0
09603100,0,0
09603900,0,0
10000000,0,0
10000001,0,0
10000011,0,0
10003167,0,0
10007900,0,0
10007901,0,0
10011010,66813.82,155.47
10011090,190800,0
10011100,221640906.82,575513.52
10011900,21268266.11,32632.26
10012011,0,0
10016000,0,0
10019000,0,0
10019010,136.8,35.92
10019100,75786919.11,244870.31
10019900,70500751.79,226977.41
10020010,49.5,13
10021000,10641359.96,104125.58
10021002,0,0
10021144,0,0
10025486,0,0
10029000,1429453.61,24003.88
10029646,0,0
10030091,7,0.26
10030098,210,0
10030722,0,0
10031000,39469526.43999999,19899.07
10039010,2362777.279999999,35007.74999999998
10039080,3061378.72,8566.55
10039090,3517617.57,80804.12
10040010,2440,0
10040090,1258.7,0
10041000,43344363.64,252426.11
10045916,0,0
10049000,58307297.50999999,464191.6099999999
10049020,0,0
10051000,10584046853.78,52671728.89
10051500,0,0
10052000,0,0
10052920,0,0
10058000,0,0
10059002,0,0
10059010,8496751641.940001,209330911.5371
10059090,147908761.29,2648284.9
10061000,0,0
10061010,309413333.28,2110057.14
10061091,752625.8099999999,3487.969999999999
10061092,54390914.15000001,461247.59
10062000,0,0
10062010,1448578.95,38000.31999999999
10062020,3341892.99,180952.95
10063011,6637302.33,238981.1899999999
10063019,1001945.11,16612.32
10063021,53760153.86000001,2034130.150000001
10063029,2076822.53,92115.71999999999
10063110,0,0
10063121,0,0
10064000,4503031.36,330971.96
10070010,2154542.09,18586.66
10070090,5721920.27,166604.78
10071000,463498662.9499999,9563653.59
10079000,1403835157.77,25759317.0732
10079999,0,0
10081010,9223625.26,72501.07
10081090,1117122.59,48957.96
10082010,64640,8925
10082090,247,0
10082110,227010530.88,8543373.796399998
10082190,3693039.6,131888.76
10082900,103941.37,43.93999999999999
10082910,184710063.68,9628087.4
10082990,4106184.86,217698.07
10083010,3300.46,674.3399999999999
10083090,153091.09,16588.31
10084010,103492.8,0
10084090,6152.350000000001,13.66
10085010,548197.6799999999,0
10085090,84706.2,6747.190000000001
10086010,2070658.85,7418.24
10086090,6702219.880000002,33958.89
10089010,15660308.68,75232.22
10089090,54079246.03999998,859252.9500000001
10092110,0,0
10092190,0,0
10099100,0,0
10101010,0,0
10102010,0,0
10103300,0,0
10105110,0,0
10115761,0,0
10119200,0,0
10119900,0,0
10120008,0,0
10129000,0,0
10131900,0,0
10133399,0,0
10137000,0,0
10151900,0,0
10153589,0,0
10169300,0,0
10169990,0,0
10201245,0,0
10203020,0,0
10203040,0,0
10250000,0,0
10301100,0,0
10301210,0,0
10301310,0,0
10302000,0,0
10354649,0,0
10401199,0,0
10482582,0,0
10516320,0,0
10590010,0,0
10601900,0,0
10689999,0,0
10699000,0,0
10788152,0,0
10850928,0,0
10853549,0,0
10853949,0,0
10905990,0,0
10925028,0,0
10958305,0,0
10987654,0,0
11001100,0,0
11010010,27317585.33000001,370410.94
11010020,237836.8,2307.15
11020200,0,0
11022000,9111160.979999999,422701.2799999999
11022102,0,0
11029000,3116751.279999999,113456.83
11031100,764428.48,4979.000000000002
11031300,36253194.16999999,1423935.75
11031900,1199193.25,9795.619999999999
11032000,564571.5599999999,13866.65
11039021,0,0
11041200,17684595.27,149844.42
11041900,18145208.21999999,666703.9613999998
11042200,3427475.91,18633.57
11042300,281922316.7099999,6028204.470000001
11042301,0,0
11042399,0,0
11042900,1154879.28,4663.749999999999
11043000,70237696.87,8796564.909999998
11051000,43576.84,5718.899999999998
11052000,82107.35999999999,4443.42
11061000,20747.02999999999,706.5600000000002
11062000,6298645.27,339852.33
11062001,0,0
11062011,0,0
11063000,17379.89,2555.88
11071010,185103.27,17771.48
11071020,215615.08,8464.289999999999
11072010,7985.969999999999,801.54
11072020,104079.7,11321.86
11081100,1367.41,150.21
11081200,4180817.76,302704.34
11081300,13579.1,115.87
11081400,3712708.439999999,618081.3100000002
11081900,302577.92,37989.26
11082000,24447.4,2252.76
11082015,0,0
11088190,0,0
11090000,108890.18,297.04
11100012,0,0
11101110,0,0
11111111,0,0
11111115,0,0
11112222,0,0
11112223,0,0
11116000,0,0
11122233,0,0
11123555,0,0
11172131,0,0
11190195,0,0
11211211,0,0
11221212,0,0
11222550,0,0
11222552,0,0
11223334,0,0
11223344,0,0
11384438,0,0
11390104,0,0
11501100,0,0
11801210,0,0
11801220,0,0
11803300,0,0
12000210,0,0
12001001,0,0
12001310,0,0
12001392,0,0
12001520,0,0
12010000,0,0
12010010,29769798.68000001,47995.38
12010100,0,0
12011000,15040911951.68,78487622.7
12011100,0,0
12012000,0,0
12019000,1419579382.35,27623670.5449
12020991,0,0
12021000,36,0
12021900,0,0
12022090,106.25,0
12023000,118187163.15,1417859.64
12024100,10105328.31,741123.8400000001
12024200,7468785.239999999,171027.2
12029090,0,0
12030000,2680736.63,571.35
12040010,1836093.62,1372.71
12040090,208257.52,5661.23
12050010,137084.77,7910.63
12050090,900,108
12051010,17401863.37,17337.82
12051090,1888836.4,48030.71
12059010,7566315.61,4395.46
12059090,270130.15,2689.18
12060010,17307032.27,150927.12
12060090,1051599.22,38285.21000000001
12071010,122.02,12.1
12071090,20977503.55,2143896.75
12072100,1052409360.45,9496388.4
12072900,535301404.84,28571336.675
12073010,4398458.93,30864.96
12073090,8307.97,0
12074000,0,0
12074010,22812195.03,99622.1
12074090,16296603,1211474
12075010,1249.78,32.45
12075090,1011985.69,917.4499999999999
12076010,200,0
12076090,18649.27,2033.36
12077010,3804427.92,107017.42
12077090,384.1,34.2
12079110,103395,0
12079190,20,10
12079910,13729074.97,70125.75
12079990,30591763.03,124258.31
12081000,404576235.7400001,7350364
12089000,3646049.88,86260.36
12089011,0,0
12091000,198841.31,1629.39
12092000,0,0
12092100,1569258.98,12054.98
12092200,4179754.03,10048.69
12092300,1038894.25,3262.11
12092400,28201567.35,272773.72
12092500,31679979.91,67984.12
12092900,1428603170.29,12948253.78
12093000,11752031.84,189840.24
12094900,0,0
12099100,282671671.61,2249168.67
12099900,50300902.12999999,470800.49
12101000,4071019.44,54295.85999999999
12102010,79997.56000000001,35.51
12102020,15700.43,0
12112000,2511.4,22.19
12113000,49846.2,1801.49
12114000,469689,343.4400000000001
12115000,162164.54,128.13
12116000,24391.01,227.2700000000001
12119010,194089.35,41996.06
12119090,3616002.12,109349.23
12122100,1809080.58,287890.66
12122900,251897.02,4055.07
12129100,35952.12,512.77
12129200,2571230.05,102.02
12129300,54840960.03,143375.97
12129400,445.5,15
12129900,280.13,0
12129910,4075.26,170.16
12129990,3917997.169999999,705.14
12130000,70995499.81,5582904.989999999
12130600,0,0
12131415,0,0
12140000,0,0
12141000,3129971.1,18601.15
12149000,338959983.89,1077831.26
12153543,0,0
12154541,0,0
12155000,0,0
12165465,0,0
12180090,0,0
12199900,0,0
12209000,0,0
12211252,0,0
12281375,0,0
12312312,0,0
12333333,0,0
12341234,0,0
12345600,0,0
12345645,0,0
12345670,0,0
12345678,0,0
12345682,0,0
12345687,0,0
12345789,0,0
12346789,0,0
12352000,0,0
12358051,0,0
12365400,0,0
12454845,0,0
12456789,0,0
12457845,0,0
12457858,0,0
12458205,0,0
12510111,0,0
12541025,0,0
12542101,0,0
12586748,0,0
12587496,0,0
12587930,0,0
12589999,0,0
12630550,0,0
12790000,0,0
12849700,0,0
12871817,0,0
13000200,0,0
13012000,12147.8,838.56
13019000,11585.54,8.88
13019010,112865.4,20245.54
13019090,2959104.85,19885.55999999999
13021100,51,0
13021110,71960.07999999999,3668.88
13021190,310270.49,10433.24
13021200,947.15,47.84
13021300,227961.88,224.43
13021400,437.3,1.67
13021910,14036.66,73.44999999999999
13021920,17477.35,0
13021930,121.26,0
13021940,105.22,0
13021950,6,0
13021960,2521.4,967.21
13021991,912.9200000000001,24.55
13021999,2859876.06,130256.09
13022010,37869.8,0
13022090,21946.73,93.75999999999999
13023100,140308.75,10334.62
13023211,24161.12,4197.060000000001
13023219,1851.43,1342.34
13023220,291800.11,37585.1
13023910,36321.23,2502.3
13023990,311674.09,8927.090000000002
13024000,0,0
13049900,0,0
13050441,0,0
13063000,0,0
13099010,0,0
13143900,0,0
13181500,0,0
13182100,0,0
13269090,0,0
13300000,0,0
13345679,0,0
13911063,0,0
14011000,2442425.11,12087.54
14012000,5904.809999999999,332.86
14019000,77316.04,469.8800000000001
14029090,0,0
14039000,363.36,0
14042010,104306.93,384.8599999999999
14042090,7017425.14,142867.66
14049000,3,0
14049010,43221577.6,40292.29
14049090,7147686.189999999,51278.8
14067741,0,0
14098258,0,0
14273000,0,0
14400490,0,0
14454474,0,0
14525452,0,0
14551714,0,0
14554657,0,0
14563254,0,0
14565824,0,0
14589632,0,0
14789305,0,0
14789630,0,0
14968600,0,0
15011000,615972.86,48215.57999999999
15012000,568578.45,53318.79
15019000,5949877.58,492403.8300000001
15020000,0,0
15020011,48.9,0
15021010,0,0
15021011,5922343.08,506855.3499999998
15021012,25247.54,0
15021019,11403.43,1904.04
15021090,168136.49,68.30000000000001
15029000,561618.46,1976.19
15030000,687670.7,62126.26
15041011,1431,0
15041019,26104.98,45.27999999999999
15041090,604,5.78
15042000,183816.78,6842.070000000001
15043000,77.97,0
15050010,2794.11,239.61
15050090,440,0
15060000,14322786.45,1400679.53
15071000,216661279.56,20917574.5
15079010,23035.85,691.7800000000001
15079011,28132549.96000002,469150.2300000001
15079019,3456016.79,212409.76
15079029,0,0
15079090,10039690.49,637974.43
15081000,5380.190000000001,26
15089000,177.25,0
15091000,42157.05999999998,2859.09
15092000,2099314.879999999,94579.79
15093000,74540.12,1212.68
15094000,45793.30999999999,7005.339999999998
15099010,91168.77,1866.03
15099090,478940.22,14986.61
15100000,1210.92,134.29
15101000,4232.84,0
15109000,1268.99,34.02
15111000,776529.03,139868.5
15112090,0,0
15118020,0,0
15119000,955269.0099999999,1320.01
15121110,14419.24,216.13
15121120,291.26,56.95
15121911,249618,5367.44
15121919,40805.91,1725.86
15121920,716.48,15.65
15122100,4318536.2,154397.58
15122305,0,0
15122910,1618848.69,270950.37
15122990,1533980.72,45280.53999999999
15131100,16400.18,959.7199999999999
15131900,147637.3,7124
15132110,222.5,0
15132119,738518.5399999999,12310.78
15132120,109535.28,11.18
15132911,91.69999999999999,4.8
15132919,149053.24,578.1600000000001
15132920,3164.21,331.62
15141910,72533.87000000001,859.76
15141990,2000.29,0
15149100,100,0
15149910,122.64,0
15149990,29.68,0
15151100,35689.03000000001,1897.88
15151900,41939.20999999999,1432.02
15152100,3893666.959999999,360075.66
15152910,501776.5699999999,12655.57
15152990,51431.85,1502.07
15153000,764468.93,72248.82999999999
15155000,7538.01,548.6
15156000,252989.11,34.95
15159010,6576.87,28.56
15159021,574.6300000000001,6.89
15159022,5340.34,307.7
15159090,422817.11,13545.18
15160090,0,0
15161000,24255410.6,2243782.75
15162000,2786570.31,275700.99
15163000,523.27,144.67
15170000,0,0
15171000,6785334.009999997,301316.41
15179010,166871.2199999999,10617.29
15179090,462802.87,14977.52
15180000,194,0
15180010,226501.6,2821.579999999999
15180090,14690330.51,494217.6800000001
15190090,0,0
15200010,122265.34,19308.85
15200020,40110.31000000001,1495.35
15211000,369280.35,2420.86
15219011,24245.76,1421.1
15219019,20572.74,1791.44
15219090,12446.7,25.89
15220000,1078605.35,28165.56
15252525,0,0
15321561,0,0
15426945,0,0
15454443,0,0
15478547,0,0
15484626,0,0
15486245,0,0
15498451,0,0
15523364,0,0
15810090,0,0
15842385,0,0
15963247,0,0
15987566,0,0
16000000,0,0
16002410,0,0
16010000,36630336.81000002,3704342.57
16011000,0,0
16021000,436630.65,47561.76000000001
16022000,344197.45,367.85
16023100,117305.69,9103.88
16023200,1620.77,1.79
16023210,68980.87,2516.14
16023220,294690.1800000001,19472.44
16023230,542419.3200000001,52285.25000000001
16023290,150592.18,12170.54
16023900,84334.53,887.0799999999999
16024100,868388.61,65507.03999999999
16024200,58977.16,8287.1
16024900,2519422.709999999,296175.32
16024922,0,0
16024999,0,0
16025000,48844981.52000002,300911.85
16026304,0,0
16029000,722494.66,48755.26
16030000,1994.33,46.63
16041100,1248.56,50.14
16041200,174.07,5.57
16041210,0,0
16041310,1797888.28,188246.3
16041390,5922.31,79.71000000000001
16041410,161931.71,14722.15
16041430,3271.070000000001,159.2
16041500,3941.47,605.9
16041600,27511.92,2576.99
16041700,59.9,0
16041800,842.8699999999999,45.51
16041900,2099.09,174.54
16042010,167550.74,17411.97
16042020,8301.319999999996,1064.54
16042030,40635.03999999999,4135.21
16042090,79531.27,4285.040000000001
16043100,5422.82,558
16051000,2162.4,30.96
16052900,71724.38,344.78
16053000,560.6,360
16054000,4075.17,135.35
16055100,1269.98,0
16055200,3941.5,0
16055300,143.38,5.62
16055400,571.22,19.16
16055500,2924.08,26.09
16055700,21420,340
16055900,232.4,3.04
16056100,139.96,0
16056200,1806,0
16056300,105.23,0
16056900,3319.74,472.27
16100000,0,0
16101900,0,0
16251704,0,0
16420000,0,0
16440000,0,0
16720000,0,0
16730100,0,0
16843210,0,0
17011000,0,0
17011100,11512.28,63.72000000000001
17011200,103846.07,2414.23
17011300,2606813.46,16386.87
17011400,11054277.97,948827.7599999999
17013000,0,0
17018300,0,0
17019000,0,0
17019100,45627.00999999999,2609.7
17019900,44507838.65000001,2561871.92
17021100,8703.91,209.86
17021900,76656.15000000001,1270.94
17022000,34321.52,971.85
17023011,70590.45,5953.08
17023019,126358.84,8589.77
17023020,10820.51,1430.38
17024010,931.01,20.4
17024020,3617.32,164.28
17025000,2983.5,119.35
17026010,15233.48,6.21
17026020,3775.46,240.49
17029000,969213.41,202037.68
17031000,6484145.950000001,877788.14
17031020,0,0
17039000,75316.4,7921.760000000004
17041000,283210.28,49629.26999999999
17044902,0,0
17049000,0,0
17049010,224743.2399999999,20373.8
17049020,1278094.309999997,211358.4
17049090,823271.9999999998,146905.19
17049099,0,0
17120000,0,0
17144100,0,0
17181500,0,0
17182100,0,0
17606119,0,0
17897047,0,0
17898040,0,0
18010000,131403.82,1766.73
18020000,787620.36,409.8799999999999
18031000,694.42,0
18032000,632,55.50000000000001
18040000,19931.59,368.18
18050000,66109.49,11841.86
18060000,0,0
18061000,211321.85,28353.57
18061010,0,0
18062000,63168.78999999999,7240.240000000001
18063000,0,0
18063110,522643.5400000001,41408.10000000001
18063120,126367.02,7823.020000000001
18063210,1197253.939999999,119059.52
18063220,106944.58,12036.7
18063810,0,0
18069000,6929800.31,769558.0700000001
18069090,0,0
18080199,0,0
18081000,0,0
18081029,0,0
18096000,0,0
18154879,0,0
18181000,0,0
18223888,0,0
18285124,0,0
18351582,0,0
18359591,0,0
18529895,0,0
18590349,0,0
18592581,0,0
18892000,0,0
18974510,0,0
19011010,772444.4299999999,30668.7
19011020,175826.12,4752.839999999999
19011030,114549.99,10329.23
19011090,1389954.18,27467.56
19011200,0,0
19012000,6423491.179999996,542558.21
19012001,0,0
19012010,1302.76,291.2999999999999
19012090,4594.48,552.8900000000001
19019010,5830.83,441.36
19019020,650858.27,70781.95000000001
19019090,3151741.779999997,430752.37
19020991,0,0
19021000,0,0
19021010,0,0
19021100,3792169.619999997,79005.52999999998
19021110,0,0
19021900,14712208.48000001,231790
19022000,2221885.39,33296.4
19022099,0,0
19023000,1855272.35,33568.23
19024000,73960.66999999998,4381.360000000001
19025000,0,0
19030000,607810.9000000001,58941.71
19035830,0,0
19035928,0,0
19041000,1024896.129999999,102436.12
19041099,0,0
19042000,596775.56,21227.17
19043000,27588.82000000001,4319.179999999999
19049000,4368902.77,33907.56
19049090,0,0
19050000,0,0
19050100,0,0
19051000,735866.02,976.5
19052000,112214.15,307.98
19052010,3621807.560000001,414804.9799999999
19052020,0,0
19052090,2583784.6,122222.35
19053004,0,0
19053010,1076.02,142.24
19053090,917.5,0
19053099,0,0
19053100,9370336.350000007,857154.4700000001
19053200,1939759.409999998,177472.58
19054000,456885.25,28453.4
19058090,0,0
19059000,72703.34,891.8300000000003
19059010,2904482.769999997,137817.3
19059020,1014121.63,74535.04000000002
19059090,22606237.59,814508.17
19059099,0,0
19059258,0,0
19069000,0,0
19080000,0,0
19084294,0,0
19090900,0,0
19091900,0,0
19099090,0,0
19111000,0,0
19174090,0,0
19191000,0,0
19385020,0,0
19531000,0,0
19582519,0,0
19808190,0,0
19850925,0,0
19959010,0,0
20000000,0,0
20000050,0,0
20011000,438376.2400000001,43447.48000000001
20012000,948.6,0
20019000,231053.67,19185.09
20020214,0,0
20021000,644408.45,54068.59
20029000,4311536.819999998,586205.9200000002
20029010,2421.11,383.2100000000001
20029022,0,0
20029090,268984.8200000001,25212.54
20031000,89893.15,19520.79
20039000,22070.02999999999,2394.67
20041000,1409660.47,101521.07
20049000,57761.48,3634.380000000001
20051000,46774.38000000001,4197.79
20052000,9615859.459999999,115478.11
20054000,362396.11,41849.36999999999
20055100,2709726.35,77582.72999999998
20055900,16111.27,402.08
20056000,10324.1,1135.28
20057000,1213918.349999999,140749.88
20058000,17284042.91,307124.64
20059000,63.5,0
20059100,294.12,16.91
20059900,425148.9600000001,53911.63999999999
20060000,4849808.170000001,715348.9299999999
20071000,493788.8599999999,28195.91
20075000,0,0
20079100,39566.49,4312.47
20079900,0,0
20079910,425049.04,44319.45499999999
20079921,71345.85,1064.49
20079922,702,24.02
20079923,48226.00999999999,1503.54
20079924,18465.21,1911.48
20079925,453232.69,138.2
20079926,513.52,12.95
20079927,71607.3,11.85
20079929,1230575.04,6542.57
20079969,0,0
20079990,1755869.469999999,124664.83
20081000,0,0
20081100,2375342.93,185548.22
20081900,474250.2700000001,44352.19
20082010,48901.69,3093.26
20082090,99442.19,6445.45
20083000,49411.27,4897.91
20084010,26.28,0
20084090,4319.440000000001,41.17
20085000,4881.389999999999,478.1200000000001
20086010,31849.62,3333.49
20086090,5917.690000000001,439.2
20087010,572686.61,67590.29
20087020,1737.34,79.46999999999998
20087090,49203.74999999999,5647.500000000001
20088000,19839.32,1577.05
20089000,0,0
20089100,686158.7699999998,74965.42
20089290,90,0
20089300,2068.86,29.43
20089710,99127.76000000001,1202.93
20089790,37483.87999999998,3656.560000000001
20089900,1142402.22,96341.90999999999
20091000,0,0
20091100,19174.17,1763.87
20091200,320715.6199999999,7869.51
20091900,518114.29,34624.77
20092023,0,0
20092100,2457.4,15.92
20092900,38.48999999999999,2.11
20093100,23376.01,3729.019999999999
20093900,12791.98,1316.87
20094000,87,8.89
20094100,1112.53,47.81
20094900,6709.79,164.41
20095000,18438.68,1637.640000000001
20096100,859930.3299999996,90010.31999999999
