ncm,valor_produtos_servicos,tributos_nfe
84218221,0,0
84218300,0,0
84218539,0,0
84218890,0,0
84219000,0,0
84219090,0,0
84219110,19188.68,578.32
84219191,313593.86,11261.4
84219199,197450.29,16281.61
84219490,0,0
84219900,0,0
84219909,0,0
84219910,16722256.03,1717247.9
84219920,3176.43,269.01
84219990,58291.45999999999,6931.15
84219991,61181.4,4895.51
84219993,0,0
84219999,422259040.7299999,39330419.15000001
84221100,7539512.219999999,849922.61
84221900,178115.64,13793.83
84222000,2624197.38,282472.56
84222010,0,0
84222090,0,0
84222302,0,0
84223010,680625.63,50417.72
84223021,1809801.95,173471.96
84223022,1494.34,124.76
84223023,165889.91,0.11
84223029,3035617.51,149837.55
84223030,115115.48,13217.72
84224010,18572.15,1839.85
84224020,39077.6,367.9
84224030,5317.639999999999,286.54
84224090,22687321.59,2763939.49
84225001,0,0
84229000,0,0
84229010,96727.70000000001,4748.22
84229090,3654710.82,395034.0299999999
84230000,0,0
84230014,0,0
84231000,2486404.79,127769.41
84232000,2095045.61,19552.14
84232300,0,0
84233010,0,0
84233011,1771223.74,237697.98
84233019,2020380.85,150261.39
84233090,60240671.40000001,6277805.72
84234923,0,0
84236578,0,0
84238110,78567.08,7915.190000000001
84238190,1114311.72,109930.25
84238200,26330888.94,2425614.96
84238900,19009132.18,2402780.59
84239000,0,0
84239010,506608.07,11236.49
84239021,102933.53,10905.31
84239029,13704231.33,1806330.5
84239099,0,0
84239999,0,0
84240000,0,0
84240015,0,0
84240101,0,0
84241000,14025160.58,179836.19
84241900,0,0
84242000,3920169.22,406151.56
84242100,0,0
84242829,0,0
84242990,0,0
84243010,23104764.06,2223425.39
84243012,0,0
84243020,22537.44,231.94
84243030,151040.02,15.16
84243090,23326034.61,2156034.19
84243100,0,0
84244100,43222489.69000001,2744784.39
84244200,0,0
84244229,0,0
84244822,0,0
84244900,3222868493.21,157363289.12
84244909,0,0
84244990,0,0
84245000,0,0
84245121,0,0
84248000,0,0
84248111,121468.76,11254.77
84248119,873179.4500000001,18699.37
84248121,644066.3999999999,44416.84999999999
84248129,259220.6,15513.71
84248190,8182.85,77.23
84248199,0,0
84248220,0,0
84248221,2194463900.61,107958743.56
84248229,620963537.1899999,29273803.55
84248279,0,0
84248290,39785806.56,804923.7500000002
84248900,241.73,46.65000000000001
84248910,1969437.76,99354.2
84248920,10868.59,200.48
84248929,0,0
84248990,24419011.45000001,2880676.54
84249000,0,0
84249010,1185464.72,111627.8
84249030,0,0
84249072,0,0
84249090,346897531.96,35151733.51000001
84249190,0,0
84249900,0,0
84249999,0,0
84250021,0,0
84251021,0,0
84251100,1341177.75,43423.95
84251102,0,0
84251200,0,0
84251247,0,0
84251256,0,0
84251910,1699298.8,195805.61
84251990,162986.51,21154.27
84251999,0,0
84252000,1290,0
84253000,0,0
84253110,1729339.01,181969.99
84253190,198384.42,4760.93
84253910,1643955.44,185933.62
84253990,2427640.57,221069.92
84254100,394797.31,59845.69
84254101,0,0
84254200,8511800.500000002,707150.7799999999
84254910,1956304.6,162469.68
84254990,1256576.1,106958.65
84255499,0,0
84259090,0,0
84261100,1759992.75,138723.8
84261200,6803.18,1005.35
84261900,398106.12,9465.78
84262000,255709.6,15974.32
84262690,0,0
84263000,89169,0
84264110,65310.44,226.29
84264190,14014,371.7
84264910,395242.12,8733.65
84264990,427325,43.05
84269100,10849816.03,1429388.93
84269900,51038825.19,6999544.25
84271001,0,0
84271010,0,0
84271011,390106.78,58380.38
84271019,9456542.43,1544775.1
84271090,3157072.96,386771.83
84272010,376444.69,43806.95
84272090,86760263.94999999,11753241.93
84273300,0,0
84273330,0,0
84279000,10326117.38,1269953.79
84281000,42941190.71,3527855.45
84282010,3865071.26,292113.9399999999
84282090,8505974.74,761997.2899999999
84283100,3382316.77,663164.8500000001
84283200,128808115.28,8718216.96
84283300,55254726.74,5536649.91
84283910,70029604.61,6116431.98
84283920,1657186.68,166126.94
84283930,2494.24,0
84283990,46965769.03,2938457.99
84284000,231760.95,19917.42
84286000,2787006.13,316380.39
84287000,9169.869999999999,0
84289010,9924.31,17.87
84289020,595696.6799999999,77569.86
84289030,3529.28,128.8
84289090,2736236.53,241253.84
84290000,0,0
84291110,468946.79,5979.420000000001
84291190,64097168.5,6983707.41
84291910,18353.33,18.88
84291990,26633.4,41.55
84292010,138649.26,860.3299999999999
84292090,66583986.07,5934964.39
84292999,0,0
84293000,70312.98999999999,1685.14
84294000,15351762.53,984479.0200000001
84295111,661443.96,12119.12
84295119,39843255.18,3335668.41
84295121,600,0
84295129,252671.36,7371
84295191,521456,420.72
84295192,10105056.01,1334405.86
84295199,661500522.2,60376858.86000001
84295210,510280,0
84295211,540169.55,30248.64
84295212,6967775.91,800802.15
84295219,398579550.16,34920736.4
84295220,1564.34,0
84295290,534397.8,2832.5
84295900,177379227.68,15771398.65
84299020,0,0
84299090,0,0
84299999,0,0
84301000,359449.85,6482.72
84302000,1247.43,26.84
84303090,0,0
84303110,311.95,2.61
84303190,6181.65,0.12
84303910,140326,21326.96
84303990,16250,1480
84304110,33580.69,3311.56
84304120,2821208.01,407478.26
84304130,939350.77,140821.95
84304190,54907.09,2147.89
84304900,0,0
84304910,79680,11654.55
84304920,4171.51,598.51
84304990,191675.99,19042.94
84305000,1133331.51,52999.45
84306100,1341106.21,84966.24
84306911,573749.72,75600.73999999999
84306919,947299.34,76275.64
84306990,77521642.89999999,3925197.790000001
84307840,0,0
84308000,0,0
84309000,0,0
84309990,0,0
84310200,0,0
84311010,557637.01,35190.69
84311020,0,0
84311090,224747.49,19308.76
84312000,0,0
84312010,0,0
84312011,4173128.22,497882.13
84312019,489174.56,21859.26
84312090,1611208.11,154693.02
84312100,0,0
84313000,0,0
84313110,20665180.26,2587376.819999999
84313190,5942595.33,610312.5999999999
84313439,0,0
84313900,18372357.58,2347913.96
84314100,13609875.04,824976.8600000001
84314200,12498243.23,955103.5100000001
84314310,430937.65,63214.3
84314390,2570578.1,209712.8500000001
84314829,0,0
84314900,344,0
84314910,2708967.01,458709.6699999999
84314920,192675.63,29976.63
84314921,1233007.76,4947.9
84314922,14603064.42,750259.1
84314923,6594350.699999999,176743.46
84314929,107306377.27,4012753.029999999
84316011,0,0
84318100,0,0
84319090,0,0
84319200,0,0
84319300,0,0
84320000,0,0
84321000,56957853.67,3224003.819999999
84321010,0,0
84321852,0,0
84322100,268669314.6999999,15701016.07
84322800,0,0
84322900,215465162.99,13408117.47
84323000,0,0
84323010,185005.03,2066.03
84323090,4080.99,284.66
84323110,2433319818.11,115849497.64
84323190,713596003.08,43112087.84
84323900,0,0
84323910,371334714.63,22596951.59
84323990,8994555.88,341369.81
84324000,167676.84,7111.5
84324100,31928672.99,2050094.18
84324200,1301837541.8,68975992.97000001
84324390,0,0
84328000,394984422.61,24105259.69
84329000,1215250542.45,63343760.73999998
84329020,0,0
84329030,0,0
84329090,0,0
84329100,0,0
84329200,0,0
84329300,0,0
84329900,0,0
84330258,0,0
84331090,0,0
84331100,14348964.46,1088326.649999999
84331900,355994.95,9148.980000000001
84332000,0,0
84332010,20626496,1333428.06
84332020,0,0
84332090,203686169.09,11834931.02
84332900,0,0
84333000,21668345.84,1539733.86
84333010,0,0
84333029,0,0
84333090,0,0
84334000,41557804.78,2578245.09
84334090,0,0
84334900,0,0
84335000,0,0
84335100,5811790016.990001,264858457.25
84335200,79168308.44,3985650.64
84335300,79912346.5,6194207.83
84335911,150,14.03
84335919,664886935.0299997,79421660.23999998
84335990,2025173466.75,102366284.9
84336010,3523547.69,152821.71
84336021,7366171.69,50264.65
84336029,14527846.55,1032603.42
84336090,80649850.21,4756153.88
84339000,0,0
84339010,3188844.87,262776.2500000001
84339090,1233439116.83,35241121.402
84339091,0,0
84339900,0,0
84339990,0,0
84341000,85998155.05,6116161.720000001
84342010,14008318.07,1331358.01
84342090,2410052.29,196348.62
84348221,0,0
84349000,39074145.19000001,4502567.739999999
84349090,0,0
84351000,242658.47,32438
84355010,0,0
84359000,129385.76,2659.09
84360000,0,0
84361000,427530327.97,31477951.97
84362100,32382901.24,1307976.2
84362587,0,0
84362900,361090874.6199999,21806505.28
84363623,0,0
84364100,0,0
84364900,0,0
84365000,0,0
84365258,0,0
84365559,0,0
84365873,0,0
84365879,0,0
84365987,0,0
84366800,0,0
84368000,980694638.0400001,64929977.66999998
84369000,0,0
84369030,0,0
84369100,63475694.85000001,6350668.740000001
84369200,0,0
84369900,66321710.27999999,6613438.69
84370000,0,0
84371000,192966317.15,14361206.42
84378010,11797571.12,919485.27
84378090,7528901.17,499994.61
84379000,18427682,2246268.06
84380518,0,0
84381000,3218358.18,304776.7
84382011,3088.22,36.09
84382019,75457.63,9679.460000000001
84382090,292471.25,19019.38
84383000,54087,7941.65
84384000,572478.92,13579.36
84385000,6096205.83,585820.05
84385090,0,0
84386000,3616255.55,151695.58
84388010,618,79.56
84388020,1235.1,9.23
84388090,1620620.4,126290.85
84389000,1279939.67,146000.34
84390000,0,0
84390100,0,0
84391010,5383.09,15.31
84391020,963.9,25.29
84391030,412.12,53.11
84391090,7488.57,533.87
84392000,4800.12,7.19
84392910,0,0
84393010,10998.59,1809.23
84393020,2164,0
84393090,11688.16,625.44
84399100,13075.46,335.76
84399900,330,39.6
84399910,5521.34,0
84399990,1660.16,57.89
84401011,2463.02,0
84401019,962.85,0
84401020,252200,2375
84401090,20031.08,703.9300000000001
84406523,0,0
84409000,4834.36,644.09
84411010,8260.08,0
84411090,111585.16,6896.139999999999
84412000,16422,0
84413010,391738.69,34648.73
84413090,255271.65,602.89
84414000,30405.44,88.74
84414022,0,0
84414032,0,0
84414300,0,0
84418000,77309.79000000001,7159.45
84418097,0,0
84418099,0,0
84419000,9742.68,1653.75
84420330,0,0
84421010,0,0
84421545,0,0
84422090,0,0
84423000,120000,0
84423010,561990,5600
84423020,7218.75,110.6
84423090,270295.3,346.48
84423190,0,0
84424010,44482,0.28
84424020,10244,1112.09
84424090,111197.64,0
84425000,80465.13,6990.150000000001
84429090,0,0
84430090,0,0
84431110,77209.29999999999,41.66
84431111,0,0
84431190,3071.78,120.84
84431200,132648.65,6504.2
84431310,257.2,0
84431321,37,0
84431329,8057,15.08
84431390,332.5,0
84431500,700.92,0
84431600,568.64,52.09999999999999
84431710,247.26,61.28
84431790,1340.4,0
84431910,22353.5,334.3800000000001
84431990,757825.9400000001,110364.14
84432000,0,0
84433111,3942934.13,484970.86
84433112,4379.92,208.47
84433113,2536275.95,269406.91
84433114,15882.87,3141.19
84433115,230874.23,33195.41
84433119,7257.5,285.06
84433190,0,0
84433191,34862.64,7708.9
84433199,281502.66,34682.6
84433211,439,68.5
84433213,1892,295.19
84433221,3572.2,2.44
84433223,251837.96,23766.69
84433229,13628.63,0
84433231,327314.3900000001,26590.59
84433232,179095.64,2196.03
84433233,602420.97,67793.23999999999
84433234,15214.32,833.47
84433235,37247.78,2428.81
84433236,176459.85,28680.48
84433237,195.7,0
84433239,145451.17,11660.51
84433240,221488.37,20265.68
84433251,6270,0
84433252,269.74,16.97
84433259,7411.41,596.22
84433291,8465.37,93.74000000000001
84433299,992360.3099999999,108897.76
84433910,1904928.09,193998.32
84433921,9194.55,0
84433929,200,0
84433930,142,0
84433990,13977.79,529.61
84434010,170.89,44.05
84435046,0,0
84437092,0,0
84439000,0,0
84439110,728274.43,14500.86
84439190,0,0
84439191,3471.46,382.11
84439192,5795.870000000001,178.23
84439199,382455.53,28605.74
84439911,18248.04,3182.99
84439912,8810.95,277.05
84439913,288,0
84439919,5609.1,0
84439921,11532.79,0
84439922,69959.73,7881.48
84439923,2943295.55,338654.82
84439924,165,34.57
84439929,536745.57,59486.39000000001
84439931,134845.96,5561.95
84439932,266769.9300000001,17406.72
84439933,7264222.279999999,223979.33
84439939,244036.16,7054.93
84439941,63169.62,567.24
84439942,92345.38,15682.57
84439949,77988.06,9040.92
84439950,15862.68,740.46
84439960,55916.17,3811.81
84439970,76633.56,404.35
84439980,12506.91,16.47
84439990,113086.66,2309.6
84440010,224.85,2.77
84440020,171941.04,35190.84
84440090,6520.79,0
84443658,0,0
84444200,0,0
84444444,0,0
84444900,0,0
84448255,0,0
84449900,0,0
84451110,144,0
84451120,60,0
84451190,581.13,3.21
84451200,84420.49,12418.23
84451300,103.5,0
84451380,0,0
84451921,4410,0
84451922,44171351.49,1751006.92
84451923,482.38,11.66
84451924,103714.57,15056.43
84451925,4534.549999999999,66.38000000000001
84451929,600000,123900
84452000,3946.03,30.91
84453010,885,0
84454011,34634.16,0
84454012,2153.25,166.9
84454018,178.33,0
84454019,234,0
84454021,591.27,44.63
84454029,1081.57,21.38
84454031,3269.5,0
84454040,390.46,64.72999999999999
84454090,7570.280000000001,777.1099999999999
84456454,0,0
84459020,936.99,82.35
84459030,45.12,0
84459040,757.05,0
84459090,5428.149999999999,563.13
84461010,380.97,2.88
84462100,16468.4,2017.36
84462900,5354.27,488.1100000000005
84463010,7462.2,1775.82
84463020,1445,0
84463040,6844.94,115.56
84469000,0,0
84471100,810.99,108.92
84471200,2487.49,262.96
84472010,2423.51,11.67
84472030,78.98,14.58
84479000,0,0
84479020,172140.71,19289.15
84479090,8583.47,0
84481110,1667.5,59.06
84481190,73149.78999999998,56.68000000000001
84481900,3648336.6,385963.34
84482010,211.3,0
84482020,104631.85,4.61
84482030,409805.2,11206.06
84482090,90238.65999999997,0
84483100,436496.3,16414.18
84483211,14440.05,466.9299999999999
84483219,1825161.85,7039.160000000001
84483220,305298.37,25226.49
84483230,23724.63,745.03
84483240,54,13.66
84483290,5650696.580000001,486371.26
84483300,0,0
84483310,154433.37,338.44
84483390,190504.87,124.03
84483917,161.72,39.92
84483919,267,0.1
84483922,9364.05,0
84483923,1629,0
84483991,194.28,0
84483992,85.9,0
84483999,11689031.4,1578449.3
84484200,4334.49,494.15
84484920,1637.68,0
84484990,7587.81,348.92
84485110,419584.9,0
84485190,317461.95,5203.919999999999
84485910,1400.01,0
84485929,509,7.38
84485930,4507.95,332.55
84490010,373.8,0
84490020,24,0
84490080,206,0
84490099,3060.6,0
84501100,975997.3799999997,109806.15
84501200,1499906.7,4930.320000000001
84501900,2046807.67,281392.32
84502010,61680.37000000001,7986.799999999999
84502020,8346512.01,1277839.92
84502090,9757627.27,1144228.53
84509010,139380.42,4202.32
84509090,250881.15,6439.2
84509099,0,0
84510200,0,0
84511000,3376.55,9.68
84512100,577098.32,90408.56999999999
84512369,0,0
84512541,0,0
84512900,8342,0
84512910,4527.809999999999,277.4
84512990,1573165.93,162281.42
84513010,7606,255.85
84513091,462,0
84513099,34549.56,1793.89
84514010,379646.71,40969.15
84514021,388.09,11.83
84514029,604.4999999999999,10.2
84514090,300,0
84515010,8485.27,0
84515020,700,0
84515090,8389,52.92000000000001
84518000,1696313.7,76690.79000000001
84519000,0,0
84519010,30002.19,198.23
84519090,112530.57,2830.39
84520253,0,0
84520909,0,0
84521000,218314.48,29093.62
84521004,0,0
84521100,0,0
84521140,0,0
84521142,0,0
84521152,0,0
84521201,0,0
84521214,0,0
84521241,0,0
84521245,0,0
84522101,0,0
84522110,571.9,49.31
84522120,195374.19,6061.49
84522190,453348.2,2850.41
84522910,13231.11,1215.27
84522923,230.95,2.41
84522924,42653.11,2584.3
84522925,17620,0
84522929,533843.41,27374.54
84522990,366057.03,30896.15
84523000,62002.49999999999,3314.54
84525845,0,0
84526314,0,0
84526987,0,0
84529020,101998.55,1105.64
84529081,2418.61,3.77
84529089,22522.6,582.17
84529091,8636.83,180.17
84529093,2425.54,0
84529094,248,0
84529099,427193.56,27887.66
84531010,120,0
84531090,1534.58,0.85
84532000,116870.43,13527.29
84535090,0,0
84538000,4574.58,44.63
84539000,51789.45,1040.28
84540454,0,0
84541000,15085.11,477
84541321,0,0
84541542,0,0
84542010,13719.8,66.52
84542090,11331.52,932.9699999999998
84543010,8900,230.06
84543020,26500,2371.53
84543090,4214.5,102.66
84545656,0,0
84546546,0,0
84549090,5369.04,0
84551000,10388.62,20.34
84552032,0,0
84552110,294.03,0
84552141,0,0
84552147,0,0
84552190,4348.02,237.73
84552210,20144.8,1994.33
84552290,6412.2,0
84553000,0,0
84553010,384100.96,45389.53
84553020,842.4,5.02
84553090,40354.85,376.61
84554000,0,0
84555900,0,0
84557541,0,0
84558740,0,0
84559000,13961.18,2162.1
84561011,193105,23253.60000000001
84561090,320,0
84561111,570980.98,3511.71
84561119,149047.09,4594.01
84561190,18673.1,144.78
84561211,17248,69.75
84561219,246.4,0
84561290,87.94,0
84562010,87.94,0
84562090,80139.7,0
84563011,10,0
84563019,850,0
84563090,1050.24,0
84564000,328468.7600000001,25907
84564050,0,0
84565000,9127.72,2004.78
84565874,0,0
84568990,0,0
84569000,141890.35,19931.91
84569732,0,0
84571000,1058326.73,135157.04
84572010,670,0
84572090,41960.2,2326.04
84572999,0,0
84573090,151.98,0
84576365,0,0
84579610,0,0
84581110,54652.94,65.99000000000001
84581191,2871,256.84
84581199,785617.3999999999,84322.14
84581910,225,0
84581990,610808.78,76739.41
84585445,0,0
84585458,0,0
84585755,0,0
84586133,0,0
84587451,0,0
84589100,53758.31,0
84589900,2401378.62,326867.39
84591000,590158.8999999999,71160.98
84592110,32841.2,0
84592191,21830.76,190.22
84592199,9240,1150.31
84592900,1156389.56,149794.11
84592929,0,0
84593100,18172.55,0
84593900,111.76,0
84594100,2480,0
84594900,15891.9,15.46
84595100,36300.04,0
84595900,157.17,27.09
84596900,274320.13,33589.53999999999
84597000,203708.84,8982.53
84597623,0,0
84600000,0,0
84601200,3717.01,380.13
84601900,40998.17,0
84602200,65.6,0
84602300,39911.29,1720.93
84602400,4633,0
84602900,1910.88,270.64
84603100,3700,0
84603900,479385.78,49948.36
84604011,2697.06,15.72
84604091,2015,99.84
84604099,2880,0
84609011,21381.14,904.7600000000002
84609012,12373.07,1468.57
84609019,26558.31,2552.47
84609090,1083133.75,137050.3
84612010,1460,0
84612090,230920.1,747.24
84613090,3186.95,0
84614010,5365.889999999999,0
84614091,45366.89,7733.219999999999
84614099,178789.55,50.27999999999999
84615000,0,0
84615010,143559.23,15419.46
84615020,514697.38,39792.58
84615090,522886.2899999999,74229.35999999999
84618019,0,0
84619010,449.28,0
84619090,25961.34,1370.13
84620000,0,0
84621010,0,0
84621011,295,56.05
84621019,110.8,25.09
84621090,456.4,69.97
84621100,7116.77,149.47
84621900,30507.99,1844.97
84622200,11267.67,341.75
84622300,1558000,229937.79
84622400,304.99,0
84622500,5345.9,0
84622600,275422.44,0
84622900,1070013.77,125713.65
84623200,4336.29,638.27
84623300,238.77,0
84623900,57111.22,1547.04
84623910,4590.8,668.02
84623990,1550,397.05
84624100,720,0
84624200,15443.05,0
84624900,970951.38,69698.76
84625100,4534.18,0
84625900,2793.92,397.82
84626100,2618713.2,370106.47
84626200,34624.21,66.54
84626300,63116.73000000001,0
84626900,4076.04,17.52
84629000,123680.98,14766.88
84629111,31000,7650.030000000001
84629119,61148.73,6938.45
84629199,20681.86,2184.79
84629200,0,0
84629990,35,6.32
84631010,4975.53,645.68
84631090,211592.52,52465.67000000001
84632010,24773.99,3122
84632058,0,0
84632091,376245,3187.5
84632099,12969.9,1117.28
84633000,210503.23,13395.1
84633300,0,0
84639010,197.08,15.28
84639090,4014,128.85
84641000,293449.74,46086.85000000001
84642000,0,0
84642010,65529.86,2067.08
84642021,5120,81.84
84642029,9226.04,959.72
84642090,123509.99,6678.57
84646559,0,0
84649011,1289.44,0
84649019,18153,0
84649090,814267.92,90740.89
84651000,27158.1,2865.33
84652000,16444.55,0
84655922,0,0
84659110,413910.27,33775.9
84659120,975425.28,44549.62
84659190,564258.65,51979.74
84659200,0,0
84659201,0,0
84659211,166808.93,18478.7
84659219,448499.05,49384.82
84659290,178769.84,20543.81
84659310,231596.56,14579.87
84659390,405867.34,52715.57999999999
84659400,5228647.23,477449.7500000001
84659511,2629.21,364.25
84659591,360075.3399999999,29256.31
84659592,30,0
84659600,1679220.55,17822.35
84659900,12575485.6,1619514.26
84661000,1632718.01,179699.31
84661100,0,0
84662000,0,0
84662010,418024.54,5681.73
84662090,1424524.99,117564.58
84663000,135839.61,6788.95
84665152,0,0
84669100,335584.53,9147.440000000002
84669200,3812426.12,591828.5300000001
84669319,690185.1499999999,72420.94999999997
84669320,21268.7,884.36
84669330,267684.5,8786.400000000001
84669340,563721.5599999999,47426.92000000001
84669350,44093.55,5188.530000000001
84669360,308692.6200000001,4013.05
84669410,9318.720000000001,718.4100000000001
84669420,51360.09,4912.32
84669490,965348.53,100738.39
84671110,76810.64,5270.99
84671190,2868845.35,230732.59
84671900,1267477.9,114972.37
84672000,0,0
84672100,5031676.479999999,495717.63
84672200,3918006.87,369222.2200000001
84672220,0,0
84672900,0,0
84672910,162373.63,14784.4
84672991,11233.7,8.14
84672992,15929231.86,1422870.44
84672993,2543873.28,237995.6499999999
84672999,24934068.90000001,2259818.67
84675231,0,0
84677292,0,0
84677900,0,0
84677990,0,0
84678100,18448369.03,1461042.95
84678900,21921509.88,1709702.199999999
84679100,6843883.27,623165.2299999999
84679200,844024.26,37432.88
84679878,0,0
84679900,4907875.6,389438.1
84681000,1872808.7,205800.96
84681010,0,0
84682000,840715.6800000002,99279.34
84687125,0,0
84687687,0,0
84688010,1256,156.18
84688090,13021.96,365.09
84689000,0,0
84689010,1920698.26,178303.94
84689020,327583.31,6882.610000000001
84689090,59476.23,6739.950000000001
84698752,0,0
84698874,0,0
84699969,0,0
84701000,472997.21,33461.22
84701900,0,0
84702100,130444.42,14943.85
84702900,16011.13,578.2299999999999
84703000,533.98,0
84705010,69248.24999999997,2324.52
84705011,3397,0
84705090,8452.04,42.96
84709010,644.98,4.34
84709090,11291,0
84710653,0,0
84713011,143704.9,18491.24
84713012,11006340.55,1549971.29
84713019,30980908.01000001,6050426.870000001
84713090,198414.34,17391.63
84714100,27948312.36,3872751.079999999
84714190,1000333.36,193087.72
84714900,2306423.5,466322.2699999999
84714974,8.25,2.07
84714995,320,0
84715010,7992052.470000001,1635646.99
84715020,320585.95,110869.08
84715030,899.8,0
84715090,507620.4299999999,80564.05
84715211,0,0
84715653,0,0
84716012,34.68,0
84716052,3019094.549999999,203275.19
84716053,1064959.49,74677.81
84716054,39103.6,3547.94
84716059,435825.27,64906.13
84716061,27699.13,2999.3
84716062,4762630.82,789539.74
84716080,6595.54,393.06
84716090,261034.46,17240.22
84717010,2743330.89,135302.44
84717012,108741.1,2006.01
84717019,3829,0
84717020,115029.34,5947.740000000001
84717029,3038.1,0
84717030,25772.35,512.93
84717033,120,0
84717039,18,0
84717040,1203023.67,108625.74
84717090,172499.12,8015.92
84718000,2049726,272709.73
84718019,4185.16,0
84718090,190,0
84719011,37280.73,2891.21
84719012,1083535.55,62720.86
84719013,13510.04,2879.05
84719014,483843.11,49319.69
84719019,5643066.53,1075605.45
84719090,1153881.2,135544.37
84721000,368.5,7.11
84723010,4322.5,153.4700000000001
84723020,240600,13985.9
84723030,5000,0
84723090,23741.95,0
84729010,160733.6,3501.46
84729020,59370.22,58.16
84729021,111885.33,0
84729030,41237.25,1315.88
84729040,530170.26,30053.05
84729051,1135.9,0
84729059,4717.52,605.2399999999999
84729090,16.32,0
84729099,396643.69,49541.89999999999
84732100,4825.16,100.48
84732910,109937.3,472.66
84732920,328.08,0
84732990,7457.54,228.22
84733011,708914.78,22911.06
84733019,438299.06,31637.67
84733027,9090.3,0
84733029,1865,277.93
84733031,345324.93,8781.670000000002
84733032,30185.6,732.6400000000001
84733033,4473.75,0
84733034,3960.13,0
84733039,83608.06,7215.790000000001
84733041,1464488.47,182032.8
84733042,1415516.59,103174.26
84733043,2750.5,0
84733049,652773.1,38602.61
84733090,810542.3699999999,65137.38
84733092,10278.08,2.67
84733099,7353.68,752.89
84733301,0,0
84733304,0,0
84734010,188861.01,20079.21
84734070,1842.92,0
84734090,7416.65,46.06
84735010,175459.43,11470.97
84735034,1120.72,165.63
84735040,3606.5,137.17
84735050,944481.6,14306.96
84735090,55251.14,1140.38
84741000,12416834,1378461.19
84742010,61,0
84742090,790575.42,52972.53
84742100,0,0
84743100,6482547.160000001,806484.6100000001
84743200,484549.1299999999,18119.29
84743900,3555314.62,138352.87
84744900,0,0
84745692,0,0
84748010,6625.18,0
84748090,822357.62,84814.71
84749000,4047034.93,297934.58
84749090,0,0
84751000,8782.99,499.8399999999999
84752100,8024.12,41.3
84752910,2423,116.11
84752990,134598.41,0
84757590,0,0
84759000,386,0
84762100,37802.88,1340.95
84762900,3949.62,897.85
84763259,0,0
84768100,469.89,2.68
84768910,2602.36,137.33
84768990,86795.51000000001,60.72
84769000,3710.92,0
84771011,5513.75,254.36
84771019,9839.75,3.31
84771021,511.9,11.38
84771091,198,0
84771099,149.16,20.4
84772010,74461.14,8161.530000000001
84772090,999478.12,145341.32
84773010,1150,294.22
84773090,3317.25,1006.6
84774010,682.51,0
84774090,30477.73,2448.21
84775100,525029.53,46127.96
84775911,18638,1861.46
84775919,1035546.05,146802.72
84775990,72012.84999999999,9323.630000000003
84778010,106963.67,13866.01
84778090,1060890.24,131923.12
84779000,185836.71,9217.37
84781010,102310,1483.54
84781090,12323.85,351.41
84784578,0,0
84789000,7644.23,20.89
84789654,0,0
84790000,0,0
84791010,2564032.9,41022.79
84791090,1794540.76,132133.8
84792000,10256971.72,981547.22
84793000,14951.03,15.65
84794000,3984.33,198.64
84795000,379563.53,8.06
84796000,8414068.36,762347.79
84796325,0,0
84797900,24915.3,235.64
84797999,0,0
84798110,9503.57,381.9299999999999
84798190,30180.47,3665.12
84798210,7830232.859999999,529915.4099999999
84798290,3459339.87,362118.86
84798300,1861.1,430.11
84798911,1219639.13,251331.15
84798912,1030114.18,100015.31
84798921,80468.91999999998,317.44
84798922,4179.15,830.56
84798931,26480.59,978.2399999999999
84798932,597157.81,77673.54999999999
84798940,1018469768.08,24767738.86
84798991,61969.43,3133.45
84798992,6441.93,1000.34
84798999,67295872.05000001,6135352.2
84799010,34433.6,854.91
84799090,31281818.77,2395377.220000001
84799899,0,0
84799999,0,0
84801000,38593.28,2210.52
84802000,32696.07,370.72
84803000,440726.19,28430.45
84804100,17380.18,305.98
84804910,2520.1,3.86
84804990,21953.31,515.02
84805000,4737.04,107.63
84806000,907481.27,33963.03
84807100,594699.28,29012.78
84807900,5058.79,0
84807910,11817.38,0
84807990,55497.35,1484.58
84808011,0,0
84808019,0,0
84808090,0,0
84810000,0,0
84810011,0,0
84810900,0,0
84811000,33977205.94000001,1273265.26
84811010,0,0
84811092,0,0
84811099,0,0
84811100,0,0
84811130,0,0
84811300,0,0
84812000,0,0
84812010,924.3299999999999,7.2
84812011,1153075.65,93453.07999999999
84812019,7049110.51,527087.55
84812021,0,0
84812029,0,0
84812090,124991228.32,4582919.71
84812099,0,0
84812300,0,0
84812547,0,0
84812990,0,0
84813000,23760534.13,2001784.06
84813092,0,0
84814000,23628480.83,2120127.47
84814300,0,0
84815455,0,0
84816099,0,0
84818000,0,0
84818009,0,0
84818010,0,0
84818011,5700435.73,465502.97
84818012,0,0
84818019,47817772.53999998,3858959.14
84818021,9585294.3,569982.64
84818029,299373.66,17003.63
84818030,0,0
84818031,14188.94,97.52000000000001
84818039,213047.2100000001,26706.7
84818040,0,0
84818084,0,0
84818085,0,0
84818090,0,0
84818091,32991.54,180.45
84818092,59891400.31,2223393.93
84818093,14388656.56,990734.5800000001
84818094,940243.2,84987.54000000001
84818095,42267826.91,3393284.19
84818096,22427142.19,2288769.939999999
84818097,5735526.760000001,409865.64
84818099,51327777.83,3500493.22
84818119,0,0
84819000,0,0
84819010,16327274.59,1108172.9
84819011,0,0
84819021,0,0
84819039,0,0
84819085,0,0
84819090,62992362.57999999,5804732.449999999
84819092,0,0
84819093,0,0
84819095,0,0
84819099,0,0
