ref,fundam_legal,beneficio,item,codigo_ncm,descr_produto,proporcao
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07031021,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07031021,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07031029,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07031029,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07031029,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07032010,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07032010,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07032010,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07032090,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07032090,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07032090,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07039010,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07039010,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07039010,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07039090,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07039090,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07039090,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07041000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07041000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07041000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07042000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07042000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07042000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07049000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07049000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07049000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07051100,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07051100,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07051100,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07051900,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07051900,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07051900,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07052100,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07052100,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07052100,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07052900,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07052900,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07052900,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07061000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07061000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07061000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07069000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07069000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07069000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07070000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07070000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
Alíquota reduzida 60%  -Produtos agropecuários in natura - art 137,GERAL,Redução de 60%,7,07070000,"Produtos hortícolas, plantas, raízes e tubérculos, comestíveis",0.3333333333333333
Alíquota 0% - Produtos Hortícolas - Anexo XV - Art 148,GERAL,Redução de 100%,2,07081000,Produtos hortícolas,0.3333333333333333
Alíquota reduzida 60%  -Insumos agropecuários - Anexo IX - art 138,GERAL,Redução de 60%,10,07081000,"Semente genética, semente básica, semente nativa in natura, semente certificada de primeira geração (C1), semente certificada de segunda geração (C2), semente não certificada de primeira geração (S1), semente não certificada de segunda geração (S2) e sementes de cultivar local, tradicional ou crioula; em conformidade com as definições e demais requisitos da legislação específica",0.3333333333333333
