ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
84133020,4286.66,4286.66,0
84133030,31663.39,31663.39,0
84133090,85947.59000000001,85947.59000000001,0
84135010,1505,1505,0
84135090,13800,13800,0
84136011,45792.45,45792.45,0
84136090,940,940,0
84137010,34427.35,34427.35,0
84137090,68661.48,68661.48,0
84138100,48960.5,48960.5,0
84139190,14242.78,14242.78,0
84142000,17.95,17.95,0
84143091,379,379,0
84145190,40117.16,40117.16,0
84145990,47492.1,47492.10000000001,7.275957614183426e-12
84146000,3992,3992,0
84148011,13339.59,13339.59,0
84148019,869.3199999999999,869.3199999999999,0
84149020,28971.94,28971.94,0
84149032,739.4,739.4,0
84149039,5914.59,5914.59,0
84151011,18132.65,18132.65,0
84158290,11900,11900,0
84159090,5324,5324,0
84171010,621349.03,621349.03,0
84182100,2200,2200,0
84184000,3699,3699,0
84185010,2400,2400,0
84186920,200000,200000,0
84186940,30000,30000,0
84186999,2200,2200,0
84193400,52142.58,52142.58,0
84194010,3830001.22,3830001.22,0
84195090,125000,125000,0
84198110,10000,10000,0
84198190,3648.95,3648.95,0
84211190,1290,1290,0
84211290,7995711.73,7995711.73,0
84212100,230,230,0
84212300,608695.61,608695.61,0
84212930,9611.35,9611.35,0
84212990,85644.81999999999,85644.81999999999,0
84213100,125344.19,125344.19,0
84213200,4312,4312,0
84213910,853.99,853.99,0
84213990,100428.03,100428.03,0
84219199,671,671,0
84219910,41998.92,41998.92,0
84219999,326142.46,326142.46,-5.820766091346741e-11
84221900,2100,2100,0
84224010,419000,419000,0
84224090,82010,82010,0
84229090,150500,150500,0
84233011,5166.5,5166.5,0
84233090,35900,35900,0
84238190,104.46,104.46,0
84243010,756.76,756.76,0
84243090,70390.55,70390.55,0
84244100,2789950.78,2789950.78,0
84244900,65753424.93,65753424.93,0
84248221,2708301.07,2708301.07,0
84248229,2728535.01,2728535.01,0
84248290,40705685.37,40705685.37,0
84248910,76,76,0
84248990,1431997.68,1431997.68,0
84249090,1433442.27,1433442.27,0
84251910,400,400,0
84253990,9000,9000,0
84254200,2401.45,2401.45,0
84264110,15201,15201,0
84264910,22500,22500,0
84264990,441000,441000,0
84269100,50000,50000,0
84269900,600000,600000,0
84271019,50000,50000,0
84271090,110000,110000,0
84272090,1146998,1146998,0
84279000,360000,360000,0
84281000,65000,65000,0
84282090,7675.8,7675.8,0
84283200,55500,55500,0
84283300,1088.26,1088.26,0
84289090,17950,17950,0
84291110,279300,279300,0
84291190,1366000,1366000,0
84292010,400000,400000,0
84292090,1130000,1130000,0
84294000,58500,58500,0
84295119,2053197.5,2053197.5,0
84295191,400000,400000,0
84295192,65000,65000,0
84295199,5681808.55,5681808.55,0
84295219,8947500,8947500,0
84295290,59500,59500,0
84295900,4079820,4079820,0
84303110,87750,87750,0
84305000,45000,45000,0
84306100,960.26,960.26,0
84306919,14960,14960,0
84306990,8394123.74,8394123.74,0
84311090,34.48,34.48,0
84312011,10000,10000,0
84313900,3365.46,3365.46,0
84314100,368.82,368.82,0
84314310,390,390,0
84314923,122750,122750,0
84314929,61990.36,61990.36,0
84321000,844302.35,844302.35,0
84322100,3227727.49,3227727.49,0
84322900,2036903.45,2036903.45,0
84323110,45388105.29,45388105.29,0
84323190,4267327.51,4267327.51,0
84323910,5180411.11,5180411.11,0
84323990,11553294.34,11553294.34,0
84324100,1526527.08,1526527.08,0
84324200,15168788.98,15168788.98,0
84328000,11229019.22,11229019.22,0
84329000,13338269.24,13338269.24,-1.862645149230957e-09
84331100,86591.11,86591.11,0
84331900,5578.21,5578.21,0
84332010,1428303.7,1428303.7,0
84332090,6183400,6183400,0
84333000,826000,826000,0
84334000,2487456,2487456,0
84335100,173105611.61,173105611.61,0
84335200,852000,852000,0
84335300,36000,36000,0
84335911,650000,650000,0
84335919,35398657.38,35398657.38,0
84335990,37944500.18,38134500.18,190000
84336010,95160,95160,0
84336029,2000,2000,0
84336090,194000,194000,0
84339010,31865.56,31865.56,0
84339090,4115350.21,4115350.21,0
84341000,915000,915000,0
84342010,155180,155180,0
84349000,2960,2960,0
84361000,2628435,2628435,0
84362100,48752.04,48752.04,0
84362900,16720,16720,0
84368000,13262437.54,13262437.54,0
84369100,9747,9747,0
84369900,229420.61,229420.61,0
84371000,436100,436100,0
84378010,17000,17000,0
84379000,747970,747970,0
84384000,20000,20000,0
84386000,103000,103000,0
84413090,8250,8250,0
84424020,384.61,384.61,0
84433232,624.9,624.9,0
84433240,1614,1614,0
84439110,2964.9,2964.9,0
84462100,25000,25000,0
84482030,490000,490000,0
84483290,547981.3400000001,547981.3400000001,0
84483390,11012.3,11012.3,0
84490099,50000,50000,0
84502090,1799,1799,0
84513099,10000,10000,0
84518000,230000,230000,0
84559000,5000,5000,0
84601900,75,75,0
84603900,3000,3000,0
84609090,144,144,0
84614099,243708.18,243708.18,0
84626100,8000,8000,0
84629000,17937.42,17937.42,0
84659310,440,440,0
84659900,107000,107000,0
84669320,200,200,0
84669360,13.7,13.7,0
84671190,553487.69,553487.69,0
84671900,8277.73,8277.73,0
84672200,3300,3300,0
84672992,1117.5,1117.5,0
84678100,11500,11500,0
84678900,25000,25000,0
84679200,569,569,0
84679900,45,45,0
84689010,370.9,370.9,0
84689090,13.08,13.08,0
84713019,1000,1000,0
84714100,62800,62800,0
84715010,4769.65,4769.65,0
84715090,499.49,499.49,0
84716052,68.26,68.26,0
84717040,175.16,175.16,0
84718000,691.31,691.31,0
84733031,2160,2160,0
84733042,200,200,0
84743100,8800,8800,0
84749000,124,124,0
84768990,26106.66,26106.66,0
84772010,289.37,289.37,0
84781010,100000,100000,0
84798190,2500,2500,0
84798210,417051.33,417051.33,0
84798290,11520.16,11520.16,0
84798940,7638697.720000001,7638697.720000001,0
84798999,5959.25,5959.25,0
84799090,29014.6,29014.6,0
84807910,367.5,367.5,0
84811000,12761.14,12761.14,0
84812019,16964.78,16964.78,0
84812090,36188.38,36188.38,0
84813000,27230.47,27230.47,0
84814000,5366.48,5366.48,0
84818011,68,68,0
84818019,81669.37,81669.37,0
84818021,614.5999999999999,614.5999999999999,0
84818092,20121.2,20121.2,0
84818093,300,300,0
84818094,2629.8,2629.8,0
84818095,1420.41,1420.41,0
84818096,5050.2,5050.2,0
84818099,82876.42,82876.42,0
84819010,3303542.65,3303542.65,0
84819090,17218.3,17218.3,0
84821010,119037.62,119037.62,0
84821090,11679.13,11679.13,0
84822010,28474.33,28474.33,0
84822090,20075.15,20075.15,0
84823000,994.2,994.2,0
84824000,4250.1,4250.1,0
84825010,6667235.48,6667235.48,0
84825090,13247.44,13247.44,0
84828000,36794.28,36794.28,0
84829120,1637.63,1637.63,0
84829130,1763.49,1763.49,0
84829190,80,80,0
84829910,4196.26,4196.26,0
84829990,7769.63,7769.63,0
84831019,825490,825490,0
84831020,248.76,248.76,0
84831030,15118.24,15118.24,0
84831040,3600,3600,0
84831050,2000,2000,0
84831090,31005.53,31005.53,0
84832000,45195.59,45195.59,0
84833010,44459.23,44459.23,0
84833029,930,930,0
84833090,19196.51,19196.51,0
84834010,60321.81,60321.81,0
84834090,83773.71999999999,83773.71999999999,0
84835010,11998.17,11998.17,0
84835090,12969.26,12969.26,0
84836019,532.78,532.78,0
84836090,3614.82,3614.82,0
84839000,62858.46000000001,62858.46000000001,0
84841000,6200.4,6200.4,0
84842000,28725.03,28725.03,0
84849000,9982.45,9982.45,0
84852000,2338.44,2338.44,0
84879000,808711.76,808711.76,0
85011019,44000,44000,0
85013110,26346.31,26346.31,0
85013120,35000,35000,0
85013220,67602.85,67602.85,0
85013320,289418.39,289418.39,0
85015210,33288.92,33288.92,0
85016200,50000,50000,0
85016300,138000,138000,0
85017210,15000,15000,0
85021110,64793.96,64793.96,0
85021210,12526.58,12526.58,0
85022011,30000,30000,0
85030090,15428.14,15428.14,0
85042100,70869.08,70869.08,0
85042300,40000,40000,0
85043111,2900,2900,0
85043221,5000,5000,0
85043300,6500,6500,0
85044021,86.4,86.4,0
85044030,197.22,197.22,0
85044040,1951.04,1951.04,0
85044050,124,124,0
85052090,1582.23,1582.23,0
85059080,68.07,68.07,0
85065090,179,179,0
85071090,30775.75,30775.75,0
85072010,1172.79,1172.79,0
85072090,800,800,0
85078000,462,462,0
85081100,167.75,167.75,0
85086000,163,163,0
85094030,1120,1120,0
85094090,215000,215000,0
85098090,1919893.17,1919893.17,0
85101000,170.05,170.05,0
85111000,50.22,50.22,0
85113010,42000,42000,0
85113020,284.31,284.31,0
85115010,83.32,83.32,0
85118010,44,44,0
85118030,108.34,108.34,0
85118090,80000,80000,0
85119000,1930.06,1930.06,0
85122011,53678.57,53678.57,0
85122021,65,65,0
85122023,328,328,0
85122029,731.51,731.51,0
85123000,50,50,0
85124010,21532.75,21532.75,0
85129000,2212.36,2212.36,0
85131010,1450,1450,0
85141090,53582.2,53582.2,0
85151100,150,150,0
85153100,1625,1625,0
85161000,2162.36,2162.36,0
85163100,110,110,0
85165000,2889.69,2889.69,0
85166000,513.22,513.22,0
85167910,369.83,369.83,0
85167990,14.6,14.6,0
85171100,553.54,553.54,0
85171300,317324.62,317324.62,0
85171431,2100,2100,0
85176130,3900,3900,0
85176239,934.47,934.47,0
85176241,27935.53,27935.53,0
85176262,28935.11,28935.11,0
85176277,12725.62,12725.62,0
85176299,237,237,0
85182200,2269.51,2269.51,0
85183000,105.81,105.81,0
85219000,20312.03,20312.03,0
85235190,1165.27,1165.27,0
85235290,3176.04,3176.04,0
85255029,1100,1100,0
85256010,9000,9000,0
85258911,200,200,0
85261000,8000,8000,0
85269100,367096.5,367096.5,0
85285200,3159.99,3159.99,0
85285900,32000,32000,0
85287200,43119.97,43119.97,0
85291090,1847.52,1847.52,0
85299012,100,100,0
85299020,260,260,0
85311090,85192.99,85192.99,0
85312000,2294.45,2294.45,0
85318000,8100,8100,0
85321000,183.75,183.75,0
85332900,269044,269044,0
85333110,500,500,0
85334092,2150000,2150000,0
85334099,4711.62,4711.62,0
85352900,230880,230880,0
85353028,58,58,0
85354090,2096.13,2096.13,0
85359090,1752.78,1752.78,0
85361000,27.52,27.52,0
85362000,4745.21,4745.21,0
85363090,77556.8,77556.8,0
85364100,100926.6,100926.6,0
85364900,5397.53,5397.53,0
85365090,91037.78,91037.78,0
85366910,278185.4,278185.4,0
85366990,341.8,341.8,0
85369010,812,812,0
85369020,1065.4,1065.4,0
85369040,120,120,0
85369050,2834.96,2834.96,0
85369090,168612.53,168612.53,0
85371020,2600,2600,0
85371090,7533,7533,0
85372090,2256.75,2256.75,0
85381000,785.66,785.66,0
85389010,875.32,875.32,0
85389090,17087.97,17087.97,0
85391010,449,449,0
85392110,945.24,945.24,0
85392190,45,45,0
85392910,614.02,614.02,0
85392990,15,15,0
85399090,282.05,282.05,0
85402090,145.71,145.71,0
85419010,1222,1222,0
85423120,30,30,0
85423999,46.57,46.57,0
85432000,1540.08,1540.08,0
85437020,598950,598950,0
85437039,3980,3980,0
85437099,15622.98,15622.98,0
85441100,1500,1500,0
85441990,1600.95,1600.95,0
85443000,39465.57,39465.57,0
85444200,15202.62,15202.62,0
85444900,33246.43,33246.43,0
85446000,264.6,264.6,0
85459030,2661.06,2661.06,0
85461000,500,500,0
85462000,1239.3,1239.3,0
85469000,162,162,0
85471000,329.05,329.05,0
85472090,2161.2,2161.2,0
85479000,789.21,789.21,0
85491100,39962,39962,0
85492900,2250,2250,0
86061000,2000,2000,0
86071990,546,546,0
86072900,180,180,0
86073000,1517.14,1517.14,0
86080011,3844.09,3844.09,0
86090000,26250,26250,0
87011000,14727743.84,14727743.84,0
87012000,362000,362000,0
87012100,3781000,3781000,0
87012900,825000,825000,0
87013000,1898486.4,1898486.4,0
87019090,3095000,3095000,0
87019100,4371000,4371000,0
87019200,2680000,2680000,0
87019300,23937294.62,23937294.62,0
87019410,2072000,2072000,0
87019490,34132175.93,34132175.93,0
87019510,2609424.37,2609424.37,0
87019590,65262417.91,65262417.91,0
87021000,145000,145000,0
87029000,373800,373800,0
87032100,13952689.79,13952689.79,0
87032210,17046916.36,17046916.36,0
87032290,1254000,1254000,0
87032310,97772559.86,97772559.86,0
87032390,1360970,1360970,0
87032410,9085983.09,9085983.09,0
87032490,861150,861150,0
87033110,90000,90000,0
87033190,98000,98000,0
87033210,3417990,3417990,0
87033290,1261091,1261091,0
87033310,7800531,7800531,0
87033390,3309000,3309000,0
87034000,1163150,1163150,0
87036000,1444900,1444900,0
87038000,905000,905000,0
87039000,2423650.77,2423650.77,0
87041090,427000,427000,0
87042110,3424799.7,3424799.7,0
87042120,90000,90000,0
87042190,15032116.5,15032116.5,0
87042210,3280000,3280000,0
87042230,15000,15000,0
87042290,520000,520000,0
87042310,3257200,3257200,0
87042390,270000,270000,0
87043110,551742,551742,0
87043120,611550,611550,0
87043190,7069259.09,7069259.09,0
87043210,750000,750000,0
87045200,200000,200000,0
87049000,1109858.72,1109858.72,0
87051020,50206,50206,0
87051090,1289850,1289850,0
87059010,225000,225000,0
87059090,180000,180000,0
87071000,374000,374000,0
87079090,329800,329800,0
87081000,5616.139999999999,5616.139999999999,0
87082911,1600,1600,0
87082912,176000,176000,0
87082913,260.1,260.1,0
87082919,3849.44,3849.44,0
87082993,20,20,0
87082999,352019.33,352019.33,0
87083011,57.42,57.42,0
87083019,736.02,736.02,0
87083090,5132.67,5132.67,0
87084019,54700.03,54700.03,0
87084080,2527.7,2527.7,0
87084090,8278,8278,0
87085011,29698.28,29698.28,0
87085080,3033.45,3033.45,0
87085091,5288.18,5288.18,0
87085099,133918.08,133918.08,0
87087010,326,326,0
87087090,31444.1,31444.1,0
87088000,19428.77,19428.77,0
87089100,525.81,525.81,0
87089200,1107.27,1107.27,0
87089300,41852.36,41852.36,0
87089412,903642.45,903642.45,0
87089483,1101.05,1101.05,0
87089490,8122.09,8122.09,0
87089510,783.28,783.28,0
87089529,3600,3600,0
87089990,1888375.09,1888375.09,0
87091100,1853234.95,1853234.95,0
87099000,242024.5,242024.5,0
87112010,57000,57000,0
87112020,916302,916302,0
87112090,64000,64000,0
87113000,569502,569502,0
87114000,57000,57000,0
87115000,552000,552000,0
87116000,4000,4000,0
87120010,20000,20000,0
87141000,26009.86,26009.86,0
87149200,331.05,331.05,0
87149311,632900,632900,0
87149410,1080,1080,0
87150000,20000,20000,0
87162000,7137067.54,7137067.54,0
87163100,125650,125650,0
87163900,773000,773000,0
87164000,273000,273000,0
87168000,43000,43000,0
87169010,60000,60000,0
87169090,254307.34,254307.34,0
88022022,360000,360000,0
88023031,1578780,1578780,0
88073000,1330.65,1330.65,0
89019000,100978.04,100978.04,0
89020090,1500,1500,0
89032100,11800,11800,0
89039900,120000,120000,0
89079000,9200,9200,0
89768400,250,0,-250
90019010,6.779999999999999,6.779999999999999,0
90022010,4188.25,4188.25,0
90022090,227.5,227.5,0
90031910,15.5,15.5,0
90041000,3717.82,3717.82,0
90049020,3872.43,3872.43,0
90111000,1280156.5,1280156.5,0
90131010,9570,9570,0
90152090,240,240,0
90158090,68,68,0
90172000,858.1,858.1,0
90178010,56.7,56.7,0
90178090,4491353,4491353,0
90182090,150000,150000,0
90200010,1811.43,1811.43,0
90200090,998.4300000000001,998.4300000000001,0
90211010,10802.5,10802.5,0
90212110,76.99,76.99,0
90213919,533042.6,533042.6,0
90213999,458500,458500,0
90219080,12125409.75,12125409.75,0
90258000,30703.68,30703.68,0
90261019,6377.09,6377.09,0
90261029,1905.87,1905.87,0
90262010,2311.79,2311.79,0
90262090,3637.45,3637.45,0
90268000,30096.38,30096.38,0
90269010,1279.19,1279.19,0
90282010,9067.15,9067.15,0
90291010,706,706,0
90292010,30156.53,30156.53,0
90299010,63.13,63.13,0
90303100,225.95,225.95,0
90303390,2017289.45,2017289.45,0
90314990,35791.23,35791.23,0
90318040,11000,11000,0
90318060,4200,4200,0
90318099,49695,49695,0
90321010,354,354,0
90321090,981.8100000000001,981.8100000000001,0
90322000,952.86,952.86,0
90328100,34.85,34.85,0
90328911,2073,2073,0
90328929,24530.58,24530.58,0
90328981,2105.18,2105.18,0
90328982,1315.65,1315.65,0
90328989,2610.04,2610.04,0
90328990,7635.76,7635.76,0
90329091,594.01,594.01,0
90329099,439.5,439.5,0
90330000,113800,113800,0
91061000,430.74,430.74,0
91139000,2,2,0
91149000,300,300,0
93062900,750,750,0
93063000,240,240,0
94018000,5586,5586,0
94019900,4000,4000,0
94032010,10000,10000,0
94032090,1785.91,1785.91,0
94033000,19330.8,19330.8,0
94035000,12799.9,12799.9,0
94036000,100,100,0
94037000,76000,76000,0
94042900,1020,1020,0
94051990,69.95,69.95,0
94069090,47300,47300,0
95030010,2100,2100,0
95030099,23.95,23.95,0
95049010,3500.12,3500.12,0
95059000,10211.75,10211.75,0
95071000,2400,2400,0
96019000,8875.4,8875.4,0
96034010,54,54,0
96034090,104.64,104.64,0
96035000,8071.18,8071.18,0
96039000,537026.8499999999,537026.8499999999,0
96061000,188,188,0
96062100,1288,1288,0
96062900,1682468.62,1682468.62,0
96082000,59.8,59.8,0
96089989,1083.1,1083.1,0
96091000,81.4,81.4,0
96121000,69.02,69.02,0
96139000,189,189,0
96170010,639.8,639.8,0
97019100,60340,60340,0
97019900,100000,100000,0
97069000,899870.49,899870.49,0
99920000,1018.93,0,-1018.93
99999991,18002.91,0,-18002.91
99999998,94913.39,0,-94913.39
99999999,251601780.73,0,-251601780.73
