ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
07095500,19586.1,19586.1,0
07095600,23074.8,23074.8,0
07095900,3056346.6,3056346.6,0
07096000,3875207.229999999,3875207.229999999,0
07096007,149.44,0,-149.44
07097000,198477.35,198477.35,0
07098056,300,0,-300
07099000,12484.94,12484.94,0
07099011,117.17,117.17,0
07099090,11434.23,11434.23,0
07099100,19297.19999999999,19297.19999999999,0
07099200,34903.7,34903.7,0
07099300,18826901.43,18826901.43,0
07099909,314.45,0,-314.45
07099911,29467079.8,29467079.8,0
07099919,6463989.149999999,6463989.149999999,0
07099990,6993980.729999999,6993980.729999999,0
07101000,88195851.82999998,88195851.82999998,0
07101220,185.7,0,-185.7
07102100,36928.75999999999,36928.75999999999,0
07102200,140089.82,140089.82,0
07102900,109596.75,109596.75,0
07103000,2109.78,2109.78,0
07104000,16950644.32,16950644.32,0
07108000,975215.3700000001,975215.3700000001,0
07109000,3752887.53,3752887.53,0
07111000,215,215,0
07112010,2626.42,2626.42,0
07112020,2156.37,2156.37,0
07112090,345.73,345.73,0
07114000,154730.14,154730.14,0
07115100,10124.11,10124.11,0
07115900,6402.8,6402.8,0
07119000,230481.1999999999,230481.1999999999,0
07122000,7732378.76,7732378.76,0
07123100,15333.99,15333.99,0
07123200,206.99,206.99,0
07123300,216,216,0
07123400,6350.920000000001,6350.920000000001,0
07123900,729751.66,729751.66,0
07129010,223262.89,223262.89,0
07129090,2532121.47,2532121.47,0
07131010,3022260.94,3022260.94,0
07131090,610392.45,610392.45,0
07132010,233.15,233.15,0
07132090,176944.55,176944.55,0
07133000,3691.37,0,-3691.37
07133110,2595525.48,2595525.48,0
07133190,9570002.309999999,9570002.309999999,0
07133210,754789.22,754789.22,0
07133290,1126683.52,1126683.52,0
07133311,29529788.84,29529788.84,0
07133313,499.98,0,-499.98
07133319,21215595.72,21215595.72,0
07133321,35118018.93,35118018.93,0
07133329,3756036.41,3756036.41,0
07133390,176.25,0,-176.25
07133391,141913613.17,141913613.17,0
07133392,7944.36,0,-7944.36
07133399,112626279.59,112626279.59,0
07133410,113.83,113.83,0
07133490,68.98,68.98,0
07133510,2657667.25,2657667.25,0
07133590,17967108.77,17967108.77,0
07133910,7808818.609999999,7808818.609999999,0
07133990,2199601.68,2199601.68,0
07134010,10501.06,10501.06,0
07134090,123696.58,123696.58,0
07135010,803.3500000000001,803.3500000000001,0
07135090,52599.42,52599.42,0
07136010,513949.23,513949.23,0
07136090,54422.75,54422.75,0
07139010,27097.5,27097.5,0
07139090,893998.9999999999,893998.9999999999,0
07141000,5091288.48,5091288.48,0
07142000,7049660.589999999,7049660.589999999,0
07142001,481.59,0,-481.59
07143000,2627262.53,2627262.53,0
07144000,4398.450000000001,4398.450000000001,0
07145000,4992.44,4992.44,0
07148055,6529.71,0,-6529.71
07149000,2420701.29,2420701.29,0
07161000,470,0,-470
07308900,4800,0,-4800
07318000,109.02,0,-109.02
07318150,33.6,0,-33.6
07333990,599.25,0,-599.25
07378199,939.94,0,-939.94
07610000,287.3,0,-287.3
07898654,3223.6,0,-3223.6
07908367,202.8,0,-202.8
08000000,942.67,0,-942.67
08000090,47.74,0,-47.74
08011100,1254844.98,1254844.98,0
08011110,9299.12,9299.12,0
08011190,3624.49,3624.49,0
08011200,379158.42,379158.42,0
08011900,1274709.28,1274709.28,0
08012100,14972.65,14972.65,0
08012200,95120.07999999999,95120.07999999999,0
08013100,280748.95,280748.95,0
08013200,170829.67,170829.67,0
08021100,5648.61,5648.61,0
08021200,27383.76,27383.76,0
08022100,221.62,221.62,0
08022200,1886.37,1886.37,0
08023100,34700.20000000001,34700.20000000001,0
08023200,59377.00999999999,59377.00999999999,0
08024100,6362.83,6362.83,0
08024200,1802.06,1802.06,0
08025100,9074.61,9074.61,0
08025200,12336.66,12336.66,0
08026100,5183.68,5183.68,0
08026200,8251.890000000001,8251.890000000001,0
08027000,788.78,788.78,0
08028000,89.99,89.99,0
08029000,11533.32,11533.32,0
08029100,27780.09000000001,27780.09000000001,0
08029200,1145.3,1145.3,0
08029900,31793.19,31793.19,0
08030000,55945.51,55945.51,0
08030002,345.88,0,-345.88
08031000,5812041.100000001,5812041.100000001,0
08039000,12517086.54,12517086.54,0
08041010,392234.69,392234.69,0
08041020,33983.8,33983.8,0
08042010,14092.82,14092.82,0
08042020,3749.98,3749.98,0
08043000,12096683.35,12096683.35,0
08043001,11.5,0,-11.5
08044000,11450780.3,11450780.3,0
08045000,107.23,107.23,0
08045010,299245.47,299245.47,0
08045020,4714539.51,4714539.51,0
08045030,5454.13,5454.13,0
08051000,156526766.02,156526766.02,0
08052000,465307.75,465307.75,0
08052100,7666015.1,7666015.1,0
08052200,2412.47,2412.47,0
08052900,39588.78,39588.78,0
08053000,350.9,350.9,0
08053020,242.55,0,-242.55
08054000,1389.45,1389.45,0
08055000,7742212.84,7742212.84,0
08059000,7105979.01,7105979.01,0
08061000,3280021.609999998,3280021.609999998,0
08062000,282064.04,282064.04,0
08062001,148.42,0,-148.42
08071100,11692442.92,11692442.92,0
08071900,1375689.14,1375689.14,0
08072000,5258150.699999999,5258150.699999999,0
08081000,4677784.54,4677784.54,0
08082010,157.67,157.67,0
08082020,1300,1300,0
08083000,889590.8399999999,889590.8399999999,0
08083019,16997.3,0,-16997.3
08083090,70,0,-70
08084000,108609.23,108609.23,0
08091000,22655.62,22655.62,0
08092100,6234.300000000002,6234.300000000002,0
08092900,15917.69,15917.69,0
08093010,761209.5800000001,761209.5800000001,0
08093020,85587.45,85587.45,0
08094000,877030.2,877030.2,0
08101000,28581913.23,28581913.23,0
08102000,31357.9,31357.9,0
08103000,45.9,45.9,0
08104000,26487.33000000001,26487.33000000001,0
08105000,296496.99,296496.99,0
08107000,977389.28,977389.28,0
08109000,28450.09,28450.09,0
08109001,468.34,0,-468.34
08109011,19256.65,19256.65,0
08109012,34653.9,34653.9,0
08109013,498388.18,498388.18,0
08109014,9840.33,9840.33,0
08109015,928283.29,928283.29,0
08109016,1279708.21,1279708.21,0
08109017,2319.87,2319.87,0
08109090,508894.46,508894.46,0
08111000,2427954.78,2427954.78,0
08112000,5858.389999999999,5858.389999999999,0
08119000,584951.32,584951.32,0
08121000,7729.249999999999,7729.249999999999,0
08129000,5296.5,5296.5,0
08131000,57178.19999999999,57178.19999999999,0
08132010,84462.22,84462.22,0
08132020,67413.71,67413.71,0
08133000,89594.85000000002,89594.85000000002,0
08134010,6074.44,6074.44,0
08134090,60917.89,60917.89,0
08135000,104465.7,104465.7,0
08140000,595197.67,595197.67,0
08207501,27.82,0,-27.82
08406902,153.4,0,-153.4
08409990,1760,0,-1760
08413302,60,0,-60
08414801,3486.5,0,-3486.5
08421999,25,0,-25
08424909,72,0,-72
08432900,7665.650000000001,0,-7665.650000000001
08444200,194,0,-194
08467119,474,0,-474
08481990,1140,0,-1140
08483000,145,0,-145
08483309,190,0,-190
08511900,24,0,-24
08512900,65,0,-65
08515010,2950,0,-2950
08517627,800,0,-800
08517797,630.1,0,-630.1
08544200,160,0,-160
08563090,90,0,-90
08708000,306,0,-306
08708299,153.6,0,-153.6
08708990,10836,0,-10836
08714100,45,0,-45
08714920,168,0,-168
08789200,187.02,0,-187.02
08800000,175,0,-175
08800090,6.25,0,-6.25
08806066,30,0,-30
08822000,90,0,-90
08932770,45,0,-45
08990000,1113.4,0,-1113.4
08990010,60,0,-60
08990040,60,0,-60
08990055,385.33,0,-385.33
08990099,122.76,0,-122.76
08990133,170,0,-170
08999000,4005.61,0,-4005.61
08999080,40,0,-40
08999200,906.54,0,-906.54
08999999,25,0,-25
09011110,42587462.08000001,42587462.08000001,0
09011190,2751173.56,2751173.56,0
09011200,93848.87999999998,93848.87999999998,0
09012000,6389.55,0,-6389.55
09012100,36094151.11000001,36094151.11000001,0
09012200,436058.8699999999,436058.8699999999,0
09019000,3249048.819999999,3249048.819999999,0
09021000,137636,137636,0
09022000,16074.77,16074.77,0
09023000,30453.18,30453.18,0
09024000,3509.74,3509.74,0
09030010,129772.94,129772.94,0
09030090,1959542.499999998,1959542.499999998,0
09031100,300,0,-300
09041000,55.98,0,-55.98
09041100,712287.3500000001,712287.3500000001,0
09041101,80.79,0,-80.79
09041200,407718.83,407718.83,0
09042000,159.14,159.14,0
09042100,112323.38,112323.38,0
09042200,162691.48,162691.48,0
09051000,20174.28,20174.28,0
09052000,753.68,753.68,0
09061000,346.68,346.68,0
09061100,92196.6,92196.6,0
09061900,101447.31,101447.31,0
09062000,115953.44,115953.44,0
09066200,125,0,-125
09069000,132.7,0,-132.7
09070000,1250.82,1250.82,0
09071000,100119.54,100119.54,0
09072000,7451.699999999998,7451.699999999998,0
09081000,2.75,2.75,0
09081100,11795.03,11795.03,0
09081200,21122.38,21122.38,0
09082100,35.41,35.41,0
09082200,88.71000000000001,88.71000000000001,0
09083100,885.84,885.84,0
09083200,866.85,866.85,0
09089009,800,0,-800
09090290,259.6,0,-259.6
09091000,71.28,0,-71.28
09091020,5.5,5.5,0
09092000,759.3500000000001,759.3500000000001,0
09092100,325537.07,325537.07,0
09092200,28662.00999999999,28662.00999999999,0
09093000,1810.16,1810.16,0
09093100,8860.799999999997,8860.799999999997,0
09093200,72950.18,72950.18,0
09096110,139085.67,139085.67,0
09096120,11736.98,11736.98,0
09096190,7398.6,7398.6,0
09096210,6924.780000000001,6924.780000000001,0
09096220,316.62,316.62,0
09096290,31081.99,31081.99,0
09100000,142552.76,0,-142552.76
09101000,52.57,52.57,0
09101100,530203.2,530203.2,0
09101200,36403.70999999999,36403.70999999999,0
09102000,215870.58,215870.58,0
09103000,139308.18,139308.18,0
09104000,119.43,119.43,0
09104020,214.35,0,-214.35
09109100,44103.43,44103.43,0
09109900,400235.14,400235.14,0
09172300,8,0,-8
09179528,12,0,-12
09192700,597.9,0,-597.9
09278127,30,0,-30
09512798,66.3,0,-66.3
09529850,50,0,-50
09603100,1300.16,0,-1300.16
09603900,60,0,-60
09876567,300,0,-300
09888000,598.3,0,-598.3
09999000,551368.01,0,-551368.01
09999990,515797,0,-515797
09999999,1203368.37,0,-1203368.37
10000000,4378.72,0,-4378.72
10000001,124656.9,0,-124656.9
10000125,550,0,-550
10007900,141.45,0,-141.45
10010000,1749,0,-1749
10011000,2237.52,0,-2237.52
10011010,76142.66,76142.66,0
10011090,86617.84,86617.84,0
10011100,175828467.82,175828467.82,0
10011900,35761559.44,35761559.44,0
10012011,17009.51999999999,0,-17009.51999999999
10019000,14840,0,-14840
10019100,51184420.33000001,51184420.33000001,0
10019900,55998255.17,55998255.17,0
10020030,4,0,-4
10021000,8223989.24,8223989.24,0
10029000,2140855.31,2140855.31,0
10029646,510,0,-510
10030091,40,40,0
10030722,142.8,0,-142.8
10031000,22588586.54,22588586.54,0
10039010,2692019.08,2692019.08,0
10039080,11030539.6,11030539.6,0
10039090,4556776.81,4556776.81,0
10041000,57388607.95000001,57388607.95000001,0
10049000,56751788.58000001,56751788.58000001,0
10051000,9930217154.52,9930217154.52,0
10052000,208134.3,0,-208134.3
10052920,2233.3,0,-2233.3
10057399,132.8,0,-132.8
10059010,9130152124.560001,9130152124.560001,0
10059090,129376949.18,129376949.18,0
10061000,34,0,-34
10061010,446195641.03,446195641.03,0
10061090,76.98,0,-76.98
10061091,920102.8,920102.8,0
10061092,70747778.46000001,70747778.46000001,0
10062010,997353.3100000002,997353.3100000002,0
10062020,8929645.990000002,8929645.990000002,0
10063011,9380796.489999998,9380796.489999998,0
10063019,1436609.95,1436609.95,0
10063021,65978111.10000001,65978111.10000001,0
10063029,2791179.95,2791179.95,0
10063110,167323.94,0,-167323.94
10064000,3283484.13,3283484.13,0
10070010,419624.85,419624.85,0
10070090,5793874.1,5793874.1,0
10071000,342751355.38,342751355.38,0
10079000,1157244831.08,1157244831.08,0
10081010,9037872.42,9037872.42,0
10081090,7375470.489999999,7375470.489999999,0
10082010,147400,147400,0
10082100,15,15,0
10082110,207051760.43,207051760.43,0
10082190,6171795.95,6171795.95,0
10082900,41680.75,41680.75,0
10082910,205647576.76,205647576.76,0
10082990,3351150.569999999,3351150.569999999,0
10083010,2513.63,2513.63,0
10083090,694475.23,694475.23,0
10084090,20890.67,20890.67,0
10085090,305052.01,305052.01,0
10086010,2951071.3,2951071.3,0
10086090,5489824.659999999,5489824.659999999,0
10086626,1584.16,0,-1584.16
10089010,16926016.28,16926016.28,0
10089090,53773261.3,53773261.3,0
10091290,38,0,-38
10092110,175.35,0,-175.35
10100000,3,0,-3
10101010,36252.7,0,-36252.7
10102029,26,0,-26
10102040,600,0,-600
10102900,15,0,-15
10103200,12,0,-12
10103900,135,0,-135
10107221,180,0,-180
10110357,578.1,0,-578.1
10119200,10,0,-10
10121000,193,0,-193
10126900,70,0,-70
10128200,4100,0,-4100
10129000,200,0,-200
10137000,17313.8,0,-17313.8
10138410,400,0,-400
10153589,530,0,-530
10169300,275.81,0,-275.81
10169990,36,0,-36
10178992,18,0,-18
10200000,351,0,-351
10201010,2134,0,-2134
10201030,12.5,0,-12.5
10221900,14.99,0,-14.99
10229190,1680,0,-1680
10251025,90,0,-90
10251690,547.8,0,-547.8
10256987,600,0,-600
10290900,534859.98,0,-534859.98
10301100,464,0,-464
10301220,55,0,-55
10301290,5984,0,-5984
10301310,1172,0,-1172
10302000,4260,0,-4260
10351180,14,0,-14
10360005,320,0,-320
10392390,210,0,-210
10403900,476,0,-476
10408205,50,0,-50
10412120,16.99,0,-16.99
10431043,35,0,-35
10482582,35,0,-35
10511000,123.7,0,-123.7
10573075,36.75,0,-36.75
10590010,16110,0,-16110
10601900,3800,0,-3800
10608100,600,0,-600
10689999,92,0,-92
10698801,519,0,-519
10853549,35,0,-35
10853949,178,0,-178
10905990,710,0,-710
10987654,525,0,-525
11001100,78.88000000000001,0,-78.88000000000001
11001110,452,0,-452
11010010,21893455.21000001,21893455.21000001,0
11010020,167313.46,167313.46,0
11022000,7653793.25,7653793.25,0
11022102,57,0,-57
11023000,8.75,8.75,0
11029000,1971682.26,1971682.26,0
11031100,66040293.39,66040293.39,0
11031300,51837772.53000001,51837772.53000001,0
11031900,1081844.68,1081844.68,0
11032000,11787.2,11787.2,0
11038050,90,0,-90
11041200,20198954.75,20198954.75,0
11041900,10157165.4,10157165.4,0
11042200,2369388.25,2369388.25,0
11042300,238325677.26,238325677.26,0
11042301,1442.65,0,-1442.65
11042399,91.55,0,-91.55
11042900,1588530.16,1588530.16,0
11043000,53011791.92,53011791.92,0
11049000,1177.9,0,-1177.9
11051000,55000.02999999999,55000.02999999999,0
11052000,41514.19,41514.19,0
11060000,24,0,-24
11061000,26705.41999999999,26705.41999999999,0
11062000,5874101.41,5874101.41,0
11062001,15000.73,0,-15000.73
11062101,120,0,-120
11063000,27007.21,27007.21,0
11071010,18074.95,18074.95,0
11071020,1863.15,1863.15,0
11072010,3867.53,3867.53,0
11072020,303872.02,303872.02,0
11081100,479.2,479.2,0
11081200,3912024.43,3912024.43,0
11081300,11886.4,11886.4,0
11081400,3366010.069999998,3366010.069999998,0
11081900,381282.3099999999,381282.3099999999,0
11082000,79491.46999999999,79491.46999999999,0
11088190,843,0,-843
11090000,63323.43,63323.43,0
11111111,63072.05,0,-63072.05
11112222,82.5,0,-82.5
11112223,7107,0,-7107
11116000,320,0,-320
11122233,32183,0,-32183
11123555,18,0,-18
11221212,12091.5,0,-12091.5
11223344,36893.5,0,-36893.5
11301300,460,0,-460
11384438,1280,0,-1280
11390104,28,0,-28
11400000,2453,0,-2453
11517100,15.95,0,-15.95
11618100,9.96,0,-9.96
11620000,483.28,0,-483.28
11750000,366,0,-366
11801220,12881.72,0,-12881.72
12001100,35792.4,0,-35792.4
12001310,100,0,-100
12009910,868,0,-868
12010010,21145665.56,21145665.56,0
12010090,11200,11200,0
12011000,13235075263.16,13235075263.16,0
12012000,111720,0,-111720
12015478,785,0,-785
12019000,1537799355.66,1537799355.66,0
12020991,2183.01,0,-2183.01
12021000,117.35,117.35,0
12022090,77.49000000000001,77.49000000000001,0
12023000,146365123.5,146365123.5,0
12024100,29584464.84000001,29584464.84000001,0
12024200,14418975.32,14418975.32,0
12029090,128992,0,-128992
12030000,275641.25,275641.25,0
12040010,360831.43,360831.43,0
12040090,910776.9799999999,910776.9799999999,0
12050010,23445,23445,0
12051010,20243156.58,20243156.58,0
12051090,1647962.5,1647962.5,0
12059010,11278866.48,11278866.48,0
12059090,653829.4000000001,653829.4000000001,0
12060010,16859033.6,16859033.6,0
12060090,851984.9600000001,851984.9600000001,0
12071010,46.62,46.62,0
12071090,11754146.77,11754146.77,0
12071300,175.8,0,-175.8
12072100,1349848308.11,1349848308.11,0
12072900,599156489.9900001,599156489.9900001,0
12073010,4023944.24,4023944.24,0
12073090,13032,13032,0
12074010,48713947.94000001,48713947.94000001,0
12074090,49175960.7,49175960.7,0
12075010,1552028.88,1552028.88,0
12075090,1093572.31,1093572.31,0
12076090,3605.42,3605.42,0
12077010,11963703.76,11963703.76,0
12077090,1579.62,1579.62,0
12079020,33091.2,0,-33091.2
12079110,1107087.97,1107087.97,0
12079190,133684.62,133684.62,0
12079290,12.35,12.35,0
12079910,21592006.85,21592006.85,0
12079990,18634759.24,18634759.24,0
12081000,369518068.3,369518068.3,0
12089000,9193713.870000001,9193713.870000001,0
12089011,2,0,-2
12091000,145028.79,145028.79,0
12092000,24050,0,-24050
12092100,4370807.84,4370807.84,0
12092200,3853169.18,3853169.18,0
12092300,836813.66,836813.66,0
12092400,32178950.14,32178950.14,0
12092500,46590179.86,46590179.86,0
12092900,1549499679.7,1549499679.7,0
12092990,400000,0,-400000
12093000,4733872.24,4733872.24,0
12099010,35,0,-35
12099100,332141077.98,332141077.98,0
12099200,1016.94,0,-1016.94
12099900,47705978.23999999,47705978.23999999,0
12101000,2244345.23,2244345.23,0
12102010,108293.98,108293.98,0
12102020,20158.86000000001,20158.86000000001,0
12112000,1169.31,1169.31,0
12113000,55534.15,55534.15,0
12114000,1298119.51,1298119.51,0
12115000,191883.73,191883.73,0
12116000,11806.75999999999,11806.75999999999,0
12119010,218959.4300000001,218959.4300000001,0
12119090,2987849.94,2987849.94,0
12121212,240,0,-240
12122000,21690,21690,0
12122100,1763178.479999999,1763178.479999999,0
12122345,160,0,-160
12122900,331323.99,331323.99,0
12123000,1057732,1057732,0
12129100,217143.36,217143.36,0
12129200,16816.18,16816.18,0
12129300,50033618,50033618,0
12129400,480,480,0
12129910,2554.38,2554.38,0
12129990,2801317.429999999,2801317.429999999,0
12130000,87743745.63000001,87743745.63000001,0
12130070,75,0,-75
12140000,282,0,-282
12141000,3772552.98,3772552.98,0
12141500,504,0,-504
12149000,436878690.8100001,436878690.8100001,0
12155000,1200,0,-1200
12165465,448,0,-448
12198441,145,0,-145
12233654,55.5,0,-55.5
12256400,180,0,-180
12312312,100909.5,0,-100909.5
12312313,25080,0,-25080
12341234,350,0,-350
12345645,3179,0,-3179
12345678,558176.45,0,-558176.45
12345679,4312.8,0,-4312.8
12345682,17.97,0,-17.97
12345687,19.4,0,-19.4
12345689,14,0,-14
12352000,285.3,0,-285.3
12365201,3895,0,-3895
12365400,1244,0,-1244
12365478,221.99,0,-221.99
12365894,120,0,-120
12398564,550,0,-550
12450012,120,0,-120
12457812,344,0,-344
12457896,23.74,0,-23.74
12457898,31.78,0,-31.78
12478978,132.27,0,-132.27
12486630,145,0,-145
12524545,51.8,0,-51.8
12536552,245.76,0,-245.76
12541000,20,0,-20
12564974,71.97999999999999,0,-71.97999999999999
12650000,50,0,-50
12710193,49.9,0,-49.9
12790000,6633.620000000001,0,-6633.620000000001
12849653,133.8,0,-133.8
12849700,23,0,-23
12871471,850,0,-850
12871817,700,0,-700
12897398,109.9,0,-109.9
12909100,7,0,-7
13000200,80,0,-80
13012000,7532.46,7532.46,0
13019000,108.52,108.52,0
13019010,81444.58000000002,81444.58000000002,0
13019090,347878.83,347878.83,0
13021110,63626.00999999998,63626.00999999998,0
13021190,290049.13,290049.13,0
13021200,752.3100000000001,752.3100000000001,0
13021300,116710.59,116710.59,0
13021400,88,88,0
13021910,166703.52,166703.52,0
13021920,209960.37,209960.37,0
13021930,1227.59,1227.59,0
13021940,300.4,300.4,0
13021950,308.79,308.79,0
13021960,1656.94,1656.94,0
13021991,388.97,388.97,0
13021999,1432386.53,1432386.53,0
13022010,8008.89,8008.89,0
13022090,2193.37,2193.37,0
13023100,319710.89,319710.89,0
13023211,61652.46,61652.46,0
13023219,5795.99,5795.99,0
13023220,519187.51,519187.51,0
13023910,25056.49,25056.49,0
13023990,183249.79,183249.79,0
13024000,58412,0,-58412
13049900,1861.57,0,-1861.57
13069900,269.7,0,-269.7
13071990,2090,0,-2090
13089010,50,0,-50
13099010,34016,0,-34016
13143900,4982,0,-4982
13181500,55,0,-55
13181600,15,0,-15
13182100,16,0,-16
13215454,1000,0,-1000
13451285,120,0,-120
13649286,195,0,-195
13653016,1900,0,-1900
13924900,90,0,-90
14011000,3747330.86,3747330.86,0
14012000,26594.31,26594.31,0
