ref,fundam_legal,beneficio,item,codigo_ncm,descr_produto,proporcao
Alíquota de Referência - Demais Produtos,GERAL,-,-,84733092,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84733099,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84734010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84734070,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84734090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735020,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735031,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735032,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735033,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735034,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735035,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735039,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735040,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735050,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84735090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84741000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84742010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84742090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84743100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84743200,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84743900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84748010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84748090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84749000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84751000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84752100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84752910,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84752990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84759000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84762100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84762900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84768100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84768910,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84768990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84769000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771091,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84771099,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84772010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84772090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84773010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84773090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84774000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84774010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84774090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84775100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84775911,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84775919,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84775990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84778000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84778010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84778090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84779000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84781010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84781090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84789000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84791010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84791090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84792000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84793000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84794000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84795000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84796000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84797100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84797900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798110,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798190,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798210,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798290,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798300,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798911,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798912,-,0
Alíquota 0% - Dispositivos medicos (Governo e CEBAS) - Anexo IV - art 144,GERAL,Redução a 0 %,78,84798912,Pipetadores laboratoriais para diagnóstico e pesquisa científica,0
Alíquota reduzida 60%  -Dispositivos médicos - Anexo IV - Art 131,GERAL,Redução de 60%,78,84798912,Pipetadores laboratoriais para diagnóstico e pesquisa científica,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798921,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798922,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798931,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798932,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798940,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798991,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798992,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84798999,-,0
Alíquota 0% - Dispositivos medicos (Governo e CEBAS) - Anexo IV - art 144,GERAL,Redução a 0 %,41,84798999,Reprocessador de filtros utilizados em hemodiálise,0
Alíquota reduzida 60%  -Dispositivos médicos - Anexo IV - Art 131,GERAL,Redução de 60%,41,84798999,Reprocessador de filtros utilizados em hemodiálise,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84799010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84799090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84801000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84802000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84803000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84804100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84804910,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84804990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84805000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84806000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84807100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84807900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84807910,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84807990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84811000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84812010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84812011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84812019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84812090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84813000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84814000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818031,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818039,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818091,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818092,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818093,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818094,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818095,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818096,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818097,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84818099,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84819010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84819090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84821010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84821090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84822010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84822090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84823000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84824000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84825010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84825090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84828000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829111,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829119,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829120,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829130,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829190,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829910,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84829990,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831020,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831030,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831040,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831050,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84831090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84832000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84833010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84833020,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84833021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84833029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84833090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84834010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84834090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84835010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84835090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84836011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84836019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84836090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84839000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84841000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84842000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84849000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84851000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84852000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84853000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84858000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84859000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84861000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84862000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84863000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84864000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84869000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84871000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,84879000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011030,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85011090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85012000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013110,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013120,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013210,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013220,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013310,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013320,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013411,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013419,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85013420,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85014011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85014019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85014021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85014029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015110,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015120,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015190,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015210,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015220,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015290,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015310,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015320,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015330,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85015390,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85016100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85016200,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85016300,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85016400,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85017100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85017210,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85017290,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85018000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021110,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021190,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021210,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021290,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021311,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021319,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85021390,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85022011,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85022019,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85022090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85023100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85023900,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85024010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85024090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85030010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85030090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85041000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85042100,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85042200,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85042300,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043111,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043119,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043191,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043192,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043193,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043199,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043211,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043219,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043221,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043229,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043300,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85043400,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044021,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044022,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044029,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044030,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044040,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044050,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044060,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85044090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85045000,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85045010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85045090,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85049010,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85049020,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85049030,-,1
Alíquota de Referência - Demais Produtos,GERAL,-,-,85049040,-,1
