ncm,valor_antes_tratamento,valor_apos_tratamento,diferenca
84328000,437899078.03,437899078.03,0
84329000,1307151323.15,1307151323.15,0
84329010,383.82,0,-383.82
84329020,115.05,0,-115.05
84329030,64,0,-64
84329090,28312.19,0,-28312.19
84329100,15,0,-15
84329200,530.32,0,-530.32
84329900,2985.83,0,-2985.83
84330000,215.52,0,-215.52
84331090,735.5699999999999,0,-735.5699999999999
84331100,14648767.18,14648767.18,0
84331900,3157331.4,3157331.4,0
84332000,31588,0,-31588
84332010,33307019.45,33307019.45,0
84332020,2900,0,-2900
84332090,290487094.32,290487094.32,0
84332900,19888.78,0,-19888.78
84333000,17342909.06,17342909.06,0
84333010,130,0,-130
84333020,136,0,-136
84333029,1177.7,0,-1177.7
84333090,1349.96,0,-1349.96
84334000,31292400.55,31292400.55,0
84334090,780.97,0,-780.97
84334900,94.34,0,-94.34
84335000,970.22,0,-970.22
84335100,9531037383.659996,9531037383.659996,0
84335200,61252708.14,61252708.14,0
84335254,1.6,0,-1.6
84335300,52516416.84,52516416.84,0
84335911,11805000,11805000,0
84335919,680329810.3499999,680329810.3499999,0
84335990,2364942024.590001,2364942024.590001,0
84336010,922355.71,922355.71,0
84336021,42.09,42.09,0
84336029,16327602.39,16327602.39,0
84336090,42303004.28,42303004.28,0
84337989,1725,0,-1725
84339000,25758.10000000001,0,-25758.10000000001
84339010,3582219.71,3582219.71,0
84339011,165.8,0,-165.8
84339090,1291444712.58,1291444712.58,0
84339091,8961.03,0,-8961.03
84339210,40,0,-40
84339990,58.5,0,-58.5
84339999,398,0,-398
84341000,69705856.32000001,69705856.32000001,0
84342000,1560,0,-1560
84342010,13897377.34,13897377.34,0
84342090,2767001.18,2767001.18,0
84344090,112.91,0,-112.91
84348229,21.9,0,-21.9
84349000,35211555.34999999,35211555.34999999,0
84349090,184,0,-184
84349900,297,0,-297
84351000,414787.12,414787.12,0
84355090,569.44,0,-569.44
84359000,20909.66,20909.66,0
84361000,334982181.4400001,334982181.4400001,0
84362100,45542765.5,45542765.5,0
84362900,320144803.65,320144803.65,0
84364900,477,0,-477
84365000,274.6,0,-274.6
84365258,216,0,-216
84365559,2625,0,-2625
84368000,1149879272.19,1149879272.19,0
84369000,6217.41,0,-6217.41
84369030,361,0,-361
84369090,55,0,-55
84369100,54164220.44999999,54164220.44999999,0
84369900,64139070.03,64139070.03,0
84370000,33674,0,-33674
84371000,208054963.71,208054963.71,0
84372100,375,0,-375
84378010,8688266.75,8688266.75,0
84378090,3347941.39,3347941.39,0
84379000,17849344.31,17849344.31,0
84379200,865.09,0,-865.09
84381000,3081384.76,3081384.76,0
84382011,77.3,77.3,0
84382019,87576.09,87576.09,0
84382090,2309510.34,2309510.34,0
84383000,105010.95,105010.95,0
84384000,413127.11,413127.11,0
84385000,4065411.08,4065411.08,0
84386000,2746009.29,2746009.29,0
84388010,509,509,0
84388020,675.9,675.9,0
84388090,840005.17,840005.17,0
84389000,2536932.58,2536932.58,0
84390000,1490.83,0,-1490.83
84390090,42,0,-42
84391010,13787.84,13787.84,0
84391020,2484.83,2484.83,0
84391090,2194,2194,0
84392000,8444.5,8444.5,0
84392910,40,0,-40
84393010,4599.47,4599.47,0
84393020,894,894,0
84393030,694.9,694.9,0
84393090,7137.09,7137.09,0
84394000,403.5,0,-403.5
84399000,163.7,0,-163.7
84399100,151174.47,151174.47,0
84399900,61.1,61.1,0
84399910,17547.47,17547.47,0
84399990,8122.33,8122.33,0
84401011,1651.39,1651.39,0
84401019,2868.78,2868.78,0
84401020,1266.53,1266.53,0
84401090,15903.97,15903.97,0
84409000,5621.34,5621.34,0
84409990,10,0,-10
84411010,341,341,0
84411090,122091.25,122091.25,0
84412000,130328.6,130328.6,0
84413010,353478.85,353478.85,0
84413090,174942.11,174942.11,0
84414000,12728.75,12728.75,0
84414021,5584.01,0,-5584.01
84414029,480000,0,-480000
84414032,15000,0,-15000
84415698,103.5,0,-103.5
84418000,163280.58,163280.58,0
84418097,141.9,0,-141.9
84419000,32056.99,32056.99,0
84420330,1608,0,-1608
84421010,100.22,0,-100.22
84423010,2475985,2475985,0
84423090,137945.06,137945.06,0
84423190,368.6,0,-368.6
84424010,6340,6340,0
84424020,24334,24334,0
84424090,255952.79,255952.79,0
84425000,91752.31,91752.31,0
84428994,25,0,-25
84430090,455,0,-455
84431110,2857.95,2857.95,0
84431190,6192.809999999999,6192.809999999999,0
84431200,6229.6,6229.6,0
84431321,6,6,0
84431329,8903.93,8903.93,0
84431390,10648,10648,0
84431400,2105.1,2105.1,0
84431600,2597.99,2597.99,0
84431710,1329.23,1329.23,0
84431790,595,595,0
84431910,6483.08,6483.08,0
84431990,518782.5599999999,518782.5599999999,0
84432000,160,0,-160
84432494,25,0,-25
84432900,40,40,0
84432944,80,0,-80
84433111,3609612.5,3609612.5,0
84433112,3490,3490,0
84433113,3238778.06,3238778.06,0
84433114,19709.78,19709.78,0
84433115,341342.72,341342.72,0
84433119,2643.82,2643.82,0
84433191,47188.23,47188.23,0
84433199,79918.57,79918.57,0
84433213,4357,4357,0
84433221,19609.12,19609.12,0
84433222,3072.5,3072.5,0
84433223,368460.29,368460.29,0
84433229,14761.89,14761.89,0
84433231,216635.93,216635.93,0
84433232,169736.82,169736.82,0
84433233,762381.05,762381.05,0
84433234,11774.51,11774.51,0
84433235,47400.39999999999,47400.39999999999,0
84433236,109365.79,109365.79,0
84433237,185.53,185.53,0
84433239,110128.31,110128.31,0
84433240,228576.1,228576.1,0
84433251,1300,1300,0
84433252,2723.77,2723.77,0
84433259,80,80,0
84433291,7072.1,7072.1,0
84433299,1003397.03,1003397.03,0
84433910,1515709.81,1515709.81,0
84433921,5185.5,5185.5,0
84433929,340,340,0
84433930,1270,1270,0
84433990,8520.43,8520.43,0
84434010,39.96,39.96,0
84434090,346,346,0
84437092,689.0899999999999,0,-689.0899999999999
84437099,84,0,-84
84439010,259.99,259.99,0
84439090,351,351,0
84439110,1051367.53,1051367.53,0
84439190,31.21,0,-31.21
84439191,850.9599999999999,850.9599999999999,0
84439192,11238.51,11238.51,0
84439199,655272.45,655272.45,0
84439444,1400,0,-1400
84439911,6114.19,6114.19,0
84439912,6043.14,6043.14,0
84439919,2022.69,2022.69,0
84439921,17341.78,17341.78,0
84439922,48512.82999999999,48512.82999999999,0
84439923,2672426.45,2672426.45,0
84439925,25,25,0
84439929,544036.7299999999,544036.7299999999,0
84439931,152764.07,152764.07,0
84439932,275127.76,275127.76,0
84439933,7065054.449999999,7065054.449999999,0
84439939,232621.52,232621.52,0
84439941,46548.96,46548.96,0
84439942,78264.65,78264.65,0
84439949,84471.26,84471.26,0
84439950,40421.23,40421.23,0
84439960,130394.31,130394.31,0
84439970,44155.84,44155.84,0
84439980,12315.4,12315.4,0
84439990,159099.97,159099.97,0
84440010,108,108,0
84440020,49932.85,49932.85,0
84440090,86823.17,86823.17,0
84443658,88,0,-88
84444200,1398,0,-1398
84444220,56,0,-56
84444444,7466,0,-7466
84444900,12623.01,0,-12623.01
84446000,4.5,0,-4.5
84449000,84,0,-84
84451110,1760.14,1760.14,0
84451120,486.89,486.89,0
84451190,1391.46,1391.46,0
84451200,16412,16412,0
84451300,1364.5,1364.5,0
84451910,1592.85,1592.85,0
84451922,25321274.89,25321274.89,0
84451923,1370.85,1370.85,0
84451924,51478.41,51478.41,0
84451925,6028.67,6028.67,0
84451929,18500,18500,0
84452000,9124.07,9124.07,0
84453010,1076.3,1076.3,0
84453090,20000,20000,0
84454011,2079.88,2079.88,0
84454012,2964.64,2964.64,0
84454018,700,700,0
84454019,2934.75,2934.75,0
84454021,1989.2,1989.2,0
84454031,3957.8,3957.8,0
84454039,4050,4050,0
84454040,42.6,42.6,0
84454090,13875.96,13875.96,0
84459010,1001,1001,0
84459020,1430,1430,0
84459030,320,320,0
84459090,21643.6,21643.6,0
84461010,1062.5,1062.5,0
84461090,1628.86,1628.86,0
84462100,65703.15,65703.15,0
84462900,6089.070000000002,6089.070000000002,0
84463010,2932.5,2932.5,0
84463020,6921.9,6921.9,0
84463040,6643.35,6643.35,0
84463090,2432.77,2432.77,0
84469000,4244.1,0,-4244.1
84471100,107,107,0
84471200,480,480,0
84472010,1695.12,1695.12,0
84472030,12800,12800,0
84479000,41.23999999999999,0,-41.23999999999999
84479010,523.9,523.9,0
84479020,77557,77557,0
84479090,4,4,0
84481110,800,800,0
84481120,1425,1425,0
84481190,86365.97000000002,86365.97000000002,0
84481900,2825539.42,2825539.42,0
84482020,136725,136725,0
84482030,369992.59,369992.59,0
84482090,83782.78,83782.78,0
84483100,312177.99,312177.99,0
84483211,10284.71,10284.71,0
84483219,784178.74,784178.74,0
84483220,428027.96,428027.96,0
84483230,17450.61,17450.61,0
84483290,3579781.78,3579781.78,0
84483300,5474.78,0,-5474.78
84483310,20025.45,20025.45,0
84483390,85184.87999999999,85184.87999999999,0
84483917,580.06,580.06,0
84483919,575.4,575.4,0
84483921,3390,3390,0
84483922,5908.12,5908.12,0
84483923,3746,3746,0
84483929,122,122,0
84483991,1599.55,1599.55,0
84483992,767,767,0
84483999,16712386.94,16712386.94,0
84484200,3682.52,3682.52,0
84484990,11751.51,11751.51,0
84485110,355,355,0
84485190,246829.23,246829.23,0
84485910,974.29,974.29,0
84485922,720,720,0
84485929,1154852.15,1154852.15,0
84485930,6779,6779,0
84485940,196.98,196.98,0
84485990,11166.8,11166.8,0
84490010,1300,1300,0
84490080,8853.98,8853.98,0
84490091,14626.1,14626.1,0
84490099,1330.2,1330.2,0
84499923,2920,0,-2920
84501100,833120.9500000001,833120.9500000001,0
84501200,1200503.67,1200503.67,0
84501900,2311291.61,2311291.61,0
84502010,23720.67,23720.67,0
84502090,17441152.3,17441152.3,0
84502092,2380,0,-2380
84509010,143577.79,143577.79,0
84509090,300247.58,300247.58,0
84509099,296.9,0,-296.9
84510000,17.8,0,-17.8
84510200,516,0,-516
84511000,989.49,989.49,0
84512100,629405.61,629405.61,0
84512630,60,0,-60
84512910,701.81,701.81,0
84512990,1383609.83,1383609.83,0
84513010,5759.24,5759.24,0
84513091,75,75,0
84513099,77854.06,77854.06,0
84514010,387079.13,387079.13,0
84514021,274,274,0
84514029,125106.5,125106.5,0
84514090,1653.03,1653.03,0
84515010,35488,35488,0
84515020,7809.3,7809.3,0
84515090,5977.32,5977.32,0
84518000,2654799.46,2654799.46,0
84519010,28867.23,28867.23,0
84519090,95303.04000000001,95303.04000000001,0
84520253,5798.610000000001,0,-5798.610000000001
84521000,221723.94,221723.94,0
84521090,32,0,-32
84521554,80,0,-80
84522110,4267.05,4267.05,0
84522120,191755.16,191755.16,0
84522190,391138.06,391138.06,0
84522910,9849.08,9849.08,0
84522922,889.92,889.92,0
84522923,410.26,410.26,0
84522924,45887.98,45887.98,0
84522925,42200,42200,0
84522929,346870.68,346870.68,0
84522990,297764.47,297764.47,0
84523000,55084.77,55084.77,0
84529020,148534.17,148534.17,0
84529081,750.98,750.98,0
84529089,8767.289999999999,8767.289999999999,0
84529091,13173.81,13173.81,0
84529092,7000,7000,0
84529093,595.38,595.38,0
84529094,194,194,0
84529099,401006.24,401006.24,0
84531010,3292.64,3292.64,0
84531090,28207.99,28207.99,0
84532000,119795.22,119795.22,0
84537019,629.66,0,-629.66
84538000,1786.51,1786.51,0
84539000,13180.1,13180.1,0
84541000,59363.52,59363.52,0
84541542,1191.13,0,-1191.13
84542010,19109,19109,0
84542090,6563.8,6563.8,0
84543010,15,15,0
84543020,450,450,0
84543090,17236.65,17236.65,0
84543200,110,0,-110
84543605,7.2,0,-7.2
84544855,200,0,-200
84549010,440,440,0
84549090,4204.79,4204.79,0
84551000,6266.31,6266.31,0
84552110,11079.02,11079.02,0
84552190,1907.54,1907.54,0
84552210,37209,37209,0
84552290,1548,1548,0
84553000,1226.99,0,-1226.99
84553010,436949.67,436949.67,0
84553020,2823.99,2823.99,0
84553090,35603.37,35603.37,0
84555900,3022.6,0,-3022.6
84557541,558,0,-558
84557799,1079.81,0,-1079.81
84559000,83278.81,83278.81,0
84561011,92772.8,92772.8,0
84561090,2040,2040,0
84561111,22164.6,22164.6,0
84561119,42384.98,42384.98,0
84561190,13606.85,13606.85,0
84561211,22156.77,22156.77,0
84561290,2323.74,2323.74,0
84562010,422.55,422.55,0
84562090,87371.82,87371.82,0
84562139,238,0,-238
84563019,300,300,0
84563090,4052.1,4052.1,0
84564000,126606.72,126606.72,0
84565000,8234.1,8234.1,0
84568990,19.2,0,-19.2
84569000,111939.03,111939.03,0
84569090,35,0,-35
84569878,2940,0,-2940
84571000,116390.04,116390.04,0
84572010,5900,5900,0
84572090,1117.39,1117.39,0
84573090,59.34,59.34,0
84579615,122,0,-122
84581000,425,0,-425
84581110,6778.83,6778.83,0
84581191,2208.93,2208.93,0
84581199,52076.00999999999,52076.00999999999,0
84581990,300000,300000,0
84585458,40,0,-40
84589100,8987,8987,0
84589655,65,0,-65
84589900,1591711.37,1591711.37,0
84591000,667910.13,667910.13,0
84592000,769.82,0,-769.82
84592110,105,105,0
84592191,12572.29,12572.29,0
84592199,12668.52,12668.52,0
84592387,12632.65,0,-12632.65
84592900,1252196.94,1252196.94,0
84593100,1166.38,1166.38,0
84593900,55.88,55.88,0
84594900,12523.41,12523.41,0
84595100,17880,17880,0
84595900,240.1,240.1,0
84596100,235.79,235.79,0
84596522,167,0,-167
84596552,80,0,-80
84596900,87919.67,87919.67,0
84597000,23011.67,23011.67,0
84598712,280,0,-280
84601200,25.3,25.3,0
84601900,363857.82,363857.82,0
84602200,772.44,772.44,0
84602300,39453.43,39453.43,0
84602400,46661.8,46661.8,0
84602900,5114.01,5114.01,0
84603100,5309.75,5309.75,0
84603900,775780.3699999999,775780.3699999999,0
84604011,3943.51,3943.51,0
84604091,3093.5,3093.5,0
84604400,15,0,-15
84609011,16502.5,16502.5,0
84609012,16802.49,16802.49,0
84609019,11051.37,11051.37,0
84609090,1340112.49,1340112.49,0
84612010,4628.059999999999,4628.059999999999,0
84612090,209023.91,209023.91,0
84613010,3484,3484,0
84613090,9661.630000000001,9661.630000000001,0
84614010,6693,6693,0
84614091,37856.3,37856.3,0
84614099,1846.43,1846.43,0
84615000,112.06,0,-112.06
84615010,101687.27,101687.27,0
84615020,786704.11,786704.11,0
84615090,601405.5299999999,601405.5299999999,0
84619090,13418.51,13418.51,0
84621010,5054.799999999999,0,-5054.799999999999
84621011,236,236,0
84621019,4513,4513,0
84621090,683,683,0
84621100,9937.1,9937.1,0
84621900,10477.41,10477.41,0
84622200,4748.67,4748.67,0
84622300,19613.6,19613.6,0
84622500,595.9,595.9,0
84622600,46642.09,46642.09,0
84622900,927554.6599999999,927554.6599999999,0
84623200,893.24,893.24,0
84623300,45,45,0
84623900,29139.23,29139.23,0
84623910,18712.35,18712.35,0
84623990,1798.16,1798.16,0
84624200,6572.18,6572.18,0
84624900,643080.84,643080.84,0
84625100,10255.49,10255.49,0
84626100,3312727.26,3312727.26,0
84626200,12086.37,12086.37,0
84626300,84,84,0
84629000,132346.42,132346.42,0
84629100,67.08,0,-67.08
84629111,13.06,13.06,0
84629119,61035.21999999999,61035.21999999999,0
84629191,60,60,0
84629199,35615.74000000001,35615.74000000001,0
84629920,4,4,0
84629990,200,200,0
84631010,2727.51,2727.51,0
84631090,108816.77,108816.77,0
84632010,3910.6,3910.6,0
84632091,16099.5,16099.5,0
84632099,17816.22,17816.22,0
84633000,243849.1500000001,243849.1500000001,0
84639010,673,673,0
84639090,32873.75999999999,32873.75999999999,0
84641000,134407.61,134407.61,0
84642010,766955.68,766955.68,0
84642021,743.11,743.11,0
84642029,4363.79,4363.79,0
84642090,60133.45,60133.45,0
84649011,3530.37,3530.37,0
84649019,38526.34,38526.34,0
84649090,925139.9000000003,925139.9000000003,0
84651000,96167.41,96167.41,0
84652000,10971.5,10971.5,0
84653577,970,0,-970
84654000,39,0,-39
84659110,519027.99,519027.99,0
84659120,2915435.4,2915435.4,0
84659190,1630677.76,1630677.76,0
84659201,14,0,-14
84659211,164015.61,164015.61,0
84659219,1427486.73,1427486.73,0
84659290,677582.32,677582.32,0
84659310,204923.48,204923.48,0
84659390,207321.39,207321.39,0
84659400,1928930.96,1928930.96,0
84659511,9636.85,9636.85,0
84659591,359207.92,359207.92,0
84659592,49.9,49.9,0
84659600,1391331.71,1391331.71,0
84659900,15459254.61,15459254.61,0
84661000,1815318.94,1815318.94,0
84662000,7495,0,-7495
84662010,635691.4400000001,635691.4400000001,0
84662089,15,0,-15
84662090,2800851.12,2800851.12,0
84663000,207671.39,207671.39,0
84665152,26.08,0,-26.08
84669100,202621.42,202621.42,0
84669200,6715911.25,6715911.25,0
84669311,5,5,0
84669319,566015.7,566015.7,0
84669320,25986.86,25986.86,0
84669330,230474.38,230474.38,0
84669340,606899.72,606899.72,0
84669350,49706.57999999999,49706.57999999999,0
84669360,150691.31,150691.31,0
84669410,32529.61,32529.61,0
84669420,56521.48,56521.48,0
84669490,876672.84,876672.84,0
84671000,76.36,0,-76.36
84671110,114343.55,114343.55,0
84671190,3399764.42,3399764.42,0
84671900,3621489.559999999,3621489.559999999,0
84672100,5504417.13,5504417.13,0
84672200,4133648.04,4133648.04,0
84672910,83628.64,83628.64,0
84672991,11133.23,11133.23,0
84672992,15907587.83,15907587.83,0
84672993,2511255.54,2511255.54,0
84672999,24515542.01,24515542.01,0
84675315,223,0,-223
84678100,19202997.27,19202997.27,0
84678900,22613695.64,22613695.64,0
84679000,604.3100000000001,0,-604.3100000000001
84679100,7015425.9,7015425.9,0
84679200,764033.36,764033.36,0
84679900,4440592.6,4440592.6,0
84679901,45,0,-45
84679998,45,0,-45
84681000,1696258.060000001,1696258.060000001,0
84682000,900285.4100000001,900285.4100000001,0
84688010,7921.25,7921.25,0
84688090,28482.26,28482.26,0
84689010,1662399.74,1662399.74,0
84689020,416463.09,416463.09,0
84689090,65557.05,65557.05,0
84689100,17.5,0,-17.5
84699969,3594,0,-3594
84701000,503332.1000000001,503332.1000000001,0
84702100,150695.08,150695.08,0
84702900,15253.29,15253.29,0
84703000,2896.93,2896.93,0
84705010,54754.11,54754.11,0
84705011,32,32,0
84705090,1326.68,1326.68,0
84708910,9990,0,-9990
84709010,772.4,772.4,0
84709090,3133.87,3133.87,0
84710000,15,0,-15
84710290,12,0,-12
84712545,110,0,-110
84713011,112301.54,112301.54,0
84713012,11387591.4,11387591.4,0
84713019,32365958.07,32365958.07,0
84713090,283717.35,283717.35,0
84714100,20794076.43,20794076.43,0
84714190,906543.83,906543.83,0
84714900,1028639.52,1028639.52,0
84715010,11537012.04000001,11537012.04000001,0
84715020,313582.6899999999,313582.6899999999,0
84715030,1547.16,1547.16,0
84715040,369,369,0
84715090,392034.3100000001,392034.3100000001,0
84715211,380,0,-380
84716032,46.92,0,-46.92
84716033,14.28,0,-14.28
84716052,2283514.109999999,2283514.109999999,0
84716053,1104089.62,1104089.62,0
84716054,72900.54,72900.54,0
84716059,478624.17,478624.17,0
84716061,13112.66,13112.66,0
84716062,4534369.26,4534369.26,0
84716080,6220.38,6220.38,0
84716090,112780.73,112780.73,0
84716099,54,54,0
84717010,2793548.2,2793548.2,0
84717011,3845.5,3845.5,0
84717012,145862.1,145862.1,0
84717019,3050,3050,0
84717020,127625.83,127625.83,0
84717021,149.9,149.9,0
84717029,565,565,0
84717030,10689.12,10689.12,0
84717039,104.7,104.7,0
84717040,836048.5499999999,836048.5499999999,0
84717090,168273.44,168273.44,0
84718000,5480301.279999999,5480301.279999999,0
84718019,2028.99,2028.99,0
84719011,24292.87,24292.87,0
84719012,1054559.15,1054559.15,0
84719013,55765.31,55765.31,0
84719014,545120.2799999999,545120.2799999999,0
84719019,4783904.819999999,4783904.819999999,0
84719090,1101092.44,1101092.44,0
84720000,405.28,0,-405.28
84721000,1803.49,1803.49,0
84723010,24795.96,24795.96,0
84723020,207,207,0
84723090,38955.61,38955.61,0
84729010,4390.47,4390.47,0
84729020,16406.12,16406.12,0
84729021,175881.36,175881.36,0
84729029,1700,1700,0
84729030,57676.96,57676.96,0
84729040,588473.71,588473.71,0
84729051,3800.15,3800.15,0
84729059,1112.67,1112.67,0
84729099,341122.93,341122.93,0
84732100,3810.66,3810.66,0
84732910,111613.64,111613.64,0
84732920,162.7,162.7,0
84732990,12117.3,12117.3,0
84733011,910054.3300000001,910054.3300000001,0
84733019,414526.78,414526.78,0
84733023,9.99,9.99,0
84733025,120.51,120.51,0
84733027,15563.41,15563.41,0
84733029,1835,1835,0
84733031,329502.8,329502.8,0
84733032,45220.86,45220.86,0
84733033,1839.79,1839.79,0
84733034,5740.469999999999,5740.469999999999,0
84733039,89925.01,89925.01,0
84733041,1629163.58,1629163.58,0
84733042,1403284.89,1403284.89,0
84733043,16950.95,16950.95,0
84733049,788556.36,788556.36,0
84733090,1120252.91,1120252.91,0
84733092,6780.99,6780.99,0
84733099,9574.32,9574.32,0
84733304,1337.3,0,-1337.3
84734010,152847.39,152847.39,0
84734070,4579.12,4579.12,0
84734090,69322.44,69322.44,0
84735010,155687.11,155687.11,0
84735031,2136.2,2136.2,0
84735034,1458.54,1458.54,0
84735040,2133.89,2133.89,0
84735050,745443.62,745443.62,0
84735090,33320.89,33320.89,0
84739190,2094,0,-2094
84741000,8732044.41,8732044.41,0
84742010,177.9,177.9,0
84742090,628387,628387,0
84743100,7155911.99,7155911.99,0
84743200,10484137.85,10484137.85,0
84743900,1556890.34,1556890.34,0
84745692,6439.440000000001,0,-6439.440000000001
84748010,18624.61,18624.61,0
84748090,1597354.46,1597354.46,0
84749000,3244841.28,3244841.28,0
84751000,16801.35,16801.35,0
84752100,8413.25,8413.25,0
84752145,280,0,-280
84752910,558.26,558.26,0
84752990,89623.58,89623.58,0
84757590,5985,0,-5985
84758965,608,0,-608
84759000,1630,1630,0
84759512,55,0,-55
84759874,786.2,0,-786.2
84762100,275.7,275.7,0
84762900,5551.7,5551.7,0
84763259,1772.5,0,-1772.5
84768100,211.22,211.22,0
84768910,32.08,32.08,0
84768990,2650.33,2650.33,0
84769000,3172.4,3172.4,0
84771011,4606,4606,0
84771019,326,326,0
84771021,483.8,483.8,0
84771029,1002,1002,0
84771099,553,553,0
84772010,575307.86,575307.86,0
84772090,116822.01,116822.01,0
84773010,6958.76,6958.76,0
84773090,220.8,220.8,0
84774010,2514.58,2514.58,0
84774090,12832.72,12832.72,0
84775100,432589.39,432589.39,0
84775911,103837.5,103837.5,0
84775919,10693.58,10693.58,0
84775990,76486.33,76486.33,0
84778010,150155.99,150155.99,0
84778090,544899.6799999999,544899.6799999999,0
84779000,249351.55,249351.55,0
84781010,5459.98,5459.98,0
84781090,17539.84,17539.84,0
84782508,85,0,-85
84784578,48,0,-48
84789000,12936.12,12936.12,0
84790000,52.8,0,-52.8
84791010,515486,515486,0
84791090,1356090.46,1356090.46,0
84792000,9680562.57,9680562.57,0
84793000,5433.73,5433.73,0
84794000,1513.07,1513.07,0
84795000,7984.57,7984.57,0
84796000,8195350.61,8195350.61,0
84797100,35,35,0
84797900,1030.6,1030.6,0
84798110,28787.36,28787.36,0
84798190,8181.02,8181.02,0
84798210,6935637.77,6935637.77,0
84798290,3773820.17,3773820.17,0
84798300,1356.24,1356.24,0
84798911,1549942.03,1549942.03,0
84798912,1096868.01,1096868.01,0
84798921,23549.98,23549.98,0
84798922,3855.91,3855.91,0
84798931,22202.79,22202.79,0
84798932,316908.96,316908.96,0
84798940,1391477193.31,1391477193.31,0
84798990,23625.24,0,-23625.24
84798991,59699.99,59699.99,0
84798992,22510.05,22510.05,0
84798999,64306428.52,64306428.52,0
84799000,124.94,0,-124.94
84799010,85631.05,85631.05,0
84799090,28711167.37,28711167.37,0
84799899,537.7,0,-537.7
84799999,60,0,-60
84800000,65.25,0,-65.25
84801000,53543.50000000001,53543.50000000001,0
84801010,195,0,-195
84802000,11127.12,11127.12,0
84803000,178472.97,178472.97,0
84804100,3716.62,3716.62,0
84804910,1216,1216,0
84804990,51673.44,51673.44,0
84805000,1268.89,1268.89,0
84806000,1413192.01,1413192.01,0
84807100,38363.85,38363.85,0
84807900,10149.6,10149.6,0
84807910,27903.31,27903.31,0
84807990,307513.12,307513.12,0
84808090,750,0,-750
84808111,12.64,0,-12.64
84809000,149.99,0,-149.99
84810000,3926.87,0,-3926.87
84810200,430.15,0,-430.15
84810900,982.8,0,-982.8
84810990,292.4,0,-292.4
84811000,32121487.98,32121487.98,0
84811010,163,0,-163
84811090,20,0,-20
84811099,51,0,-51
84811100,2756.56,0,-2756.56
84811130,342.02,0,-342.02
84811300,220,0,-220
84811400,275.1,0,-275.1
84811801,269,0,-269
84811911,476.75,0,-476.75
84812010,6744.92,6744.92,0
84812011,1038236.22,1038236.22,0
84812019,7402922.370000002,7402922.370000002,0
84812021,736,0,-736
84812090,123286036.54,123286036.54,0
84812092,535,0,-535
84812452,45,0,-45
84812999,56.44,0,-56.44
84813000,19624966.73,19624966.73,0
84813099,15,0,-15
84813309,1293.6,0,-1293.6
84813600,15.6,0,-15.6
84814000,21988517.1,21988517.1,0
84814040,341.8,0,-341.8
84814090,4106,0,-4106
84814100,361,0,-361
84814929,96,0,-96
84816099,477,0,-477
84818000,515.1700000000001,0,-515.1700000000001
84818001,386.4,0,-386.4
84818002,508,0,-508
84818005,246.4,0,-246.4
84818009,5480,0,-5480
84818010,20299.42,0,-20299.42
84818011,5795823.829999999,5795823.829999999,0
84818019,50459772.89999998,50459772.89999998,0
84818021,8836369.139999999,8836369.139999999,0
84818022,1436.34,0,-1436.34
84818024,220,0,-220
84818025,48,0,-48
84818029,305563.04,305563.04,0
84818030,74.69,0,-74.69
84818031,28519,28519,0
84818039,192710.62,192710.62,0
84818040,3030,0,-3030
84818079,190,0,-190
84818089,120,0,-120
84818090,2901.54,0,-2901.54
84818091,38081,38081,0
84818092,53149802.63999999,53149802.63999999,0
84818093,10882315.49,10882315.49,0
84818094,749042.4600000001,749042.4600000001,0
84818095,39504141.26,39504141.26,0
84818096,22987300.46,22987300.46,0
84818097,3550414.07,3550414.07,0
84818099,46896586.85,46896586.85,0
84818110,34,0,-34
84818899,1736.5,0,-1736.5
84818999,5,0,-5
84819000,1188.17,0,-1188.17
84819010,16165941.38,16165941.38,0
84819011,70.98,0,-70.98
84819019,87,0,-87
84819090,64053163.62,64053163.62,0
84819092,260,0,-260
84819093,220,0,-220
84819095,17.5,0,-17.5
84819099,1970,0,-1970
84819900,4740,0,-4740
84819990,1739,0,-1739
84820000,5737.7,0,-5737.7
84820010,452.14,0,-452.14
84820069,44.9,0,-44.9
84820109,252,0,-252
84820390,420,0,-420
84821000,1909.68,0,-1909.68
84821009,56.16,0,-56.16
84821010,365300644.4000001,365300644.4000001,0
84821090,68583158.64000002,68583158.64000002,0
84821200,300,0,-300
84821400,870,0,-870
84821500,54,0,-54
84821999,105.4,0,-105.4
84822000,2754.87,0,-2754.87
84822010,124288751.1,124288751.1,0
84822090,29913211.88,29913211.88,0
84822101,409.62,0,-409.62
84822109,194,0,-194
84822119,17.64,0,-17.64
84822209,210,0,-210
84822300,1280,0,-1280
84822400,606,0,-606
84822509,375,0,-375
84822900,158.18,0,-158.18
84823000,18226436.51000001,18226436.51000001,0
84823020,22,0,-22
84823090,477,0,-477
84824000,17795627.61,17795627.61,0
84824010,940,0,-940
84824090,125.84,0,-125.84
84825010,22093674.35,22093674.35,0
84825090,7423368.750000001,7423368.750000001,0
84828000,6091613.149999999,6091613.149999999,0
84828092,5788.5,0,-5788.5
84829000,1523.12,0,-1523.12
84829009,250,0,-250
84829090,61.2,0,-61.2
84829100,1034.23,0,-1034.23
84829111,31435.66,31435.66,0
84829119,889336.95,889336.95,0
84829120,2082353.99,2082353.99,0
84829130,187500.15,187500.15,0
84829190,1346125.09,1346125.09,0
84829501,390.2,0,-390.2
