codigo_ncm,nome_ncm,codigo_produto,descricao_produto
03028310,"Merluza negra (dissostichus eleginoides), fresca ou refrigerada",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028320,Merluza antártica (Dissostichus mawsoni),02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028400,"Robalos (Dicentrarchus spp.), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028500,"Pargos ou sargos (sparidae), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028910,"Pargo (Lutjanus purpureus), frescos ou refrigerados",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028911,"Agulhões (istiophorus spp, tetrapturus spp, makaira spp)",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028912,"Pargo (Lutjanus purpureus), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028921,"Cherne-poveiro (Polypirion americanus), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028922,"Garoupas (acanthistius spp.), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028923,"Esturjão (Acipenser baeri), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028924,"Peixes-rei (atherina spp.), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028931,"Curimatas (prochilodus spp.), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028932,"Tilápias (tilápia,sarotherodon,danakilia); seus híbridos",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028933,"Surubins (pseudoplatystoma spp.), frescos ou refrigerados",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028934,Traíra (Hoplias malabaricus & h. cf. lacerdae),02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028935,"Piaus (leporinus spp.), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028936,"Tainhas (mugil spp), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028937,"Pirarucu (Arapaima gigas), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028938,"Pescadas (cynocion spp.), fresca ou refrigerada",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028941,"Piramutaba (Brachyplatystoma vaillantii), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028942,"Dourada (Brachyplatystoma flavicans), fresco ou refrigerado",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028943,"Pacu (Piaractus mesopotamicus), fr. ou refrig.",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028944,Tambaqui (Colossoma macropomum),02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028945,Tambacu (híbrido de tambaqui e pacu),02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03028990,Outros peixes frescos ou refrigerados,02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03029000,"Fígados, ovas e sêmen, de peixes, frescos ou refrigerados",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03029190,"Outros fígados, ovas e gônadas masculinas, frescos ou refrigerados",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03029200,"Barbatanas de tubarão, frescos ou refrigerados",10914,Pescado industrializado
03029900,"Cabeças, caudas, bexigas-natatórias e outros subprodutos comestíveis de peixes",02802,"Pesca e aquicultura (peixe, crustáceos e moluscos)"
03031000,"Salmões-do-pacífico, congelados, exceto filés, etc.",10914,Pescado industrializado
03031100,Salmões vermelhos congelados,10914,Pescado industrializado
03031200,"Outros salmões-do-pacífico, congelados",10914,Pescado industrializado
03031300,"Salmão-do-atlântico e salmão-do-danúbio, congelados",10914,Pescado industrializado
03031400,"Trutas (Salmo trutta, Oncorhynchus mykiss, etc.), congeladas",10914,Pescado industrializado
03031900,"Outros tipos de salmões, congelados",10914,Pescado industrializado
03032100,"Trutas (salmo trutta, etc.) congeladas, exceto filés, etc.",10914,Pescado industrializado
03032200,"Salmões-do-atlântico e danúbio, congelados, exceto filés, etc",10914,Pescado industrializado
03032300,"Tilápias (oreochromis spp.), congeladas",10914,Pescado industrializado
03032410,Bagre (Ictalurus puntactus) congelado,10914,Pescado industrializado
03032490,"Perca-do-nilo e cabeças-de-serpente, congelados",10914,Pescado industrializado
03032500,"Carpas, congeladas",10914,Pescado industrializado
03032600,"Enguias congeladas (anguilla spp.), congeladas",10914,Pescado industrializado
03032900,"Outros salmonídeos congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03033100,"Linguados-gigantes (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03033200,"Solha (Pleuronectes platessa), congeladas, exceto filés, outras carnes, etc",10914,Pescado industrializado
03033300,"Linguados congelados, exceto filés, outras carnes, fígados, etc.",10914,Pescado industrializado
03033400,"Pregado (Psetta maxima), congelado",10914,Pescado industrializado
03033900,"Outros peixes chatos, congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03034100,"Atuns-brancos ou germões, congelados, exceto filés, etc.",10914,Pescado industrializado
03034200,"Albacora-laje (Thunnus albacares), congeladas, exceto filés, etc",10914,Pescado industrializado
03034300,"Bonito-listrado, congelados, exceto filés, fígados, ovas e sêmen",10914,Pescado industrializado
03034400,"Albacora-bandolim (Thunnus obesus), congelados, exceto filés, fígados, ovas e sêmen",10914,Pescado industrializado
03034500,"Atuns azuis (Thunnus thynnus, Thunnus orientalis), congelados, exceto filés, fígados, ovas e sêmen",10914,Pescado industrializado
03034600,"Atum azul do Sul (Thunnus maccoyii), congelado, exceto filés, fígados, ovas e sêmen",10914,Pescado industrializado
03034900,"Outros atuns congelados, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03035000,"Arenques congelados, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03035100,"Arenques, congelados, exceto fígado, ovas, sêmen",10914,Pescado industrializado
03035200,"Bacalhaus (gadus morhua, gadus ogac), congelado",10914,Pescado industrializado
03035300,"Sardinhas (Sardina pilchardus, Sardinops spp., Sardinella spp.), anchoveta (Sprattus sprattus), congeladas",10914,Pescado industrializado
03035400,"Cavalinhas (Scomber scombrus, Scomber australasicus, Scomber japonicus), congeladas",10914,Pescado industrializado
03035500,"Chicharros (trachurus spp.), congelados",10914,Pescado industrializado
03035600,"Bijupira (Rachcentron canadum), congelado",10914,Pescado industrializado
03035700,"Espadarte (Xiphias galdius), congelado",10914,Pescado industrializado
03035910,"Espadins, marlins, veleiros (Istiophoridae), congelados",10914,Pescado industrializado
03035920,"Anchoita (Engraulis anchoita), congelado",10914,Pescado industrializado
03035990,"Outros peixes congelados, exceto os filés de peixes e outra carne de peixes da posição 03.04",10914,Pescado industrializado
03036000,"Bacalhaus (gadus) congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03036100,Espadartes (xiphias gladius) congelados,10914,Pescado industrializado
03036211,"Marlongas-negras, peixes congelados eviscerados sem cabeça, sem cauda",10914,Pescado industrializado
03036212,"Cabeças de peixes marlongas-negras, congelados",10914,Pescado industrializado
03036219,"Outros peixes marlongas-negras, congelados",10914,Pescado industrializado
03036221,"Marlongas-do-antártico, peixes congelados eviscerados, sem cabeça",10914,Pescado industrializado
03036222,"Cabeças de peixes marlongas-do-antártico, congeladas",10914,Pescado industrializado
03036229,"Outros peixes marlongas-do-antartico, congelados",10914,Pescado industrializado
03036290,"Outros peixes congelados, exceto fígado, ovas, sêmen",10914,Pescado industrializado
03036300,"Bacalhau-do-atlântico e bacalhau-do-pacífico, congelado",10914,Pescado industrializado
03036400,"Haddock ou lubina (Melanogrammus aeglefinus), congelado",10914,Pescado industrializado
03036500,"Saithe (Pollachius virens), congelado",10914,Pescado industrializado
03036600,"Merluzas e abroteas (merluccius , urophycis ), congeladas",10914,Pescado industrializado
03036700,"Merluza-do-alasca (Theragra chalcogramma), congelada",10914,Pescado industrializado
03036800,"Verdinhos (Micromesistius poutassou, Micromesistius australis), congelados (exceto filés, outras carnes)",10914,Pescado industrializado
03036910,"Merluza rosada (Macruronus megellanicus), congelada",10914,Pescado industrializado
03036990,"Outros peixes congelados, exceto filé e outras carnes",10914,Pescado industrializado
03037100,"Sardinhas, sardinelas, etc, congeladas, exceto filés, etc.",10914,Pescado industrializado
03037200,"Haddocks congelados, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03037300,"Peixes-carvão congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03037400,"Cavalas, cavalinhas e sardas, congeladas, exceto filés, etc.",10914,Pescado industrializado
03037500,"Esqualos congelados, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03037511,"Tubarões-azuis inteiros, congelados",10914,Pescado industrializado
03037512,"Tubarões-azuis, congelados, eviscerados, sem cabeça, sem barbatana",10914,Pescado industrializado
03037513,"Tubarões-azuis, congelados, em pedaços, com pele",10914,Pescado industrializado
03037514,"Tubarões-azuis, congelados, em pedaços, sem pele",10914,Pescado industrializado
03037519,"Outros tubarões-azuis, congelados",10914,Pescado industrializado
03037590,"Outros peixes esqualos, congelados",10914,Pescado industrializado
03037600,"Enguias congeladas, exceto filés, outras carnes, fígados, etc.",10914,Pescado industrializado
03037700,"Percas (robalos e bailas) congeladas, exceto filés, etc.",10914,Pescado industrializado
03037800,"Merluzas e abroteas, congeladas, exceto filés, etc.",10914,Pescado industrializado
03037910,"Corvinas congeladas, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03037920,"Pescadas congeladas, exceto filés, outras carnes, fígados, etc",10914,Pescado industrializado
03037932,Agulhões congelados,10914,Pescado industrializado
03037933,Pargos congelados,10914,Pescado industrializado
03037934,Peixes-sapo congelados,10914,Pescado industrializado
03037941,Chernes-poveiro congelados,10914,Pescado industrializado
03037942,Garoupas congelados,10914,Pescado industrializado
03037943,Tainhas congelados,10914,Pescado industrializado
03037944,Esturjões congelados,10914,Pescado industrializado
03037945,Peixes-rei congelados,10914,Pescado industrializado
03037946,Merluzas rosadas congelados,10914,Pescado industrializado
03037947,Nototênias congelados,10914,Pescado industrializado
03037948,Bagres congelados,10914,Pescado industrializado
03037951,"Curimatas, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037952,"Tilápias, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037953,"Surubins, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037954,"Traíras, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037955,"Piaus, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037956,"Pirarucus, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037957,"Anchoitas, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037961,"Piramutabas, peixes congelados, exceto filés, outras carnes,",10914,Pescado industrializado
03037962,"Douradas, peixes congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03037963,"Pacus, peixes congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03037964,"Tambaquis, peixes congelados, exceto filés, outras carnes, etc",10914,Pescado industrializado
03037965,"Tambacus, peixes congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03037990,"Outros peixes congelados, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03038000,"Fígados, ovas e sêmen, de peixes, congelados",10914,Pescado industrializado
03038111,"Tubarão-azul (prionace glauca) inteiro, congelado",10914,Pescado industrializado
03038112,"Tubarão-azul, eviscerado, sem cabeça e sem barbatana, congelado",10914,Pescado industrializado
03038113,"Tubarão-azul em pedaços, com pele, congelado",10914,Pescado industrializado
03038114,"Tuabarão-azul em pedaços, sem pele, congelado",10914,Pescado industrializado
03038119,"Outros tubarões-azuis, congelados",10914,Pescado industrializado
03038190,"Outros tubarões, congelados",10914,Pescado industrializado
03038200,"Raias (rajidae), congeladas",10914,Pescado industrializado
03038311,"Merluza negra, evisceradas, sem cabeça e sem cauda, congelada",10914,Pescado industrializado
03038312,"Cabeças de merluza negra, congeladas",10914,Pescado industrializado
03038319,"Outras partes de merluza negra, congeladas",10914,Pescado industrializado
03038321,"Merluza antártica, evisceradas, sem cabeça e sem cauda, congelada",10914,Pescado industrializado
03038322,"Cabeças de merluza antártica, congeladas",10914,Pescado industrializado
03038329,"Outras partes de merluza antártica, congeladas",10914,Pescado industrializado
03038400,"Robalos (dicentrarchus spp.), congelados",10914,Pescado industrializado
03038910,"Corvina (Micropogonias furnieri), congelada",10914,Pescado industrializado
03038920,"Pescadas (Cynoscion spp.), congeladas",10914,Pescado industrializado
03038931,"Agulhões (Istiophorus, Tetrapturus, Makaira), congelados",10914,Pescado industrializado
03038932,"Pargo (Lutjanus purpureus), congelado",10914,Pescado industrializado
03038933,"Peixe-sapo (Lophius gastrophysus), congelado",10914,Pescado industrializado
03038941,"Cherne-poveiro (Polyprion americanus), congelado",10914,Pescado industrializado
03038942,"Garoupas (acanthistius spp.), congeladas",10914,Pescado industrializado
03038943,"Tainhas (mujil spp.), congeladas",10914,Pescado industrializado
03038944,"Esturjões (acipenser), congelados",10914,Pescado industrializado
03038945,"Peixes-rei (atherina spp.), congelados",10914,Pescado industrializado
03038946,"Nototenias (patagonotothen spp.), congeladas",10914,Pescado industrializado
03038951,"Curimatas (prochilodus spp.), congelados",10914,Pescado industrializado
03038952,"Tilápias (Tilapia spp., Sarotherodon spp., Danakilia spp.; seus híbridos), congeladas, exceto filés, outras carnes, etc",10914,Pescado industrializado
03038953,"Surubins (congelados), exceto filés, outras carnes, etc",10914,Pescado industrializado
03038954,"Traíra (Hoplias malabaricus e H. cf. lacerdae) (congeladas), exceto filés, outras carnes, etc",10914,Pescado industrializado
03038955,Piaus (leporinus spp.) congelados,10914,Pescado industrializado
03038956,"Pirarucu (congelado), exceto filés, outras carnes, etc",10914,Pescado industrializado
03038957,"Anchoita (Engraulis anchoita), congeladas, exceto filés,outros carnes,etc",10914,Pescado industrializado
03038961,"Piramutaba (Brachyplatystoma vaillantii), congelado, exceto  filés, outras carnes, etc",10914,Pescado industrializado
03038962,"Dourada (Brachyplatystoma flavicans), congeladas, exceto filés, outras carnes, etc.",10914,Pescado industrializado
03038963,"Pacu (Piaractus mesopotamicus), congelado, exceto filés, outras carnes, etc.",10914,Pescado industrializado
